Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
25,150,-6563.12,3427.22,10349.7,-6111.92
30,150,-6535.06,3561.62,10354.6,-6418.18
35,150,-6355.49,3608.68,10211,-6584.37
40,150,-6024.47,3566.75,9893.72,-6626.49
45,150,-5564.36,3439.76,9398.71,-6563.58
50,150,-5011.47,3241.58,8743.44,-6413.97
55,150,-4406.29,2994.93,7962.68,-6193.67
60,150,-3786.08,2726.28,7101.57,-5916.31
65,150,-3180.86,2460.08,6207.87,-5593.66
70,150,-2612.37,2215.1,5325.34,-5236.06
75,150,-2094.2,2003.52,4489.1,-4852.44
80,150,-1632.51,1831.99,3723.07,-4450.01
85,150,-1227.06,1703.3,3039.23,-4033.79
90,150,-872.59,1617.79,2438.35,-3606.04
95,150,-560.682,1574.34,1911.96,-3165.81
100,150,-281.729,1571.03,1445.61,-2708.74
105,150,-26.5982,1605.52,1023.19,-2227.78
110,150,212.33,1674.96,631.848,-1715.01
115,150,440.712,1775.39,266.213,-1165.07
120,150,661.9,1900.09,-69.6903,-579.824
125,150,875.856,2037.42,-364.601,26.7059
130,150,1076.7,2168.87,-606.386,625.378
135,150,1249.39,2268.86,-790.464,1173.13
140,150,1367.87,2307.63,-925.919,1619.7
145,150,1397.88,2257.18,-1034.74,1918.64
150,150,1306.77,2098.68,-1142.44,2038.78
155,150,1078.37,1828.71,-1263.17,1971.37
160,150,726.206,1461.96,-1386.83,1730.51
165,150,296.72,1029.86,-1476.06,1348.11
170,150,-141.983,576.203,-1476.49,867.524
175,150,-522.119,150.639,-1336.72,338.865
180,150,-798.396,-199.301,-1028.6,-184.201
0,155,-4932.81,1100.14,10295.8,-2748.41
5,155,-5003.8,1717.95,10210.3,-3909.61
10,155,-5108.72,2236.97,10202.3,-4979.96
15,155,-5218.19,2646.09,10233.6,-5917.89
20,155,-5294.63,2948.88,10257.4,-6687.92
25,155,-5299.18,3155.34,10224.7,-7267.37
30,155,-5200.23,3273.47,10089.6,-7650.04
35,155,-4981.22,3305.86,9815.61,-7845.25
40,155,-4644.73,3252.88,9380.62,-7873.04
45,155,-4211,3119.12,8782.14,-7758.22
50,155,-3711.61,2918.08,8038.2,-7525.72
55,155,-3181.37,2672.03,7184.43,-7198.41
60,155,-2651.65,2407.69,6267.54,-6796.86
65,155,-2146.53,2150.54,5337.36,-6339.86
70,155,-1681.84,1920.56,4439.38,-5844.84
75,155,-1265.74,1730.57,3609.31,-5327.43
80,155,-899.962,1586.8,2870.02,-4800.63
85,155,-581.347,1490.42,2230.89,-4273.56
90,155,-303.326,1439.28,1689.04,-3750.57
95,155,-57.5344,1429.39,1232.07,-3230.8
100,155,164.657,1455.89,841.961,-2708.59
105,155,370.877,1513.74,499.813,-2174.93
110,155,566.94,1597.95,190.787,-1620.21
115,155,756.511,1703.09,-91.9542,-1038.24
120,155,940.914,1822,-345.956,-431.041
125,155,1118.43,1943.8,-562.217,186.796
130,155,1282.52,2052.31,-731.843,785.937
135,155,1419.28,2125.89,-854.22,1324.22
140,155,1505.89,2140,-942.308,1753.47
145,155,1512.83,2072.37,-1020.79,2029.94
150,155,1411.77,1909.16,-1115.74,2124.93
155,155,1187.89,1649.95,-1239.38,2031.56
160,155,850.95,1309.59,-1377.51,1765.48
165,155,438.408,916.61,-1487.38,1360.42
170,155,6.42722,509.225,-1509.34,862.14
175,155,-388.065,129.688,-1388.17,323.294
180,155,-705.709,-182.489,-1094.27,-200.871
0,160,-4016.7,856.415,10686.5,-2833.83
5,160,-4072.19,1425.56,10514.7,-4270.82
10,160,-4124.64,1897.33,10375.7,-5588.38
15,160,-4157.06,2260.97,10243.7,-6734.32
20,160,-4148.12,2520.68,10086.4,-7665.9
25,160,-4075.79,2687.98,9869.27,-8356.22
30,160,-3922.29,2773.32,9559.52,-8797.8
35,160,-3679.59,2781.86,9130.12,-9001.53
40,160,-3352.92,2715.59,8565.11,-8991.64
45,160,-2960.34,2579.12,7864.63,-8799.26
50,160,-2528.3,2384.65,7047.23,-8457.19
55,160,-2085.2,2152.82,6148.02,-7997.06
60,160,-1655.56,1909.14,5212.8,-7448.61
65,160,-1256.65,1678.58,4290.08,-6839.76
70,160,-897.748,1480.86,3423.15,-6196.44
75,160,-581.279,1328.24,2644.32,-5541.53
80,160,-304.708,1225.63,1971.87,-4893.32
85,160,-62.4575,1172.19,1410.02,-4263.96
90,160,152.478,1163.33,950.917,-3658.5
95,160,347.24,1192.48,578.205,-3074.97
100,160,528.107,1252.4,271.414,-2505.6
105,160,699.806,1336.05,10.7415,-1939.26
110,160,865.193,1436.92,-218.463,-1364.88
115,160,1025.3,1548.7,-422.597,-775.817
120,160,1179.43,1664.21,-599.493,-174.22
125,160,1324.83,1773.76,-741.863,425.431
130,160,1455.26,1863.87,-844.03,995.152
135,160,1558.91,1917.16,-909.396,1495.88
140,160,1616.88,1914.58,-954.49,1883.89
145,160,1604.61,1839.5,-1005.88,2120.09
150,160,1498.08,1682.58,-1089.18,2179.38
155,160,1283.54,1445.47,-1214.04,2056.74
160,160,966.692,1141.96,-1362.41,1768.33
165,160,575.605,796.549,-1487.69,1347.96
170,160,154.205,441.073,-1527.4,841.596
175,160,-251.488,110.167,-1425.11,302.072
180,160,-607.651,-164.287,-1151.62,-216.011
0,165,-3070.02,606.172,10995.9,-2897.69
5,165,-3124.55,1079.44,10731.7,-4597.52
10,165,-3145.76,1461.61,10441.2,-6148.48
15,165,-3126.41,1744.15,10115.6,-7487.06
20,165,-3058.84,1932.87,9742.23,-8563.03
25,165,-2935.53,2041.14,9306.84,-9345.31
30,165,-2751.08,2081.7,8794.45,-9825.26
35,165,-2505.3,2061.95,8191.8,-10015.4
40,165,-2205.86,1984.95,7491.8,-9944.31
45,165,-1868.49,1854.49,6698.7,-9650.32
50,165,-1514.23,1680.25,5831.38,-9175.62
55,165,-1164.61,1479.44,4922.62,-8562.81
60,165,-837.085,1274.35,4014,-7853.08
65,165,-542.196,1087.4,3148.33,-7085.16
70,165,-283.251,936.474,2361.97,-6294.04
75,165,-57.7968,832.274,1679.43,-5509.16
80,165,140.093,778.152,1111.06,-4752.48
85,165,317.631,771.554,653.895,-4037.06
90,165,481.662,806.097,294.58,-3366.84
95,165,637.621,873.511,13.4938,-2737.58
100,165,788.988,965.097,-210.685,-2139.17
105,165,937.165,1072.67,-396.567,-1558.84
110,165,1081.73,1188.95,-556.418,-984.99
115,165,1220.97,1307.36,-694.254,-411.263
120,165,1352.4,1421.16,-806.715,159.902
125,165,1472.66,1522.26,-887.278,714.911
130,165,1576.43,1600.09,-932.937,1228.78
135,165,1654.39,1641.67,-950.724,1667.73
140,165,1691.6,1633.19,-960.281,1994.7
145,165,1668.2,1563.04,-989.455,2176.92
150,165,1563.85,1425.32,-1062.84,2193.66
155,165,1365.29,1222.41,-1187.3,2041.59
160,165,1073.79,965.775,-1341.64,1736.24
165,165,708.026,674.93,-1477.09,1309.65
170,165,300.124,375.001,-1530.78,805.802
175,165,-113.99,93.3322,-1447.55,275.445
180,165,-504.969,-144.835,-1200.19,-229.508
0,170,-2099.98,351.315,11221.7,-2939.49
5,170,-2169.6,684.493,10862.1,-4881.3
10,170,-2185.78,938.069,10405.9,-6644.88
15,170,-2147.26,1107.73,9864.08,-8155
20,170,-2055.84,1201.99,9248.45,-9353.88
25,170,-1914.88,1236.25,8569.56,-10206.6
30,170,-1728.71,1225.2,7834.76,-10703.6
35,170,-1503.53,1177.88,7048.27,-10859.2
40,170,-1248.79,1097.65,6214.43,-10707.1
45,170,-977.685,986.447,5342.85,-10293.6
50,170,-705.719,849.758,4452.34,-9671.67
55,170,-447.731,699.244,3571.17,-8896.77
60,170,-214.711,551.497,2733.01,-8023.16
65,170,-11.8013,424.173,1970.39,-7101.1
70,170,161.827,331.729,1308.17,-6174.15
75,170,311.516,282.677,759.294,-5276.64
80,170,444.891,278.991,323.773,-4431.81
85,170,569.711,317.215,-9.48594,-3651.34
90,170,692.282,390.337,-259.046,-2936.33
95,170,816.567,489.652,-446.604,-2279.62
100,170,943.916,606.204,-592.704,-1669.05
105,170,1073.28,731.717,-713.037,-1091.2
110,170,1201.84,859.015,-815.88,-535.114
115,170,1325.9,981.939,-901.464,4.51884
120,170,1441.7,1094.77,-964.06,524.977
125,170,1545.52,1191.33,-996.906,1014.44
130,170,1632.83,1264.18,-998.798,1452.51
135,170,1696.4,1304.49,-979.626,1812.52
140,170,1724.58,1302.97,-961.48,2065.66
145,170,1701.27,1251.81,-972.979,2186.61
150,170,1608.89,1146.97,-1037.45,2159.33
155,170,1433.93,990.02,-1159.27,1981.74
160,170,1172.88,788.878,-1315.01,1667.6
165,170,835.43,557.467,-1455.46,1245.48
170,170,442.965,314.337,-1519.59,755.361
175,170,22.8533,80.4001,-1455.63,243.927
180,170,-398.444,-124.281,-1239.64,-241.258
0,175,-1113.96,93.7842,11362,-2958.93
5,175,-1215.5,247,10908.2,-5114.56
10,175,-1256.41,337.359,10279,-7063.85
15,175,-1236.69,367.031,9507.96,-8719.72
20,175,-1162.3,348.329,8634.2,-10017.1
25,175,-1042.54,298.742,7696.76,-10917.7
30,175,-887.798,234.338,6728.75,-11411.8
35,175,-708.389,164.858,5754.69,-11516.2
40,175,-514.536,92.9219,4792.34,-11270.1
45,175,-316.674,17.2191,3857.36,-10728.6
50,175,-125.137,-62.6987,2967.74,-9956.66
55,175,51.0328,-143,2144.96,-9023.19
60,175,205.702,-215.205,1411.47,-7995.79
65,175,336.842,-268.541,785.777,-6935.74
70,175,446.681,-293.338,277.862,-5893.73
75,175,540.736,-283.719,-113.242,-4906.86
80,175,626.159,-238.645,-398.963,-3997.51
85,175,709.999,-161.431,-598.41,-3174.23
90,175,797.832,-58.3607,-734.44,-2434.32
95,175,892.962,62.8522,-829.555,-1767.65
100,175,996.164,194.333,-902.265,-1160.7
105,175,1105.89,328.891,-964.312,-600.376
110,175,1218.87,460.454,-1019.22,-77.1307
115,175,1330.91,584.119,-1062.86,413.009
120,175,1437.7,695.832,-1086.55,867.485
125,175,1535.13,791.764,-1082.61,1277.28
130,175,1618.64,867.593,-1050.77,1627.81
135,175,1681.9,918.078,-1002.87,1900.65
140,175,1715.17,937.256,-962.651,2075.99
145,175,1704.85,919.393,-958.993,2136.12
150,175,1634.99,860.435,-1013.9,2069.52
155,175,1491.11,759.504,-1129.71,1874.67
160,175,1264.82,620.009,-1281.89,1562.51
165,175,957.541,450.096,-1422.41,1156.69
170,175,581.478,262.336,-1493.95,691.599
175,175,157.501,72.4861,-1449.67,208.291
180,175,-288.886,-102.781,-1269.65,-251.171
0,180,-119.459,-164.46,11415.8,-2955.84
5,180,-269.683,-225.586,10872.6,-5290.77
10,180,-366.881,-327.76,10071.5,-7393.63
15,180,-407.133,-459.99,9068.75,-9165.92
20,180,-394.398,-605.05,7932.71,-10535.9
25,180,-338.14,-743.41,6732.91,-11462.5
30,180,-250.194,-858.536,5530.25,-11936.8
35,180,-142.073,-941.283,4371.27,-11979.1
40,180,-23.4876,-991.243,3288.04,-11634.8
45,180,97.8461,-1014.5,2302.3,-10968.3
50,180,215.743,-1019.19,1430.15,-10056.4
55,180,325.196,-1011.2,684.492,-8980.78
60,180,422.556,-992.107,74.2781,-7821.13
65,180,506.096,-959.655,-398.089,-6647.82
70,180,576.461,-910.008,-739.002,-5516.65
75,180,636.598,-840.191,-963.941,-4465.71
80,180,691.094,-749.653,-1095.52,-3515.2
85,180,745.181,-640.57,-1160.04,-2669.95
90,180,803.732,-517.233,-1183.55,-1923.62
95,180,870.486,-385.029,-1188.37,-1263.64
100,180,947.576,-249.48,-1190.31,-675.767
105,180,1035.32,-115.524,-1196.86,-147.708
110,180,1132.24,12.9315,-1206.83,328.727
115,180,1235.37,133.18,-1211.9,756.776
120,180,1340.58,243.577,-1200.59,1135.02
125,180,1442.96,343.029,-1164.15,1458.25
130,180,1536.79,430.152,-1102.79,1718.44
135,180,1614.95,502.394,-1029.53,1905.5
140,180,1668.01,555.524,-968.976,2008.24
145,180,1683.42,583.876,-949.717,2015.88
150,180,1645.86,581.438,-992.352,1920.58
155,180,1539.28,543.497,-1097.7,1720.59
160,180,1350.57,468.355,-1241.2,1423.12
165,180,1073.95,358.662,-1377.38,1045.91
170,180,714.345,222.007,-1454.01,616.562
175,180,288.46,70.5509,-1430.15,169.545
180,180,-177.13,-80.4993,-1289.99,-259.174
0,185,875.951,-421.453,11382.8,-2930.26
5,185,661.224,-724.802,10759,-5404.61
10,185,476.262,-1042.83,9795.16,-7624.75
15,185,334.168,-1353.39,8569.67,-9481.73
20,185,239.388,-1633.27,7179.62,-10897.9
25,185,188.648,-1861.07,5725.41,-11830.6
30,185,173.835,-2021.01,4296.25,-12272.4
35,185,185.596,-2106.25,2960.9,-12248.3
40,185,216.081,-2120.46,1765.6,-11810.6
45,185,259.861,-2076.14,737.425,-11033.2
50,185,313.155,-1990.53,-110.415,-10003.1
55,185,372.477,-1880.46,-774.638,-8813.01
60,185,433.845,-1758.63,-1260.47,-7551.63
65,185,493.037,-1632.19,-1581.73,-6295.68
70,185,546.574,-1503.71,-1760.63,-5103.82
75,185,592.743,-1373.28,-1826.12,-4013.91
80,185,632.129,-1240.5,-1810.74,-3043.84
85,185,667.514,-1105.68,-1746.71,-2195.38
90,185,703.31,-970.186,-1662.4,-1459.55
95,185,744.745,-836.021,-1579.37,-822.237
100,185,796.948,-705.32,-1510.6,-268.892
105,185,863.994,-579.75,-1459.65,212.365
110,185,947.973,-460.068,-1421.22,629.355
115,185,1048.28,-345.874,-1383.66,985.982
120,185,1161.35,-235.72,-1333.42,1283.29
125,185,1281.01,-127.747,-1261.23,1520.68
130,185,1399.18,-20.8443,-1167.83,1696.57
135,185,1506.54,83.9315,-1067.08,1808.37
140,185,1592.49,182.303,-983.762,1852.04
145,185,1644.34,266.709,-945.594,1822.22
150,185,1646.57,327.519,-971.564,1713.54
155,185,1581.25,355.228,-1061.37,1523.15
160,185,1430.97,342.957,-1191.31,1253.94
165,185,1184.02,288.559,-1319.61,917.117
170,185,840.159,195.941,-1400.02,532.961
175,185,414.297,75.3483,-1397.71,128.902
180,185,-64.0252,-57.6045,-1300.52,-265.203
0,190,1864.69,-675.238,11263.1,-2882.38
5,190,1571.46,-1241.39,10571.3,-5452.13
10,190,1269.31,-1792.1,9462.33,-7750.24
15,190,985.367,-2291.89,8034.29,-9658.82
20,190,738.679,-2710.53,6411.06,-11095.4
25,190,538.547,-3025.1,4722.32,-12016.7
30,190,385.971,-3221.92,3084.36,-12418
35,190,277.277,-3298.6,1587.06,-12329.6
40,190,207.756,-3264.93,289.588,-11811.5
45,190,173.442,-3141.55,-776.782,-10945.8
50,190,170.665,-2955.73,-1602.48,-9828.44
55,190,194.515,-2735.64,-2193.87,-8559.54
60,190,237.81,-2505.13,-2569.49,-7233.26
65,190,291.497,-2280.76,-2757.68,-5929.29
70,190,346.312,-2071.55,-2794.27,-4706.98
75,190,394.857,-1880.63,-2719.41,-3603.23
80,190,433.242,-1707.61,-2573.59,-2634.28
85,190,461.795,-1550.62,-2393.62,-1800.21
90,190,484.854,-1407.54,-2209.36,-1090.85
95,190,509.801,-1276.37,-2041.49,-491.44
100,190,545.554,-1155.16,-1900.46,12.9409
105,190,600.674,-1041.57,-1786.58,434.692
110,190,681.316,-932.442,-1691.53,782.876
115,190,789.452,-823.613,-1601.54,1063.77
120,190,921.945,-710.172,-1502.38,1282.12
125,190,1070.93,-587.42,-1385.29,1442.17
130,190,1225.39,-452.507,-1252.18,1547.95
135,190,1373.05,-306.326,-1117.68,1602.55
140,190,1501.35,-154.861,-1006.27,1606.94
145,190,1596.71,-9.14169,-944.134,1559.22
150,190,1642.8,116.497,-948.345,1455.07
155,190,1619.74,207.421,-1017.73,1289.86
160,190,1506.45,251.998,-1130.15,1061.85
165,190,1286.78,244.347,-1248.36,775.622
170,190,957.408,186.148,-1332.37,444.084
175,190,533.659,87.3825,-1353.14,87.7295
180,190,49.5665,-34.2713,-1301.15,-269.215
0,195,2839.25,-923.885,11057.8,-2812.56
5,195,2456.11,-1765.54,10313.7,-5430.88
10,195,2011.34,-2558.94,9084.85,-7765.75
15,195,1549.96,-3253.46,7485.26,-9692.46
20,195,1111.14,-3810.93,5661.75,-11125.1
25,195,722.67,-4207.2,3769.93,-12020.6
30,195,399.84,-4432.22,1950.33,-12377.5
35,195,148.094,-4490.19,311.603,-12232.2
40,195,-32.9831,-4399.26,-1076.09,-11652
45,195,-146.884,-4189.7,-2178.48,-10726.5
50,195,-199.61,-3899.32,-2989.93,-9557.98
55,195,-200.41,-3567.2,-3525.55,-8250.4
60,195,-162.183,-3227.51,-3815.1,-6899.59
65,195,-100.457,-2905.36,-3898.54,-5584.91
70,195,-30.9898,-2615.71,-3822.16,-4364.32
75,195,33.143,-2364.53,-3634.35,-3273.28
80,195,83.9579,-2151.46,-3381.27,-2327.04
85,195,119.803,-1972.45,-3102.79,-1525.33
90,195,145.265,-1821.79,-2829.59,-857.965
95,195,169.895,-1693.32,-2581.39,-310.091
100,195,206.036,-1580.65,-2366.66,133.875
105,195,266.026,-1477.05,-2183.46,487.971
110,195,359.199,-1375.14,-2021.79,764.002
115,195,489.297,-1266.8,-1867.42,971.956
120,195,653.137,-1143.8,-1707.04,1120.86
125,195,841.137,-999.136,-1533.8,1219.36
130,195,1039.6,-829.198,-1351.57,1275.53
135,195,1233.58,-635.951,-1175.9,1295.89
140,195,1408.55,-428.303,-1030.51,1284.03
145,195,1549.76,-221.653,-939.441,1239.48
150,195,1639.75,-35.3847,-917.481,1157.78
155,195,1656.74,111.025,-962.78,1032.01
160,195,1576.77,202.057,-1055.37,855.93
165,195,1380.82,229.374,-1162.93,627.838
170,195,1064.48,193.909,-1251.69,353.657
175,195,645.292,106.874,-1297.44,47.4971
180,195,162.781,-10.6772,-1291.88,-271.177
0,200,3792.19,-1165.5,10768.2,-2721.33
5,200,3311.1,-2287.11,9990.38,-5339.94
10,200,2703.95,-3326.29,8673.61,-7669.62
15,200,2036.43,-4215.89,6943.01,-9581.45
20,200,1372.04,-4909.04,4963.09,-10987.6
25,200,762.059,-5380.57,2910.38,-11845.7
30,200,240.625,-5625.38,945.454,-12158.1
35,200,-174.572,-5656.24,-807.642,-11967
40,200,-478.545,-5501.68,-2269.96,-11346.2
45,200,-675.152,-5202.8,-3405.31,-10391.6
50,200,-774.804,-4808.09,-4211.63,-9208.99
55,200,-793.458,-4366.58,-4711.13,-7903.41
60,200,-751.572,-3921.25,-4942.09,-6568.92
65,200,-672.06,-3504.4,-4952.76,-5281.71
70,200,-577.17,-3135.95,-4796.43,-4096.55
75,200,-485.059,-2824.37,-4526.7,-3046.69
80,200,-407.052,-2569.36,-4192.97,-2146.51
85,200,-346.29,-2364.94,-3836.61,-1395.91
90,200,-298.009,-2202.11,-3488.28,-785.203
95,200,-251.264,-2070.67,-3166.74,-299.565
100,200,-191.734,-1959.91,-2879.05,77.627
105,200,-105.16,-1858.82,-2622.18,362.761
110,200,19.1261,-1755.97,-2386.04,571.117
115,200,185.329,-1639.71,-2157.67,716.759
120,200,389.813,-1499.16,-1926.36,812.664
125,200,621.841,-1325.92,-1688.43,870.681
130,200,866.199,-1116.6,-1450.33,901.042
135,200,1106.43,-875.079,-1228.51,911.443
140,200,1326.73,-613.76,-1045.46,905.899
145,200,1511.2,-352.52,-922.549,883.793
150,200,1641.11,-115.436,-872.125,839.636
155,200,1692.95,73.9663,-891.911,764.157
160,200,1640.8,197.414,-964.57,647.038
165,200,1464.3,245.453,-1062.94,480.976
170,200,1159.7,219.665,-1158.86,265.669
175,200,748.067,133.739,-1231.71,9.713
180,200,274.756,12.998,-1272.78,-271.076
0,205,4716.27,-1398.24,10396.7,-2609.4
5,205,4133.05,-2795.89,9605.48,-5179.99
10,205,3350.96,-4077.06,8237.88,-7462.91
15,205,2457.58,-5157.27,6424.6,-9327.94
20,205,1543.41,-5980.38,4341.39,-10687
25,205,686.762,-6520.26,2179.44,-11499
30,205,-55.754,-6777.56,113.92,-11769.5
35,205,-651.558,-6775.14,-1719.63,-11545.7
40,205,-1089.13,-6553.39,-3235.82,-10906.7
45,205,-1373.03,-6165.09,-4397.18,-9952.54
50,205,-1519.36,-5669.17,-5204.37,-8790.78
55,205,-1552.19,-5123.42,-5684.58,-7524.81
60,205,-1500.51,-4577.99,-5881.74,-6244.58
65,205,-1394.89,-4070.7,-5849.21,-5021.04
70,205,-1263.72,-3625.28,-5644.12,-3904.18
75,205,-1129.63,-3252.2,-5322.49,-2923.97
80,205,-1006.82,-2951.27,-4934.76,-2093.29
85,205,-899.965,-2714.94,-4522.21,-1411.79
90,205,-804.891,-2531.46,-4114.68,-869.993
95,205,-710.791,-2387.03,-3729.85,-452.86
100,205,-603.474,-2267.15,-3373.99,-142.572
105,205,-469.057,-2157.09,-3044.21,79.5846
110,205,-297.484,-2042.11,-2731.83,232.034
115,205,-85.1739,-1908.01,-2426.75,332.151
120,205,163.875,-1742.25,-2122.12,395.636
125,205,438.928,-1536.06,-1818.12,435.912
130,205,724.989,-1286.94,-1523.89,463.504
135,205,1005.69,-1001.03,-1256.42,485.442
140,205,1264.87,-694.07,-1036.5,504.644
145,205,1485.73,-389.856,-882.565,519.312
150,205,1648.2,-116.3,-804.624,522.582
155,205,1727.37,100.088,-800.445,503.073
160,205,1696.33,239.491,-855.749,447.086
165,205,1534.9,292.625,-948.442,342.626
170,205,1241.38,262.949,-1055.15,184.164
175,205,841.009,167.583,-1157.26,-24.1428
180,205,384.641,36.5744,-1243.99,-268.912
0,210,5604.46,-1620.35,9946.13,-2477.6
5,210,4919.19,-3281.87,9162.81,-4953.29
10,210,3957.89,-4794.53,7784.86,-7149.28
15,210,2829.63,-6056.44,5942.74,-8937.32
20,210,1652.74,-7001.82,3816.34,-10230.7
25,210,534.415,-7603.33,1604.28,-10990
30,210,-443.96,-7867.64,-509.762,-11223.2
35,210,-1232.89,-7828.35,-2383.16,-10980.6
40,210,-1813.1,-7538.44,-3926.35,-10344.8
45,210,-2189.56,-7062.75,-5100.84,-9417.85
50,210,-2384.24,-6470.19,-5908.75,-8306.99
55,210,-2429.67,-5826.18,-6380.01,-7112.28
60,210,-2363.44,-5186.42,-6561.47,-5918.05
65,210,-2223.52,-4592.7,-6508.76,-4788.68
70,210,-2044.09,-4071.44,-6280.31,-3768.17
75,210,-1852.05,-3634.57,-5932.27,-2882.06
80,210,-1664.72,-3282,-5514.31,-2140.56
85,210,-1489.19,-3005.09,-5066.31,-1542.14
90,210,-1323.39,-2789.91,-4616.61,-1076.78
95,210,-1158.65,-2619.9,-4181.78,-728.95
100,210,-983.088,-2477.6,-3767.94,-479.831
105,210,-785.113,-2345.54,-3373.36,-309.13
110,210,-556.552,-2206.85,-2991.98,-196.497
115,210,-294.764,-2045.92,-2617.57,-122.806
120,210,-3.41085,-1849.68,-2247.56,-71.3433
125,210,308.245,-1609.68,-1885.93,-28.7855
130,210,627.163,-1324.65,-1543.9,14.2135
135,210,938.514,-1002.74,-1238.37,62.8449
140,210,1226.61,-662.356,-987.982,118.134
145,210,1473.98,-330.294,-808.347,176.731
150,210,1659.39,-37.2318,-707.662,230.472
155,210,1757.03,188.447,-684.4,266.371
160,210,1740.11,326.526,-727.696,268.184
165,210,1589.96,369.046,-820.201,220.271
170,210,1307.88,322.372,-942.207,113.015
175,210,923.322,207.711,-1075.5,-52.6867
180,210,491.598,59.8724,-1205.73,-264.701
0,215,6450,-1830.12,9419.82,-2326.95
5,215,5667.15,-3735.46,8665.82,-4663.62
10,215,4531.3,-5462.72,7319.32,-6734.95
15,215,3171.06,-6893.31,5505.01,-8417.94
20,215,1731.4,-7951.73,3399.66,-9629.14
25,215,348.341,-8608.9,1201.73,-10330.9
30,215,-871.15,-8877.04,-903.201,-10532.2
35,215,-1859.4,-8800.22,-2770,-10284.6
40,215,-2588.2,-8443.94,-4307.14,-9671.38
45,215,-3061.92,-7884.84,-5475.25,-8794.38
50,215,-3307.67,-7201.26,-6276.49,-7758.48
55,215,-3365.76,-6465.27,-6741.31,-6659.1
60,215,-3281.75,-5736.8,-6916.99,-5574.02
65,215,-3100.48,-5060.31,-6859.15,-4560.39
70,215,-2861.66,-4463.89,-6625.42,-3655.46
75,215,-2596.73,-3960.35,-6270.39,-2879.44
80,215,-2326.98,-3549.74,-5841.62,-2238.92
85,215,-2063.4,-3222.75,-5376.77,-1730.22
90,215,-1807.91,-2964.08,-4902.31,-1342.27
95,215,-1555.92,-2755.4,-4433.89,-1058.95
100,215,-1299.48,-2577.44,-3978.01,-861.035
105,215,-1030.37,-2411.26,-3534.81,-727.809
110,215,-742.571,-2239.05,-3101.47,-638.584
115,215,-433.949,-2044.91,-2675.69,-574.244
120,215,-106.842,-1816.05,-2258.82,-518.728
125,215,232.201,-1544.73,-1857.62,-460.152
130,215,573.268,-1230.73,-1484.39,-391.265
135,215,903.943,-883.701,-1155.06,-309.206
140,215,1209.51,-523.855,-886.002,-214.984
145,215,1472.21,-180.01,-690.406,-113.366
150,215,1670.02,115.396,-575.522,-13.4253
155,215,1777.11,333.112,-541.285,70.8871
160,215,1767.98,453.534,-580.453,121.678
165,215,1626.6,471.023,-679.836,120.774
170,215,1357.73,395.673,-822.117,55.6993
175,215,994.422,253.15,-987.969,-74.6957
180,215,594.814,82.7148,-1158.3,-258.475
0,220,7246.45,-2025.96,8821.82,-2158.59
5,220,6374.84,-4147.76,8117.55,-4316.23
10,220,5078.19,-6066.75,6843.42,-6228.51
15,220,3501.3,-7649.21,5113.39,-7780.94
20,220,1812.7,-8810.14,3094.24,-8895.13
25,220,175.166,-9518.03,976.771,-9535.36
30,220,-1279.54,-9789.44,-1058.19,-9710.56
35,220,-2465.26,-9677.79,-2867.72,-9470.69
40,220,-3343.78,-9260.14,-4360.65,-8897.14
45,220,-3917.51,-8624.22,-5496.91,-8088.6
50,220,-4217.27,-7857.12,-6277.42,-7145.61
55,220,-4289.85,-7036.72,-6731.17,-6157.67
60,220,-4187.77,-6226.21,-6903.74,-5195.47
65,220,-3962.13,-5471.64,-6848.73,-4308.67
70,220,-3658.01,-4801.84,-6621.31,-3527.61
75,220,-3311.78,-4229.91,-6273.27,-2866.84
80,220,-2949.67,-3756,-5849.19,-2328.99
85,220,-2587.9,-3370.56,-5384.09,-1907.96
90,220,-2233.8,-3057.82,-4902.6,-1591.56
95,220,-1888.13,-2798.86,-4419.72,-1363.44
100,220,-1547.59,-2573.87,-3942.73,-1204.75
105,220,-1207.46,-2363.73,-3473.93,-1095.53
110,220,-863.55,-2150.79,-3013.52,-1016.17
115,220,-513.576,-1919.68,-2562.52,-949.036
120,220,-157.924,-1658.26,-2124.99,-879.944
125,220,200.022,-1359.51,-1709.13,-799.304
130,220,553.733,-1024.02,-1327,-702.345
135,220,893.378,-662.313,-992.923,-588.513
140,220,1205.51,-295.731,-720.974,-460.559
145,220,1472.56,45.6707,-522.677,-324.216
150,220,1672.7,328.508,-405.282,-188.928
155,220,1781.22,523.51,-370.846,-68.9135
160,220,1775.17,612.566,-415.699,17.2024
165,220,1641.96,593.194,-529.971,49.8805
170,220,1389.75,479.822,-697.408,15.0867
175,220,1053.96,302.69,-896.281,-89.166
180,220,693.503,104.928,-1102.05,-250.282
0,225,7987.74,-2206.39,8156.68,-1973.8
5,225,7040.23,-4510.76,7520.6,-3917.66
10,225,5605.24,-6593.21,6356.67,-5640.73
15,225,3839.26,-8307.17,4764.14,-7039.99
20,225,1929.66,-9558.84,2893.74,-8043.92
25,225,61.9996,-10313.5,921.73,-8619.12
30,225,-1609.61,-10590.3,-982.208,-8773.15
35,225,-2981.3,-10450.2,-2682.01,-8552.2
40,225,-4004.24,-9980.06,-4089.4,-8032.52
