Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
100,150,954.074,-1005.49,-1771.41,4223.25
105,150,770.754,-857.345,-1530.32,3910.27
110,150,592.483,-721.457,-1366.15,3562.47
115,150,410.987,-599.128,-1253.88,3173
120,150,222.505,-493.482,-1167.65,2739.21
125,150,28.7087,-407.159,-1083.3,2267.19
130,150,-162.107,-339.235,-981.451,1773.98
135,150,-334.109,-283.173,-850.499,1286.19
140,150,-464.586,-227.523,-688.79,834.706
145,150,-527.716,-159.74,-505.149,447.019
150,150,-501.958,-71.2104,-317.226,140.079
155,150,-379.469,39.6931,-147.496,-83.1517
160,150,-173.718,168.713,-17.5781,-231.754
165,150,78.8738,309.983,57.635,-320.377
170,150,325.187,459.795,74.0155,-361.656
175,150,507.645,616.428,38.8841,-361.648
180,150,577.773,775.9,-31.7766,-320.56
0,155,-1360.95,3546.39,413.183,-10107.4
5,155,256.829,3415.44,-2386.48,-10149.6
10,155,1832.02,3013.15,-5063.53,-9600.63
15,155,3229.59,2388.44,-7453.32,-8529.69
20,155,4342.97,1618.13,-9421.1,-7052.59
25,155,5111.7,794.088,-10872.8,-5313.86
30,155,5526.55,5.70966,-11762.7,-3466.13
35,155,5621.29,-676.478,-12095.8,-1650.77
40,155,5456.36,-1210.19,-11923.5,17.2811
45,155,5101.69,-1581.69,-11332.4,1458.13
50,155,4624.42,-1799.38,-10429.1,2628.57
55,155,4082.84,-1885.21,-9324.14,3518.12
60,155,3524.55,-1867.43,-8119.35,4141.67
65,155,2986.43,-1775.82,-6900.35,4531.09
70,155,2494.61,-1638.72,-5733.25,4727.38
75,155,2064.56,-1480.78,-4664.77,4774.2
80,155,1701.81,-1321.17,-3724.2,4712.86
85,155,1403.57,-1172.39,-2926.21,4578.68
90,155,1161.13,-1040.11,-2273.74,4398.35
95,155,962.386,-924.28,-1760.83,4188.47
100,155,794.121,-821.196,-1374.82,3955.21
105,155,643.709,-726.15,-1098,3695.58
110,155,500.324,-635.933,-908.733,3400.56
115,155,355.89,-550.342,-782.529,3059.97
120,155,206.09,-471.922,-693.491,2668.33
125,155,51.6534,-403.748,-616.66,2230.18
130,155,-100.241,-346.062,-531.191,1762.67
135,155,-235.184,-293.656,-423.816,1294.06
140,155,-332.64,-236.025,-291.563,857.789
145,155,-370.066,-161.006,-142.578,483.817
150,155,-330.041,-60.2214,5.73752,190.576
155,155,-208.484,66.9367,131.291,-19.0687
160,155,-20.4908,213.443,213.551,-155.779
165,155,199.473,368.604,239.597,-236.548
170,155,404.012,522.708,207.872,-276.064
175,155,543.7,668.847,128.271,-281.261
180,155,578.344,800.886,18.7005,-251.716
0,160,-1319.76,2651.98,530.225,-10378
5,160,13.5014,2512.68,-2335.58,-10442.4
10,160,1318.51,2180.85,-5068.36,-9949.84
15,160,2483.96,1691.69,-7504.88,-8965.17
20,160,3420.68,1100.38,-9513.51,-7594.74
25,160,4076.66,474.151,-11003.2,-5969.31
30,160,4441.97,-120.105,-11928.9,-4226.36
35,160,4542.73,-628.517,-12293.1,-2494.06
40,160,4427.86,-1018.52,-12141.8,-879.088
45,160,4154.66,-1280.26,-11556.3,540.632
50,160,3778.14,-1422.17,-10639.5,1718.22
55,160,3345.45,-1464.03,-9502.35,2635.93
60,160,2894.49,-1430.46,-8250.32,3300.43
65,160,2454.25,-1346.45,-6974.71,3736.67
70,160,2045.37,-1234.73,-5747.36,3981.23
75,160,1680.73,-1114.11,-4619.28,4076.07
80,160,1366.1,-998.483,-3622.12,4062.8
85,160,1101.28,-896.2,-2771.14,3978.11
90,160,881.623,-810.15,-2069.04,3850.14
95,160,699.669,-738.637,-1509.48,3696.31
100,160,546.595,-677.041,-1079.92,3522.64
105,160,413.356,-620.002,-763.411,3324.89
110,160,291.619,-563.621,-539.582,3091.92
115,160,174.684,-506.886,-385.226,2810.99
120,160,58.6385,-451.549,-275.412,2474.21
125,160,-56.1779,-400.11,-185.647,2084.39
130,160,-163.748,-352.617,-95.2372,1658.21
135,160,-251.796,-304.064,8.84129,1224.75
140,160,-303.199,-244.427,128.873,819.276
145,160,-300.158,-162.157,255.627,473.797
150,160,-230.687,-49.6941,370.776,208.024
155,160,-95.4018,92.1629,452.316,24.5607
160,160,88.4556,253.798,481.505,-89.2394
165,160,288.116,420.431,449.047,-153.476
170,160,461.73,577.314,358.288,-185.911
175,160,567.858,713.099,224.261,-195.286
180,160,574.513,819.777,69.0353,-180.956
0,165,-1268.52,1737.38,643.232,-10569.7
5,165,-226.351,1586.02,-2237.64,-10657
10,165,804.877,1313.7,-4976.53,-10238.8
15,165,1737.03,942.726,-7415.95,-9372.64
20,165,2497.36,508.7,-9430.99,-8150.13
25,165,3041.35,56.9581,-10936.2,-6682.77
30,165,3357.87,-365.281,-11888.5,-5087.55
35,165,3465.29,-718.582,-12287.9,-3475.23
40,165,3401.25,-978.824,-12174.4,-1941.48
45,165,3210.67,-1139.73,-11621.5,-561.074
50,165,2936.38,-1210.22,-10726.3,615.239
55,165,2614.11,-1208.65,-9596.95,1561.3
60,165,2271.49,-1156.82,-8339.97,2273.91
65,165,1928.9,-1075.47,-7049.9,2769.22
70,165,1600.91,-981.896,-5802.25,3077.46
75,165,1297.29,-888.977,-4650.68,3236.9
80,165,1023.81,-805.091,-3627.83,3287.62
85,165,782.843,-734.378,-2748.69,3265.99
90,165,574.064,-677.25,-2015.1,3200.47
95,165,395.175,-631.216,-1420.14,3108.87
100,165,242.536,-592.069,-951.342,2997.43
105,165,111.727,-555.388,-592.666,2861.89
110,165,-1.8791,-518.023,-325.169,2690.68
115,165,-102.359,-479.018,-127.337,2470.21
120,165,-192.151,-439.325,24.0549,2191.51
125,165,-270.656,-400.049,151.74,1856.29
130,165,-332.948,-359.827,274.353,1480.52
135,165,-369.401,-312.851,402.267,1093.35
140,165,-367.199,-249.249,534.522,730.803
145,165,-314.214,-158.495,658.553,426.012
150,165,-204.566,-34.5742,753.611,199.278
155,165,-43.8988,119.881,797.306,52.4752
160,165,148.204,292.997,773.31,-29.4466
165,165,340.301,467.036,677.533,-70.2524
170,165,495.363,623.735,520.472,-91.5182
175,165,578.936,748.625,324.765,-104.533
180,165,566.31,832.429,118.845,-108.819
0,170,-1207.63,809.564,751.343,-10680.9
5,170,-454.126,641.959,-2093.4,-10790.2
10,170,308.2,414.205,-4789.34,-10460.1
15,170,1012.8,137.668,-7188.55,-9737.04
20,170,1601.69,-168.221,-9175.79,-8694.45
25,170,2036.7,-475.899,-10673.3,-7420.21
30,170,2305.06,-754.026,-11641.7,-6006.96
35,170,2417.73,-974.869,-12079.3,-4544.83
40,170,2401.74,-1121.36,-12019.7,-3116.1
45,170,2290.37,-1190.58,-11527.7,-1790.86
50,170,2114.84,-1192.42,-10691.9,-623.106
55,170,1899.86,-1144.79,-9614.52,352.432
60,170,1662.88,-1067.73,-8399.56,1121.74
65,170,1415.7,-978.788,-7141.35,1690.5
70,170,1166.52,-890.741,-5916.38,2080.42
75,170,921.655,-811.224,-4779.13,2323.55
80,170,686.347,-743.585,-3762.35,2455.88
85,170,465.015,-688.075,-2880.45,2511.36
90,170,261.253,-642.933,-2134.54,2517.27
95,170,77.7341,-605.291,-1517.16,2491.3
100,170,-83.8448,-571.968,-1015.93,2440.42
105,170,-222.755,-540.231,-615.4,2361.72
110,170,-339.078,-508.401,-297.749,2245.2
115,170,-433.279,-476.007,-43.0158,2078.69
120,170,-505.41,-443.162,169.906,1854
125,170,-553.999,-409.093,360.804,1572.95
130,170,-575.013,-370.376,544.233,1251.08
135,170,-561.619,-319.995,725.295,916.944
140,170,-505.55,-248.371,897.014,606.192
145,170,-400.412,-146.653,1041.1,351.683
150,170,-246.187,-11.1425,1132.8,173.168
155,170,-53.1431,153.376,1148.8,71.04
160,170,156.954,333.325,1075.7,27.4444
165,170,353.498,509.462,915.953,14.6758
170,170,502.988,661.949,689.108,7.00005
175,170,576.149,774.927,427.478,-9.84544
180,170,553.797,838.745,167.75,-35.8543
0,175,-1137.56,-124.415,853.736,-10710.8
5,175,-661.457,-312.486,-1905.1,-10839.7
10,175,-154.983,-513.262,-4511.1,-10605.3
15,175,334.438,-723.47,-6828.83,-10041.4
20,175,761.448,-935.346,-8754.98,-9200.02
25,175,1092.86,-1134.06,-10221.2,-8142.94
30,175,1313.97,-1299.72,-11193.1,-6936.25
35,175,1428.78,-1413.24,-11668.6,-5647.46
40,175,1454.68,-1463.1,-11675.6,-4343.61
45,175,1414.41,-1449.41,-11269.7,-3088.42
50,175,1328.71,-1383.54,-10529.2,-1937.7
55,175,1212.29,-1283.85,-9547.03,-934.011
60,175,1073.39,-1169.87,-8420.51,-102.337
65,175,915.863,-1057.5,-7239.83,551.38
70,175,741.918,-956.692,-6079.36,1038.25
75,175,554.279,-871.461,-4992.62,1381.59
80,175,357.154,-801.475,-4011.92,1610.73
85,175,156.225,-744.006,-3151.43,1755.06
90,175,-41.9044,-695.558,-2412.07,1839.3
95,175,-230.405,-652.914,-1786.3,1880.48
100,175,-402.827,-613.671,-1261.71,1886.73
105,175,-553.546,-576.397,-822.94,1857.68
110,175,-678.01,-540.471,-452.566,1786.72
115,175,-772.741,-505.55,-131.681,1665.15
120,175,-834.982,-470.658,158.587,1487.52
125,175,-862.004,-433.067,434.075,1257.16
130,175,-850.335,-387.473,703.391,989.7
135,175,-795.538,-326.143,963.929,712.72
140,175,-693.248,-240.571,1200.17,460.261
145,175,-541.778,-124.468,1385.98,263.368
150,175,-345.681,22.8929,1491.24,139.835
155,175,-118.695,194.514,1491.26,87.7022
160,175,115.706,375.931,1375.87,86.0323
165,175,327.12,548.082,1155.03,103.271
170,175,483.798,691.715,858.606,109.649
175,175,559.149,791.561,529.967,87.8911
180,175,537.069,838.679,215.378,37.3836
0,180,-1058.82,-1057.45,949.632,-10659.2
5,180,-840.47,-1269.78,-1676.5,-10803.4
10,180,-569.184,-1462.31,-4148.98,-10666.6
15,180,-276.334,-1636.36,-6346.95,-10268.1
20,180,2.84734,-1790.7,-8180.37,-9637.55
25,180,238.741,-1917.71,-9591.3,-8809.88
30,180,414.381,-2004.25,-10551.6,-7824.09
35,180,527.4,-2036.69,-11060.1,-6724.43
40,180,586.633,-2007.46,-11140.3,-5561.62
45,180,605.586,-1919.33,-10838.7,-4391.39
50,180,596.016,-1785.49,-10222.3,-3269.56
55,180,564.215,-1625.62,-9372.06,-2244.96
60,180,510.794,-1460.09,-8374.64,-1352.82
65,180,433.024,-1304.99,-7312.22,-611.031
70,180,328.025,-1169.64,-6253.9,-20.3658
75,180,195.25,-1056.74,-5250.45,431.881
80,180,37.5949,-964.253,-4333.22,766.423
85,180,-138.781,-887.85,-3516.53,1006.39
90,180,-325.378,-822.863,-2801.84,1172.83
95,180,-512.475,-765.476,-2181.99,1281.67
100,180,-690.114,-713.13,-1644.56,1342.31
105,180,-848.863,-664.357,-1173.85,1357.67
110,180,-980.4,-618.206,-752.133,1325.71
115,180,-1077.89,-573.416,-361.074,1242.6
120,180,-1136.08,-527.518,15.9345,1107.1
125,180,-1150.93,-476.187,390.023,925.147
130,180,-1119.07,-413.236,762.435,712.989
135,180,-1037.43,-331.558,1121.07,496.843
140,180,-903.921,-225.021,1440.08,308.036
145,180,-719.436,-90.8449,1684.09,174.292
150,180,-490.852,68.3353,1816.75,110.102
155,180,-233.612,243.615,1811.68,110.42
160,180,27.7943,420.71,1662.08,151.228
165,180,262.411,582.512,1385.77,197.633
170,180,438.11,712.545,1023.35,216.442
175,180,528.04,798.141,629.761,187.743
180,180,516.254,832.229,261.367,110.337
0,185,-972.024,-1982.43,1038.3,-10526.5
5,185,-984.04,-2221.92,-1412.67,-10680.2
10,185,-920.419,-2424.49,-3712.76,-10636.5
15,185,-799.895,-2592.25,-5756.79,-10399.9
20,185,-650.186,-2725.19,-7468.4,-9978.03
25,185,-498.762,-2817.4,-8800.38,-9380.02
30,185,-365.097,-2857.83,-9731.52,-8618.9
35,185,-257.339,-2835.22,-10262.7,-7716.44
40,185,-174.107,-2744.35,-10414.5,-6706.89
45,185,-109.685,-2590.25,-10225.5,-5636.84
50,185,-59.624,-2388.28,-9750.68,-4560.2
55,185,-24.1459,-2160.29,-9057.65,-3530.02
60,185,-8.31357,-1928.83,-8219.69,-2590.11
65,185,-19.6283,-1712.03,-7307.74,-1769.45
70,185,-64.7072,-1520.83,-6382.79,-1080.7
75,185,-146.626,-1358.96,-5490.92,-522.413
80,185,-263.759,-1224.81,-4661.66,-83.4517
85,185,-410.065,-1113.87,-3909.41,252.129
90,185,-576.258,-1020.89,-3236.5,500.933
95,185,-751.193,-941.041,-2636.55,677.322
100,185,-923.083,-870.401,-2097.3,791.811
105,185,-1080.46,-805.755,-1602.64,850.672
110,185,-1212.95,-744.101,-1134.4,856.78
115,185,-1311.81,-682.053,-674.728,811.733
120,185,-1370.27,-615.369,-209.44,719.075
125,185,-1383.29,-538.887,267.427,587.815
130,185,-1346.96,-447.067,749.073,434.838
135,185,-1257.97,-335.188,1213.16,284.513
140,185,-1114.03,-200.913,1622.92,164.441
145,185,-915.64,-45.7107,1933.32,97.813
150,185,-669.131,124.439,2101.65,94.8473
155,185,-389.546,299.391,2099.72,147.071
160,185,-101.637,466.263,1923.98,227.793
165,185,162.241,611.602,1599.76,299.721
170,185,367.319,723.701,1177.95,327.293
175,185,483.377,794.344,724.443,288.718
180,185,491.51,819.446,305.367,182.451
0,190,-877.831,-2892.33,1119.07,-10313.6
5,190,-1086.01,-3160.5,-1119.91,-10469.6
10,190,-1196.63,-3389.39,-3214.56,-10508.5
15,190,-1219.29,-3578.1,-5075.57,-10421
20,190,-1176.73,-3722.87,-6639.81,-10194.5
25,190,-1095.56,-3814.37,-7870.42,-9814.81
30,190,-997.932,-3839.42,-8753.14,-9271.61
35,190,-897.138,-3786.23,-9291.8,-8566.28
40,190,-798.117,-3650.53,-9505.13,-7717.53
45,190,-701.482,-3439.27,-9425.11,-6762.33
50,190,-608.369,-3170.41,-9095.81,-5751.02
55,190,-523.578,-2868.86,-8570.87,-4738.49
60,190,-455.803,-2560.6,-7909.05,-3774.66
65,190,-415.396,-2267.36,-7168.12,-2897.49
70,190,-411.147,-2003.48,-6398.85,-2130.06
75,190,-447.68,-1775.57,-5640.75,-1481.35
80,190,-524.337,-1584.05,-4920.14,-949.544
85,190,-635.582,-1425.34,-4250.69,-526.002
90,190,-772.315,-1293.95,-3635.33,-198.892
95,190,-923.428,-1183.68,-3068.54,44.107
100,190,-1077.15,-1088.22,-2538.53,214.118
105,190,-1222.07,-1001.29,-2029.3,320.286
110,190,-1347.92,-916.581,-1522.79,369.926
115,190,-1446.01,-827.9,-1002.13,369.648
120,190,-1509.42,-729.394,-455.903,327.377
125,190,-1532.49,-616.085,116.599,254.723
130,190,-1509.97,-484.643,700.768,168.611
135,190,-1436.31,-334.271,1264.57,90.7896
140,190,-1306.08,-167.443,1761.03,44.2651
145,190,-1116.07,9.88768,2136.24,46.9322
150,190,-869.072,188.846,2341.62,104.353
155,190,-577.644,358.962,2347.37,204.839
160,190,-266.126,509.962,2152.72,319.874
165,190,30.8809,633.492,1789.53,411.07
170,190,273.81,724.227,1317.44,441.896
175,190,426.145,779.921,811.741,389.756
180,190,463.025,800.426,347.043,253.176
0,195,-776.957,-3780.21,1191.32,-10022.3
5,195,-1141.4,-4076.84,-805.528,-10172.2
10,195,-1388.05,-4344.87,-2668.45,-10278.1
15,195,-1520.76,-4577.1,-4323.34,-10318.7
20,195,-1559.59,-4761.65,-5719.25,-10264.1
25,195,-1531.37,-4881.47,-6828.57,-10080.5
30,195,-1460.96,-4917.67,-7643.4,-9738.42
35,195,-1366.07,-4855.54,-8170.71,-9221.77
40,195,-1256.79,-4690.47,-8428.4,-8535.58
45,195,-1138.62,-4431.16,-8443.16,-7707.46
50,195,-1016.64,-4098.7,-8249.47,-6782.94
55,195,-898.435,-3721.99,-7888.15,-5816.33
60,195,-794.48,-3331.49,-7403.74,-4860.66
65,195,-716.217,-2953.58,-6840.39,-3959.78
70,195,-673.155,-2607.03,-6237.58,-3144.43
75,195,-670.492,-2302.27,-5626.75,-2431.95
80,195,-708.177,-2042.44,-5029.47,-1828.43
85,195,-781.429,-1825.35,-4457.35,-1331.86
90,195,-882.157,-1645.37,-3913.05,-935.058
95,195,-1000.6,-1494.75,-3391.7,-628.097
100,195,-1126.69,-1364.4,-2882.42,-399.939
105,195,-1251.07,-1244.56,-2370.13,-239.519
110,195,-1365.62,-1125.54,-1837.96,-136.216
115,195,-1463.59,-998.572,-1270.88,-79.6726
120,195,-1539.11,-856.92,-660.615,-58.9086
125,195,-1586.16,-696.808,-11.2867,-61.0273
130,195,-1597.2,-518.152,655.84,-70.2712
135,195,-1562.39,-324.807,1300.75,-68.5033
140,195,-1470.31,-124.224,1868.22,-37.9751
145,195,-1311.05,73.5571,2297.17,33.6724
150,195,-1081.19,257.566,2534.33,147.584
155,195,-789.137,417.973,2548.51,289.595
160,195,-458.293,548.104,2341.05,430.563
165,195,-126.254,645.737,1948.67,532.543
170,195,160.83,713.016,1437.47,559.636
175,195,357.716,754.715,889.61,489.724
180,195,431.017,775.314,386.078,321.974
0,200,-670.171,-4639.33,1254.5,-9654.68
5,200,-1146.52,-4962.11,-477.621,-9789.6
10,200,-1487.47,-5277.5,-2090,-9942.83
15,200,-1694.19,-5569.28,-3522.44,-10083.6
20,200,-1786.01,-5814.27,-4734.61,-10169
25,200,-1790.78,-5984.45,-5706.6,-10150.4
30,200,-1735.91,-6052.49,-6435.78,-9983.45
35,200,-1642.74,-5998.86,-6931.85,-9638.69
40,200,-1525.32,-5817.68,-7212.29,-9109.9
45,200,-1392.65,-5519.31,-7299.7,-8416.21
50,200,-1252.26,-5128.42,-7220.62,-7597.52
55,200,-1112.97,-4678.67,-7004.91,-6705.37
60,200,-985.504,-4205.77,-6684.38,-5792.71
65,200,-881.001,-3741.25,-6290.53,-4905.74
70,200,-808.545,-3308.57,-5851.64,-4079.48
75,200,-773.178,-2921.95,-5390.41,-3336.69
80,200,-775.207,-2587.14,-4922.51,-2689.21
85,200,-810.854,-2303.18,-4456.23,-2140.29
90,200,-873.725,-2064.26,-3993.03,-1686.82
95,200,-956.439,-1861.15,-3528.26,-1321.38
100,200,-1051.96,-1682.45,-3052.26,-1033.72
105,200,-1154.4,-1515.73,-2551.71,-812.034
110,200,-1259.27,-1348.96,-2011.93,-643.982
115,200,-1362.9,-1172.02,-1420.46,-517.308
120,200,-1461.19,-978.29,-772.197,-419.925
125,200,-1547.68,-765.859,-75.1741,-339.491
130,200,-1611.61,-538.013,644.585,-262.927
135,200,-1637.13,-302.856,1341.65,-176.694
140,200,-1604.69,-72.0324,1955.25,-68.663
145,200,-1495.48,141.308,2419.5,68.2228
150,200,-1298.08,325.058,2677.93,231.404
155,200,-1015.57,470.829,2698.35,405.304
160,200,-670.13,576.17,2483.24,561.517
165,200,-302.851,645.493,2072.05,664.122
170,200,32.3415,688.904,1534.47,679.512
175,200,279.802,718.683,956.3,587.419
180,200,395.728,744.302,422.174,388.322
0,205,-558.284,-5463.13,1308.14,-9213.6
5,205,-1099.14,-5807.55,-144.842,-9324.52
10,205,-1490.52,-6172.97,-1495.81,-9502.64
15,205,-1733.49,-6532.54,-2696.8,-9711.01
20,205,-1848.22,-6849.78,-3716.18,-9898.32
25,205,-1864.14,-7083.77,-4540,-10006.4
30,205,-1810.9,-7197.1,-5169.46,-9981.11
35,205,-1712.59,-7164.11,-5616.1,-9783.67
40,205,-1586.07,-6976.99,-5896.96,-9399.54
45,205,-1442.54,-6647.56,-6031.28,-8840.54
50,205,-1290.67,-6204.36,-6039.24,-8140.49
55,205,-1139.27,-5686.18,-5941.77,-7346.29
60,205,-998.15,-5134.23,-5760.16,-6507.93
65,205,-877.1,-4585.2,-5515.06,-5670.62
70,205,-784.017,-4066.91,-5224.77,-4870.19
75,205,-723.349,-3596.84,-4903.66,-4131.76
80,205,-695.691,-3182.79,-4561.25,-3470.47
85,205,-698.548,-2824.67,-4201.95,-2893.06
90,205,-727.756,-2516.48,-3825.38,-2399.56
95,205,-779.009,-2248.16,-3426.84,-1984.85
100,205,-849.016,-2007.12,-2997.9,-1640
105,205,-936.064,-1779.94,-2527.38,-1353.69
110,205,-1039.77,-1554.03,-2003.18,-1113.54
115,205,-1159.87,-1319.46,-1415.58,-907.444
120,205,-1294.01,-1070.62,-762.104,-724.288
125,205,-1434.93,-807.412,-53.3114,-554.149
130,205,-1567.97,-535.637,682.276,-387.99
135,205,-1670.28,-266.248,1396.66,-217.571
140,205,-1713.12,-13.5602,2026.5,-36.3923
145,205,-1667.71,207.464,2503.69,157.845
150,205,-1513.83,384.489,2770.16,359.775
155,205,-1248.73,511.075,2793.08,553.514
160,205,-893.192,589.166,2575.03,712.655
165,205,-491.946,629.758,2155.94,804.766
170,205,-107.158,650.78,1605.75,800.091
175,205,194.381,671.919,1010.42,681.573
180,205,357.427,707.625,455.057,451.714
0,210,-442.148,-6245.36,1351.81,-8702.39
5,210,-998.52,-6604.61,183.867,-8780.89
10,210,-1395.69,-7016.72,-902.999,-8960.3
15,210,-1636.77,-7443.64,-1871.12,-9201.2
20,210,-1743.9,-7835.09,-2695.63,-9448.78
25,210,-1748.37,-8136.77,-3366.68,-9640.69
30,210,-1681.66,-8300.55,-3887.75,-9717.99
35,210,-1569.78,-8294.17,-4271.14,-9636.87
40,210,-1431.31,-8107.37,-4532.94,-9377.19
45,210,-1278.5,-7753.12,-4689.44,-8944.77
50,210,-1120.1,-7263.6,-4755.65,-8367.18
55,210,-963.899,-6682.53,-4745.42,-7685.24
60,210,-817.917,-6056.27,-4671.79,-6943.73
65,210,-689.904,-5426.2,-4546.79,-6184.07
70,210,-586.054,-4823.91,-4380.63,-5440.08
75,210,-509.961,-4269.55,-4180.78,-4736.56
80,210,-462.503,-3772.57,-3951.42,-4089.63
85,210,-442.642,-3333.68,-3693.38,-3507.8
90,210,-448.726,-2947.2,-3404.47,-2993.1
95,210,-479.768,-2603.21,-3079.74,-2542.32
100,210,-536.334,-2289.58,-2711.78,-2148.18
105,210,-620.771,-1993.67,-2291.28,-1800.76
110,210,-736.502,-1704.07,-1808.36,-1489.17
115,210,-886.187,-1412.18,-1255.39,-1203.14
120,210,-1068.73,-1113.65,-631.472,-934.225
125,210,-1275.66,-809.441,51.8992,-676.273
130,210,-1488.18,-506.264,765.89,-425.105
135,210,-1676.39,-215.984,1462.56,-177.993
140,210,-1802.4,46.2183,2078.78,66.2273
145,210,-1827.63,264.897,2546.58,305.723
150,210,-1723.15,428.225,2807.94,533.094
155,210,-1480.43,531.909,2829.75,732.993
160,210,-1118.72,582.043,2613.76,881.991
165,210,-686.166,595.641,2198.03,952.342
170,210,-252.821,597.715,1649.6,919.505
175,210,103.623,614.683,1050.98,770.873
180,210,316.406,665.563,484.478,511.669
0,215,-322.647,-6980.06,1385.21,-8124.96
5,215,-845.461,-7345.21,499.533,-8163.72
10,215,-1204.46,-7794.52,-328.661,-8321.38
15,215,-1406.43,-8279.43,-1070.1,-8559.66
20,215,-1476.31,-8736.84,-1704.82,-8825.09
25,215,-1447.27,-9099.96,-2225.36,-9056.24
30,215,-1352.22,-9310.6,-2635.93,-9194.21
35,215,-1218.27,-9330.03,-2948.45,-9193.9
40,215,-1064.73,-9145.36,-3177.43,-9032.16
45,215,-903.981,-8770.17,-3336.22,-8710.05
50,215,-743.937,-8239.51,-3435.49,-8248.9
55,215,-590.635,-7601.11,-3483.53,-7682.55
60,215,-449.659,-6905.56,-3487.11,-7048.99
65,215,-326.204,-6198.05,-3451.88,-6383.99
70,215,-224.381,-5513.26,-3382.16,-5717.33
75,215,-146.673,-4873.72,-3280.4,-5071.56
80,215,-94.069,-4290.61,-3146.95,-4462.04
85,215,-66.8749,-3766.03,-2980.09,-3897.58
90,215,-65.7977,-3295.59,-2776.27,-3381.23
95,215,-92.9133,-2870.94,-2530.27,-2911.2
100,215,-152.207,-2481.8,-2235.24,-2481.93
105,215,-249.442,-2117.74,-1882.96,-2085.51
110,215,-391.069,-1769.46,-1464.81,-1713.41
115,215,-581.892,-1429.98,-974.138,-1358.24
120,215,-821.495,-1095.68,-410.441,-1015.07
125,215,-1100.04,-767.3,215.311,-682.011
130,215,-1394.86,-450.687,875.708,-359.817
135,215,-1669.77,-156.683,1524.94,-50.9796
140,215,-1878.77,100.349,2102.3,240.806
145,215,-1974.53,305.664,2542.08,510.065
150,215,-1920.31,448.529,2787.77,747.789
155,215,-1702.18,526.791,2806.5,939.593
160,215,-1337.79,550.157,2598.36,1065.61
165,215,-877.982,540.647,2197.57,1103.65
170,215,-399.651,529.09,1665.34,1035.47
175,215,9.80891,547.419,1077.4,853.98
180,215,272.977,618.435,510.211,567.73
0,220,-200.69,-7661.64,1408.06,-7485.69
5,220,-642.261,-8021.87,793.419,-7479.16
10,220,-921.183,-8493.11,210.644,-7594.18
15,220,-1049.11,-9018.06,-317.585,-7797.09
20,220,-1054.24,-9523.2,-774.575,-8040.07
25,220,-971.594,-9931.57,-1153.73,-8267.22
30,220,-834.978,-10176.7,-1458.67,-8423.87
35,220,-671.875,-10214.2,-1699.8,-8466.93
40,220,-501.484,-10028.8,-1889.37,-8372.47
45,220,-335.425,-9633.85,-2037.71,-8137.91
50,220,-180.06,-9066.23,-2151.71,-7778.57
55,220,-39.0537,-8376.19,-2235.27,-7320.86
60,220,84.9115,-7617.11,-2290.53,-6795.24
65,220,189.577,-6836.81,-2318.74,-6230.78
70,220,273.251,-6072.45,-2320.33,-5652.13
75,220,334.924,-5348.82,-2294.7,-5078.42
80,220,373.917,-4679.39,-2239.97,-4523.11
85,220,389.117,-4068.6,-2152.99,-3994.36
90,220,378.099,-3514.67,-2029.43,-3495.49
95,220,336.466,-3012.02,-1863.74,-3025.71
100,220,257.631,-2553.31,-1649.1,-2581.04
105,220,133.27,-2130.86,-1377.49,-2155.71
110,220,-45.2753,-1737.55,-1040.48,-1743.76
115,220,-284.304,-1367.52,-631.412,-1340.8
120,220,-583.761,-1016.91,-149.164,-945.324
125,220,-932.604,-684.973,396.755,-559.334
130,220,-1305.08,-375.183,981.457,-187.894
135,220,-1660.03,-95.8533,1562.65,161.939
140,220,-1944.99,140.846,2083.75,482.122
145,220,-2105.56,321.933,2482.98,763.785
150,220,-2098.47,438.356,2706.75,996.342
155,220,-1905.15,490.082,2722.96,1166.38
160,220,-1541.46,489.716,2529.57,1257.81
165,220,-1059.97,462.954,2155.37,1254.53
170,220,-542.7,444.712,1653.31,1145.38
175,220,-84.7576,470.774,1089.55,929.563
180,220,227.47,566.601,532.061,619.47
0,225,-77.2065,-8284.9,1420.19,-6789.45
5,225,-392.664,-8627.97,1057.28,-6734.27
10,225,-552.924,-9100.77,699.411,-6789.54
15,225,-575.384,-9640.16,364.231,-6929.03
20,225,-491.716,-10165.8,66.5241,-7114.19
25,225,-338.57,-10594,-186.751,-7298.42
30,225,-150.138,-10852.8,-397.481,-7434.71
35,225,46.4866,-10894.1,-573.584,-7484.7
40,225,233.081,-10700.2,-724.479,-7425.55
45,225,399.623,-10284.1,-857.375,-7252.08
50,225,542.049,-9682.94,-975.812,-6974.04
55,225,659.631,-8947.76,-1080.27,-6610.59
60,225,752.985,-8133.09,-1169.62,-6184.48
65,225,823.07,-7288.17,-1242.23,-5717.83
70,225,870.887,-6451.88,-1296.29,-5229.76
75,225,897.277,-5651.21,-1329.63,-4735.4
80,225,902.46,-4902.34,-1339.37,-4245.73
85,225,885.325,-4212.88,-1321.75,-3767.69
90,225,842.708,-3584.48,-1272,-3304.38
95,225,768.934,-3015.09,-1184.16,-2855.63
100,225,655.81,-2500.65,-1051,-2418.77
105,225,493.293,-2036.15,-864.057,-1989.83
