Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
5,150,-6421.2,408.763,10398.4,-972.624
10,150,-6747.81,794.574,10712.9,-1681.85
15,150,-7071.78,1064.85,11060.7,-2284.16
20,150,-7340.94,1242.3,11381,-2770.22
25,150,-7503.47,1354.87,11613.2,-3139.78
30,150,-7516.92,1424.3,11705,-3403.1
35,150,-7357.22,1460.69,11617.6,-3578.44
40,150,-7024.11,1464.95,11331,-3686.56
45,150,-6540.34,1435.86,10846.2,-3745.22
50,150,-5944.98,1376.35,10184.3,-3765.94
55,150,-5283.72,1295.48,9382.31,-3753.66
60,150,-4600.3,1206.17,8486.47,-3708.59
65,150,-3930.92,1121.32,7545.31,-3628.62
70,150,-3302.02,1050.98,6603.24,-3511.48
75,150,-2730.19,1001.58,5696.19,-3355.89
80,150,-2223.11,976.736,4849.03,-3162.07
85,150,-1781.1,978.511,4074.75,-2931.41
90,150,-1398.9,1008.3,3374.97,-2665.87
95,150,-1067.84,1067.17,2741.76,-2366.93
100,150,-777.895,1155.9,2160.58,-2034.68
105,150,-519.495,1274.73,1614.56,-1667.21
110,150,-284.592,1423.08,1089.57,-1261.03
115,150,-67.0007,1598.81,579.019,-813.162
120,150,137.688,1796.68,86.9239,-325.003
125,150,331.795,2005.94,-372.756,192.447
130,150,514.01,2207.61,-781.077,713.98
135,150,676.583,2373.16,-1122.05,1198.97
140,150,802.815,2466.31,-1389.96,1595.94
145,150,867.817,2449.48,-1591.57,1853.2
150,150,845.09,2294.1,-1740.72,1932.33
155,150,718.296,1991.53,-1846.87,1819.55
160,150,493.077,1560.14,-1903.56,1530.16
165,150,201.362,1045.19,-1884.4,1105.1
170,150,-106.592,510.642,-1750.62,602.15
175,150,-380.013,25.5546,-1467.94,85.4903
180,150,-586.161,-350.926,-1024.35,-383.592
0,155,-5227.18,-113.051,10665.9,-161.921
5,155,-5481.58,408.41,10889.8,-1252.64
10,155,-5740.2,816.332,11164.9,-2232.04
15,155,-5970.98,1111.38,11443.6,-3074.12
20,155,-6138.28,1310.91,11671.5,-3760.81
25,155,-6207.23,1438.9,11795.5,-4285.9
30,155,-6149.46,1515.38,11769.8,-4656.73
35,155,-5949.67,1550.85,11562,-4891.88
40,155,-5610.39,1547.71,11156.3,-5015.38
45,155,-5152.38,1506.24,10556.8,-5050.37
50,155,-4609.88,1430.65,9787.15,-5014.68
55,155,-4022.86,1331.29,8886.96,-4919.74
60,155,-3429.34,1222.91,7905.71,-4771.95
65,155,-2860.05,1120.84,6895.49,-4575.28
70,155,-2336.21,1037.65,5903.99,-4333.51
75,155,-1869.49,981.632,4969.33,-4051.35
80,155,-1463.38,956.971,4116.86,-3734.49
85,155,-1115.07,964.843,3358.21,-3388.72
90,155,-817.381,1004.55,2692.16,-3018.8
95,155,-560.79,1074.34,2107.09,-2627.36
100,155,-335.242,1171.92,1584.68,-2214.21
105,155,-131.653,1294.65,1104.81,-1776.37
110,155,57.1325,1439.58,650.883,-1309.33
115,155,236.037,1602.87,214.552,-809.666
120,155,407.878,1778.58,-201.768,-279.21
125,155,573.302,1956.58,-586.214,270.001
130,155,729.759,2120.26,-922.941,811.791
135,155,869.33,2245.46,-1200.02,1305.31
140,155,976.601,2302.1,-1416.04,1699.93
145,155,1029.07,2259.8,-1581.13,1945.64
150,155,1002.42,2096.37,-1710.49,2006.18
155,155,880.307,1806.82,-1812.46,1870.08
160,155,664.534,1408.84,-1877.29,1555.32
165,155,379.223,942.276,-1874.09,1106.18
170,155,64.8306,461.948,-1759.69,584.179
175,155,-236.195,26.1149,-1496.65,56.8749
180,155,-494.653,-316.158,-1071.54,-412.718
0,160,-4277.69,-126.733,11080.9,-151.452
5,160,-4502,358.739,11289.7,-1530.58
10,160,-4696.23,742.309,11499.4,-2782.04
15,160,-4840.44,1021.23,11671.7,-3866.32
20,160,-4914.78,1208.68,11764.4,-4754.62
25,160,-4900.77,1325.25,11736.9,-5432.99
30,160,-4783.75,1389.42,11555.8,-5904.43
35,160,-4557.04,1411.84,11198,-6186.78
40,160,-4225.92,1395.86,10654.8,-6306.87
45,160,-3808.85,1342.64,9934.95,-6293.51
50,160,-3334.65,1256.76,9064.49,-6172.18
55,160,-2836.54,1148.88,8084.9,-5962.89
60,160,-2345.63,1034.5,7047.11,-5681.03
65,160,-1886.05,930.194,6004.12,-5339.45
70,160,-1472.83,849.933,5003.68,-4950.39
75,160,-1112.25,802.868,4082.48,-4526.1
80,160,-803.559,793.02,3262.98,-4078.32
85,160,-541.221,820.218,2552.78,-3616.95
90,160,-317.006,881.455,1946.2,-3148.72
95,160,-121.78,972.128,1427.57,-2676.27
100,160,53.0777,1086.96,975.679,-2198.11
105,160,214.657,1220.6,568.856,-1709.48
110,160,367.976,1367.89,190.143,-1204.35
115,160,515.976,1523.59,-168.67,-678.586
120,160,659.839,1681.43,-505.543,-134.056
125,160,799.099,1832.42,-810.381,417.029
130,160,930.857,1962.92,-1070.83,949.006
135,160,1047.89,2053.77,-1279.7,1422.87
140,160,1136.65,2081.6,-1440.25,1791.19
145,160,1177.33,2023.26,-1565.84,2007.81
150,160,1147.88,1862.59,-1672.48,2039.98
155,160,1031.99,1597.32,-1766.83,1878.82
160,160,827.675,1243.27,-1835.91,1543.95
165,160,551.213,833.637,-1845.36,1080.79
170,160,233.188,413.231,-1749.32,551.735
175,160,-92.295,29.213,-1508.96,24.5793
180,160,-399.38,-278.984,-1110.57,-438.702
0,165,-3295.64,-139.451,11411.6,-139.83
5,165,-3492.24,260.622,11595.6,-1797.71
10,165,-3632.15,573.511,11716.4,-3314.65
15,165,-3705.51,795.519,11749.1,-4635.73
20,165,-3705.98,937.331,11668.4,-5719.61
25,165,-3629.33,1017.07,11452,-6543.12
30,165,-3473.13,1051.86,11083.1,-7103.63
35,165,-3238.52,1052.27,10552.3,-7417.26
40,165,-2933.08,1022.01,9860.66,-7513.17
45,165,-2572.65,962.201,9022.49,-7426.27
50,165,-2179.98,876.609,8066.92,-7191.19
55,165,-1780.8,774.641,7036.01,-6839.12
60,165,-1398.59,670.657,5979.63,-6397.37
65,165,-1050.49,580.649,4948.15,-5890.44
70,165,-745.554,518.408,3985.03,-5340.82
75,165,-485.194,492.925,3121.34,-4768.93
80,165,-265.194,507.65,2373.03,-4192.02
85,165,-78.1127,561.204,1741.23,-3622.83
90,165,84.57,648.786,1214.77,-3068.55
95,165,230.858,763.622,774.311,-2530.61
100,165,367.211,898.164,397.145,-2005.53
105,165,498.033,1044.96,62.2132,-1486.57
110,165,625.654,1197.15,-245.458,-966.364
115,165,750.754,1348.55,-531.881,-440.159
120,165,872.959,1492.94,-793.947,90.5017
125,165,991.088,1622.86,-1022.64,614.251
130,165,1102.42,1728.03,-1209.07,1107.66
135,165,1200.87,1794.47,-1351.01,1535.79
140,165,1274.98,1805.38,-1456.64,1856.63
145,165,1307.54,1744.26,-1542.5,2029.71
150,165,1278.58,1599.86,-1625.12,2026.84
155,165,1171.7,1371.3,-1709.37,1841.6
160,165,981.133,1071.19,-1779.44,1494.02
165,165,715.609,725.21,-1798.59,1028.39
170,165,396.339,367.929,-1720.01,505.035
175,165,49.7247,35.9517,-1505.21,-11.0087
180,165,-301.067,-239.687,-1141.15,-461.348
0,170,-2288.52,-151.107,11655.4,-127.144
5,170,-2462.09,116.452,11806.3,-2045.56
10,170,-2563.43,313.95,11818.9,-3813.09
15,170,-2589.65,439.774,11684.7,-5357.95
20,170,-2544.18,504.279,11399.8,-6625
25,170,-2433.57,524.293,10964.8,-7580.72
30,170,-2264.94,515.931,10383.7,-8215.93
35,170,-2045.62,489.364,9664.4,-8544.34
40,170,-1784.72,447.994,8819.94,-8597.21
45,170,-1494.89,391.788,7871.93,-8416.1
50,170,-1192.44,322.1,6852.29,-8046.32
55,170,-895.192,244.943,5802.18,-7532.44
60,170,-619.061,171.111,4767.39,-6916.21
65,170,-374.911,113.615,3791.63,-6235.64
70,170,-167.079,84.1948,2909.73,-5524.33
75,170,6.20354,90.6072,2143.13,-4810.39
80,170,151.018,135.522,1498.37,-4115.18
85,170,275.482,216.888,968.515,-3452.46
90,170,387.726,329.141,536.733,-2828.28
95,170,494.458,464.618,180.91,-2241.93
100,170,600.2,614.816,-121.497,-1687.71
105,170,707.114,771.38,-388.995,-1157.34
110,170,815.351,926.78,-632.676,-642.644
115,170,923.779,1074.59,-854.78,-138.529
120,170,1030.78,1209.23,-1049.99,354.151
125,170,1134.57,1325.04,-1209.69,826.009
130,170,1232.52,1415.11,-1328.06,1257.61
135,170,1319.44,1470.32,-1407.65,1620.02
140,170,1385.59,1479.55,-1461.43,1878.51
145,170,1415.99,1431.6,-1508.95,1999.55
150,170,1392.39,1318.46,-1567.23,1959.98
155,170,1298.06,1138.98,-1639.52,1755.46
160,170,1123.58,901.343,-1707.81,1405.06
165,170,870.695,623.252,-1734.19,949.723
170,170,552.199,329.48,-1672.47,445.082
175,170,187.975,47.366,-1485.95,-49.2342
180,170,-200.464,-198.566,-1163.05,-480.482
0,175,-1263.97,-161.614,11810.5,-113.49
5,175,-1421.11,-69.9214,11921.8,-2266.17
10,175,-1504.18,-29.4618,11812.2,-4261.46
15,175,-1513.33,-36.302,11491.9,-6010.05
20,175,-1456.93,-77.8777,10981.5,-7442.24
25,175,-1347.58,-137.248,10307.7,-8513.67
30,175,-1198.25,-198.928,9499.21,-9208.21
35,175,-1020.01,-253.493,8583.56,-9536.97
40,175,-822.235,-298.747,7588.02,-9533.41
45,175,-613.927,-337.226,6542.21,-9246.33
50,175,-404.861,-371.882,5480.36,-8732.72
55,175,-205.342,-402.49,4440.84,-8051.88
60,175,-24.6146,-424.508,3462.39,-7261.11
65,175,131.132,-430.455,2578.41,-6412.47
70,175,260.076,-412.612,1811.59,-5550.27
75,175,364.787,-365.549,1170.97,-4709.11
80,175,451.096,-287.523,651.993,-3912.82
85,175,526.36,-180.586,239.246,-3174.57
90,175,597.763,-49.8004,-89.2088,-2498.19
95,175,671.053,97.8863,-357.069,-1880.4
100,175,749.846,254.75,-585.312,-1313.56
105,175,835.489,413.205,-788.595,-788.389
110,175,927.39,566.502,-973.131,-296.47
115,175,1023.69,709.143,-1136.7,167.575
120,175,1121.98,836.864,-1271.35,604.14
125,175,1219.68,946.093,-1368.44,1006.97
130,175,1313.52,1032.94,-1424.78,1362.04
135,175,1398.31,1092.18,-1447.19,1647.85
140,175,1465.19,1116.86,-1452.84,1837.9
145,175,1500.75,1099.07,-1463.96,1906.13
150,175,1488.09,1031.96,-1497.93,1834.31
155,175,1410.04,912.393,-1556.73,1619.51
160,175,1253.74,743.163,-1620.93,1278.47
165,175,1014.73,534.061,-1652.62,846.956
170,175,698.731,301.142,-1607.57,373.669
175,175,320.668,64.3618,-1451.99,-89.1916
180,175,-98.3342,-155.933,-1176.1,-495.96
0,180,-229.809,-170.89,11875.7,-98.9728
5,180,-378.47,-293.29,11943,-2452.33
10,180,-466.664,-447.117,11703.9,-4645.3
15,180,-493.172,-619.188,11187.8,-6571.19
20,180,-465.691,-791.961,10441.3,-8145.83
25,180,-397.302,-946.846,9519.78,-9314.05
30,180,-302.126,-1068.62,8478.38,-10053
35,180,-191.908,-1149.16,7366.38,-10371.7
40,180,-74.6747,-1188.6,6226.2,-10306.2
45,180,44.5255,-1193.61,5095.55,-9912.78
50,180,161.86,-1173.41,4009.99,-9260.48
55,180,273.32,-1135.89,3003.23,-8423.1
60,180,374.562,-1085.21,2104.51,-7472.85
65,180,461.861,-1021.68,1334.48,-6474.74
70,180,533.408,-943.36,701.755,-5482.35
75,180,590.104,-848.143,201.857,-4535.29
80,180,635.469,-735.354,-181.007,-3658.6
85,180,674.797,-606.415,-470.116,-2864.09
90,180,713.996,-464.666,-691.498,-2153.15
95,180,758.489,-314.73,-869.342,-1520.17
100,180,812.405,-161.752,-1022.21,-955.986
105,180,878.108,-10.7266,-1160.47,-450.669
110,180,956.044,134.05,-1285.45,4.46291
115,180,1044.87,269.351,-1390.79,415.501
120,180,1141.79,393.085,-1466.23,784.917
125,180,1242.92,503.908,-1503.24,1110.54
130,180,1343.32,600.34,-1500.99,1384.61
135,180,1436.49,679.632,-1469.84,1593.43
140,180,1513.43,736.924,-1430.35,1718.77
145,180,1561.7,765.266,-1406.7,1741.62
150,180,1565.4,756.791,-1416.39,1648.09
155,180,1506.89,704.824,-1460.41,1435.77
160,180,1370.3,606.282,-1518.71,1117.95
165,180,1145.93,463.634,-1554.46,723.726
170,180,833.961,285.808,-1526.41,293.343
175,180,446.138,87.6581,-1404.29,-129.755
180,180,4.54369,-112.114,-1180.19,-507.663
0,185,806.103,-178.866,11850.6,-83.7022
5,185,657.19,-547.239,11872.1,-2597.82
10,185,539.045,-926.994,11503.2,-4952.01
15,185,458.719,-1292,10791.7,-7023.31
20,185,415.07,-1616.92,9810.58,-8713.89
25,185,400.685,-1879.93,8644.14,-9958.53
30,185,405.518,-2065.85,7374.75,-10728.6
35,185,420.812,-2168.6,6073.92,-11031.5
40,185,441.594,-2192.16,4799.19,-10906.8
45,185,466.745,-2149.05,3595.72,-10418.4
50,185,497.044,-2056.7,2499.16,-9646.45
55,185,532.69,-1932.97,1536.99,-8677.51
60,185,571.845,-1792.49,727.545,-7596.33
65,185,610.85,-1644.98,77.8661,-6478.27
70,185,645.677,-1495.49,-417.645,-5384
75,185,673.634,-1345.97,-776.325,-4356.69
80,185,694.482,-1196.9,-1024.06,-3422.06
85,185,710.653,-1048.6,-1190.66,-2590.83
90,185,726.727,-901.697,-1305.08,-1862.53
95,185,748.488,-757.181,-1391.24,-1229.91
100,185,781.824,-616.111,-1465.06,-682.593
105,185,831.601,-479.32,-1533.01,-209.827
110,185,900.631,-347.159,-1592.42,198.015
115,185,988.908,-219.358,-1633.88,548.717
120,185,1093.35,-95.1065,-1645.89,847.764
125,185,1208.19,26.4945,-1620.69,1097.63
130,185,1325.78,145.53,-1559.76,1296.73
135,185,1437.31,260.075,-1476.38,1438.55
140,185,1532.84,365.154,-1393.46,1512.07
145,185,1600.35,452.443,-1336.14,1504.22
150,185,1624.76,511.128,-1321.57,1404.42
155,185,1588.07,529.931,-1349.89,1209.89
160,185,1471.91,499.894,-1401.14,929.612
165,185,1262.44,417.272,-1440.49,585.115
170,185,955.988,285.822,-1430.32,207.318
175,185,562.873,117.736,-1344.08,-169.62
180,185,107.387,-67.4419,-1175.31,-515.503
0,190,1835.88,-185.48,11735.2,-67.7945
5,190,1677.86,-824.328,11711.9,-2697.62
10,190,1505.28,-1455.01,11220,-5171.26
15,190,1335.12,-2035.03,10324.4,-7351.57
20,190,1178.48,-2528.53,9122.31,-9128.65
25,190,1039.81,-2909.02,7725.88,-10428.5
30,190,918.631,-3161.19,6243.83,-11217.9
35,190,813.034,-3282.05,4768.99,-11504
40,190,722.827,-3281.12,3373.06,-11330.2
45,190,650.441,-3178.64,2107.43,-10767.8
50,190,599.325,-3001.85,1006.6,-9906.23
55,190,571.185,-2779.77,90.9733,-8842.02
60,190,563.993,-2538.39,-632.227,-7668.75
65,190,571.936,-2297.47,-1168.92,-6468.61
70,190,587.189,-2069.59,-1537.46,-5306.69
75,190,602.473,-1861,-1766.09,-4228.44
80,190,613.268,-1673.38,-1888.76,-3260.26
85,190,619.016,-1505.62,-1940.11,-2412.53
90,190,623.174,-1355.04,-1950.88,-1684.08
95,190,632.34,-1218.16,-1944.32,-1066.68
100,190,654.719,-1091.04,-1934.07,-548.859
105,190,698.181,-969.351,-1923.66,-118.415
110,190,768.19,-848.585,-1907.86,236.322
115,190,866.073,-724.233,-1875.91,525.965
120,190,988.191,-592.232,-1816.58,759.701
125,190,1126.47,-449.672,-1723.88,944.544
130,190,1270.14,-295.837,-1601.82,1084.12
135,190,1407.71,-133.405,-1466.01,1177.51
140,190,1527.97,30.5821,-1340.59,1219.1
145,190,1619.17,184.53,-1250.57,1200.17
150,190,1666.92,313.308,-1212.06,1112.26
155,190,1652.98,400.561,-1224.41,951.48
160,190,1557.06,432.01,-1268.35,722.024
165,190,1362.37,399.185,-1311.72,437.501
170,190,1063.01,302.808,-1320.89,119.349
175,190,669.534,154.8,-1272.73,-207.364
180,190,209.413,-22.2562,-1161.47,-519.419
0,195,2851.69,-190.683,11530.6,-51.3708
5,195,2676.24,-1116.31,11465.8,-2748.07
10,195,2426.85,-2015.44,10864.9,-5295.3
15,195,2133.77,-2826.32,9806.46,-7544.76
20,195,1825.39,-3500.17,8409.12,-9376.76
25,195,1523.73,-4004.49,6809.54,-10710.3
30,195,1243.18,-4323.81,5140.32,-11508.9
35,195,992.466,-4459.41,3513.55,-11780.3
40,195,777.828,-4428.06,2013.27,-11572.3
45,195,604.679,-4259.51,695.695,-10962.8
50,195,476.955,-3991.95,-406.674,-10048.3
55,195,395.009,-3666.07,-1280.6,-8931.68
60,195,354.008,-3319.15,-1929.06,-7711.33
65,195,344.195,-2980.69,-2369.15,-6472.38
70,195,353.101,-2670.52,-2629.53,-5281.61
75,195,368.764,-2399.05,-2746.74,-4185.38
80,195,382.706,-2169.03,-2760.39,-3210.7
85,195,391.789,-1977.79,-2708.16,-2368.37
90,195,398.616,-1819.17,-2621.57,-1657.32
95,195,410.566,-1685.03,-2523.04,-1068.9
100,195,437.766,-1566.15,-2424.56,-590.413
105,195,490.363,-1452.89,-2328.03,-207.494
110,195,575.582,-1335.74,-2227.41,94.4994
115,195,695.283,-1205.94,-2112.47,329.712
120,195,844.833,-1056.37,-1973.87,511.071
125,195,1013.91,-882.585,-1808.46,649.275
130,195,1189.02,-684.112,-1623.04,751.502
135,195,1356.53,-465.561,-1434.98,820.308
140,195,1504.35,-237.366,-1268.53,853.378
145,195,1620.96,-15.5454,-1147.45,844.634
150,195,1692.55,179.814,-1086.17,786.688
155,195,1700.77,327.419,-1083.28,674.017
160,195,1624.02,408.673,-1120.73,505.921
165,195,1443.77,412.106,-1169.53,288.296
170,195,1153.38,337.535,-1200.01,33.5538
175,195,764.988,198.746,-1191.78,-241.505
180,195,309.845,23.0989,-1138.8,-519.383
0,200,3845.79,-194.435,11238.1,-34.5562
5,200,3645.72,-1414.4,11137.5,-2747
10,200,3300.91,-2591.37,10447.8,-5319.26
15,200,2857.18,-3642.25,9257.45,-7595.62
20,200,2364.09,-4503.43,7701.47,-9449.5
25,200,1866.02,-5135.23,5936.65,-10794.9
30,200,1396.85,-5522,4115.44,-11593.3
35,200,979.418,-5670.24,2366.01,-11853.9
40,200,627.91,-5605.6,782.475,-11628.7
45,200,350.26,-5368.7,-575.455,-11000.7
50,200,148.951,-5009.4,-1677.57,-10071.4
55,200,20.4997,-4579.87,-2517.06,-8946.64
60,200,-44.87,-4127.86,-3105.46,-7725.61
65,200,-62.1186,-3691.62,-3468.62,-6492.95
70,200,-48.6407,-3297.31,-3642.81,-5314.44
75,200,-20.6594,-2959,-3670.12,-4235.82
80,200,10.0788,-2680.37,-3593.54,-3284.1
85,200,38.3759,-2457.24,-3452.13,-2470.54
90,200,65.9869,-2280.25,-3277.35,-1794.41
95,200,100.408,-2136.95,-3090.74,-1246.69
100,200,152.386,-2013.36,-2903.36,-813.286
105,200,232.657,-1895.12,-2716.83,-477.392
110,200,348.564,-1768.37,-2525.95,-221.177
115,200,501.38,-1620.81,-2322.74,-27.153
120,200,685.248,-1442.94,-2101.22,120.544
125,200,888.284,-1229.44,-1861.8,234.831
130,200,1095.57,-980.638,-1614.1,324.479
135,200,1292.58,-703.652,-1376.56,393.385
140,200,1467.07,-412.816,-1172.55,440.61
145,200,1607.93,-128.892,-1023.63,461.289
150,200,1701.78,123.155,-942.122,448.263
155,200,1730.15,317.745,-926.077,394.162
160,200,1670.83,433.25,-959.114,293.655
165,200,1504.66,456.981,-1015.72,145.552
170,200,1225.63,389.817,-1069.86,-45.8012
175,200,848.326,249.154,-1102.93,-270.574
180,200,407.919,68.2782,-1107.46,-515.393
0,205,4810.62,-196.707,10860.2,-17.4786
5,205,4580.39,-1709.5,10731.4,-2693.81
10,205,4126.74,-3165.19,9978.18,-5241.24
15,205,3512.1,-4458.23,8694.4,-7501.02
20,205,2809.61,-5508.87,7025.79,-9342.96
25,205,2089.36,-6269.26,5143.36,-10678.2
30,205,1408.32,-6723.4,3214.15,-11467.2
35,205,806.274,-6883.66,1378.39,-11721
40,205,306.81,-6785.6,-262.229,-11494.6
45,205,-79.7358,-6481.6,-1645.58,-10875
50,205,-353.574,-6033.34,-2743.46,-9966.07
55,205,-523.673,-5503.78,-3554.14,-8873.65
60,205,-606.124,-4949.88,-4095.59,-7694.81
65,205,-621.794,-4417.19,-4399.94,-6510.86
70,205,-593.006,-3937.1,-4508.48,-5384.26
75,205,-539.814,-3526.68,-4466.55,-4358.36
80,205,-476.782,-3190.39,-4318.59,-3458.98
85,205,-411.093,-2922.95,-4103.72,-2697
90,205,-342.41,-2712.43,-3852.65,-2071.53
95,205,-264.404,-2542.99,-3586.07,-1572.96
100,205,-167.539,-2396.97,-3314.76,-1185.84
105,205,-42.4765,-2256.45,-3041.15,-891.245
110,205,116.608,-2104.5,-2762.27,-668.914
115,205,309.616,-1926.45,-2473.6,-499.142
120,205,529.78,-1711.29,-2173.27,-364.611
125,205,764.949,-1453.36,-1865.51,-251.897
130,205,1000.52,-1154,-1562.29,-152.418
135,205,1222.64,-822.744,-1282.33,-62.6192
140,205,1419.73,-477.576,-1047.27,16.5258
145,205,1581.18,-143.599,-875.935,80.3611
150,205,1693.87,149.96,-778.528,121.455
155,205,1739.31,374.208,-752.934,130.612
160,205,1695.29,505.879,-784.95,98.3944
165,205,1543.18,532.76,-852.617,17.4784
170,205,1278.54,458.474,-932.938,-114.539
175,205,918.893,305.289,-1007.99,-293.191
180,205,502.889,112.938,-1067.7,-507.481
0,210,5738.84,-197.482,10399.6,-0.267967
5,210,5474.95,-1992.5,10251.5,-2589.51
10,210,4905.35,-3719.12,9463.87,-5062.51
15,210,4108.76,-5249.3,8130.96,-7262.1
20,210,3182.56,-6486.59,6402.97,-9058.1
25,210,2224.21,-7374.22,4458.3,-10361
30,210,1315.94,-7895.4,2472.53,-11131.1
35,210,516.541,-8068.4,593.39,-11380.6
40,210,-139.706,-7939.05,-1072.6,-11166.5
45,210,-639.656,-7571.64,-2461.66,-10577.7
50,210,-986.519,-7039.35,-3546.95,-9717.98
55,210,-1195.34,-6414.93,-4330.06,-8691
60,210,-1289.01,-5763.11,-4833.19,-7589.52
65,210,-1294.51,-5135.24,-5092.43,-6489.47
70,210,-1239.05,-4566.79,-5151.92,-5448.15
75,210,-1146.45,-4077.26,-5058.42,-4504.87
80,210,-1034.29,-3671.99,-4856.43,-3682.71
85,210,-912.42,-3345.23,-4584.19,-2990.97
90,210,-783.144,-3083.5,-4271.26,-2427.73
95,210,-642.963,-2868.88,-3937.55,-1982.56
100,210,-485.356,-2681.45,-3594.04,-1639
105,210,-303.947,-2501.26,-3244.76,-1377
110,210,-95.3539,-2309.74,-2889.66,-1175.26
115,210,138.934,-2091.02,-2528.19,-1013.56
120,210,392.135,-1833.39,-2162.56,-874.809
125,210,653.37,-1531.16,-1800.27,-746.575
130,210,910.04,-1186.45,-1454.8,-621.721
135,210,1150.23,-810.654,-1144.27,-498.035
140,210,1363.67,-424.639,-887.987,-377.306
145,210,1540.3,-57.0287,-702.023,-264.528
150,210,1667.11,259.612,-594.871,-167.636
155,210,1725.85,494.196,-564.892,-97.4593
160,210,1695.07,623.181,-600.486,-66.8575
165,210,1557.59,636.334,-683.115,-88.1134
170,210,1311.23,541.351,-792.036,-168.824
175,210,976.306,366.125,-908.819,-308.129
180,210,594.031,156.738,-1019.81,-495.707
0,215,6623.39,-196.753,9859.84,16.9447
5,215,6324.63,-2254.6,9702.35,-2436.7
10,215,5639,-4235.74,8911.14,-4787.4
15,215,4659.85,-5990.84,7576.63,-6884.29
20,215,3507.65,-7406.96,5846.94,-8600.87
25,215,2306.98,-8417.94,3900.69,-9849.2
30,215,1165.91,-9005.46,1915.41,-10590.1
35,215,163.248,-9193.1,41.3466,-10835.9
40,215,-654.905,-9036.45,-1612.92,-10644
45,215,-1271.73,-8611.23,-2982.76,-10102.5
50,215,-1692.85,-8001.3,-4041.83,-9313.05
55,215,-1938.99,-7288.1,-4793.33,-8375.25
60,215,-2039.58,-6542.7,-5261.53,-7375.89
65,215,-2027.53,-5820.94,-5484.38,-6384.26
70,215,-1934.98,-5161.35,-5507.1,-5451.26
75,215,-1789.9,-4585.42,-5376.49,-4610.83
80,215,-1613.68,-4099.63,-5136.15,-3882.08
85,215,-1420.06,-3698.57,-4822.89,-3271.69
90,215,-1215.55,-3368.54,-4464.92,-2776.18
95,215,-1001,-3090.97,-4081.51,-2384.26
100,215,-774.196,-2845.29,-3684.18,-2079.18
105,215,-532.398,-2611,-3278.81,-1841.01
110,215,-274.657,-2369.13,-2868.39,-1649.05
115,215,-3.18934,-2103.58,-2455.92,-1484.13
120,215,276.327,-1802.45,-2046.94,-1330.76
125,215,555.546,-1460.01,-1651.06,-1178.5
130,215,824.957,-1078.76,-1282.13,-1022.23
135,215,1075.3,-671.205,-956.817,-861.43
140,215,1297.9,-260.21,-691.928,-698.953
145,215,1483.32,123.057,-501.149,-540.32
150,215,1618.83,443.722,-392.06,-394.011
155,215,1686.98,669.644,-364.226,-272.188
160,215,1667.84,778.279,-408.943,-190.338
165,215,1546.5,762.632,-510.736,-164.38
170,215,1323.23,635.408,-650.208,-205.409
175,215,1020.47,430.379,-807.342,-314.388
180,215,680.653,199.345,-964.151,-480.16
0,220,7457.53,-194.528,9245.06,34.0284
5,220,7125.11,-2487.5,9088.09,-2239.52
10,220,6330.61,-4698.49,8324.3,-4423.34
15,220,5179.3,-6659.2,7036.23,-6377.27
20,220,3811.84,-8241.24,5363.83,-7982.17
25,220,2377.72,-9368.96,3478.89,-9153.87
30,220,1009.69,-10021.6,1554.22,-9854.2
35,220,-193.481,-10226.7,-262.49,-10094.7
40,220,-1173.17,-10048.6,-1863.63,-9930.73
45,220,-1907.75,-9573.18,-3184.68,-9447.32
50,220,-2404.02,-8893.92,-4199.17,-8741.62
55,220,-2687.34,-8099.78,-4910.36,-7907.19
60,220,-2792.94,-7267.02,-5342.66,-7023.82
65,220,-2759.36,-6454.75,-5534.05,-6153.33
70,220,-2623.74,-5703.69,-5529.27,-5339.58
75,220,-2418.75,-5036.94,-5374.02,-4610.54
80,220,-2170.52,-4462.33,-5110.23,-3980.83
85,220,-1897.85,-3975.62,-4772.97,-3454.14
90,220,-1612.55,-3564.07,-4389.06,-3025.43
95,220,-1320.73,-3210,-3977.26,-2683.05
100,220,-1024.8,-2893.57,-3549.7,-2410.78
105,220,-725.513,-2595,-3113.98,-2190
110,220,-423.743,-2295.94,-2675.59,-2001.81
115,220,-121.626,-1980.62,-2240.14,-1829.23
120,220,176.989,-1637.27,-1815.14,-1659.15
125,220,466.768,-1260.03,-1410.9,-1483.48
130,220,741.505,-851.467,-1040.46,-1299.21
135,220,994.671,-424.618,-718.432,-1107.4
140,220,1219.31,-3.56809,-459.23,-911.85
145,220,1406.9,378.879,-274.862,-718.582
150,220,1545.65,686.579,-172.886,-536.522
155,220,1619.69,887.476,-154.725,-378.778
160,220,1611.53,961.168,-214.629,-262.561
165,220,1509,904.883,-339.621,-205.983
170,220,1314.53,736.872,-510.719,-221.85
175,220,1051.59,496.569,-705.459,-311.241
180,220,762.094,240.435,-901.159,-460.958
0,225,8234.91,-190.822,8559.91,50.8531
5,225,7872.32,-2683.76,8412.97,-2003.52
10,225,6983.2,-5092.25,7705.72,-3980.57
15,225,5681.01,-7232.41,6509.72,-5754.8
20,225,4122.27,-8962.31,4951.48,-7217.76
25,225,2477.34,-10197.1,3189.51,-8291.29
30,225,900.824,-10912.7,1385.6,-8938.84
