Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
20,155,-3557.81,5401.56,7214.86,-10783.7
25,155,-4035.34,4581.39,8585.5,-8866.76
30,155,-4230.76,3695.65,9452.63,-6806.41
35,155,-4187.69,2823.28,9836.89,-4757.91
40,155,-3963.23,2029.09,9801.37,-2853.33
45,155,-3616.49,1356.6,9435.92,-1190.11
50,155,-3201.29,825.983,8840.13,173.489
55,155,-2762.75,436.974,8108.59,1216.68
60,155,-2336.17,174.724,7320.77,1949.38
65,155,-1946.72,16.4241,6536.14,2402.86
70,155,-1609.63,-63.1707,5793.66,2620.08
75,155,-1330.84,-88.0274,5113.94,2647.39
80,155,-1108.48,-78.8793,4502.71,2528.67
85,155,-934.805,-52.5791,3954.29,2302.18
90,155,-798.629,-22.2319,3454.87,2000.12
95,155,-687.65,2.39387,2985.37,1650.18
100,155,-590.455,14.6193,2524.68,1278.6
105,155,-497.808,11.0525,2053.58,913.14
110,155,-402.849,-7.83975,1559.75,584.752
115,155,-299.994,-37.3544,1042.83,326.039
120,155,-182.894,-69.3213,517.9,165.92
125,155,-42.768,-94.7713,15.0306,121.34
130,155,130.913,-108.174,-426.955,189.197
135,155,345.833,-111.262,-771.772,343.023
140,155,598.893,-113.422,-998.48,538.073
145,155,868.631,-126.634,-1109.99,724.884
150,155,1113.56,-156.295,-1132.21,866.445
155,155,1280.41,-193.127,-1102.94,950.798
160,155,1321.1,-212.478,-1055.42,991.99
165,155,1211.28,-183.683,-1005.04,1018.14
170,155,961.17,-85.5703,-946.509,1052.91
175,155,613.441,80.7295,-862.341,1100.87
180,155,229.752,289.505,-736.78,1145.29
0,160,740.338,5337.63,-1965.29,-14617.4
5,160,-342.502,5441.05,577.924,-14663.8
10,160,-1330.54,5329.93,3042.93,-14097.4
15,160,-2148.29,5017.22,5267.2,-12977.9
20,160,-2748.23,4537.84,7119.28,-11412.9
25,160,-3115.62,3942.67,8512.54,-9542.1
30,160,-3265.18,3290.76,9412.05,-7519.83
35,160,-3231.91,2640.65,9833.47,-5496.46
40,160,-3060.3,2042.06,9834.38,-3602.64
45,160,-2795.38,1529.79,9500.05,-1937.49
50,160,-2477.4,1121.09,8927.24,-562.758
55,160,-2139.7,817.009,8209.54,496.836
60,160,-1808.23,606.564,7426.82,1248
65,160,-1501.75,471.905,6639.79,1720
70,160,-1231.95,392.936,5888.86,1954.96
75,160,-1003.85,350.512,5196,1999.24
80,160,-816.616,328.117,4568.01,1897.29
85,160,-664.825,312.364,4000.07,1688.27
90,160,-540.198,292.844,3479.09,1405.53
95,160,-433.355,261.803,2986.92,1078.11
100,160,-335.41,214.09,2503.88,733.471
105,160,-239.035,147.56,2012.83,400.122
110,160,-138.701,63.8299,1503.92,108.725
115,160,-29.9186,-31.186,978.93,-109.732
120,160,92.1875,-127.849,453.912,-229.105
125,160,233.947,-215.16,-42.1278,-235.527
130,160,402.336,-284.637,-473.387,-134.193
135,160,601.182,-333.978,-807.558,48.4055
140,160,824.974,-367.897,-1026.96,269.732
145,160,1053.28,-394.369,-1135.62,483.744
150,160,1250.08,-417.355,-1158.14,656.367
155,160,1370.95,-430.231,-1129.62,776.754
160,160,1376.97,-415.078,-1080.77,858.005
165,160,1249.5,-349.994,-1025.52,926.024
170,160,998.809,-221.299,-957.949,1001.99
175,160,662.202,-33.6034,-859.836,1088.28
180,160,293.093,188.585,-713.952,1166.16
0,165,566.234,4043.33,-2022.34,-15027
5,165,-231.875,4135.41,452.4,-15074.5
10,165,-950.46,4086.88,2857.12,-14547.4
15,165,-1537.66,3903.58,5039.66,-13498.9
20,165,-1962.48,3605.53,6875.62,-12025.3
25,165,-2217.67,3223.7,8280.37,-10252.9
30,165,-2316.72,2795.68,9215.76,-8322.89
35,165,-2286.82,2360.42,9690.12,-6376.08
40,165,-2160.73,1952.54,9751.75,-4537.81
45,165,-1970.43,1597.53,9477.08,-2906.32
50,165,-1743.49,1309.09,8956.17,-1545.63
55,165,-1502.06,1089.29,8278.76,-484.249
60,165,-1263.1,931.048,7523.62,280.597
65,165,-1038.87,821.809,6752.17,774.886
70,165,-837.16,747.049,6006.56,1038.26
75,165,-661.411,692.761,5310.75,1115.32
80,165,-511.108,646.736,4673.29,1049.21
85,165,-382.523,598.9,4090.86,878.325
90,165,-269.845,541.156,3551.71,635.693
95,165,-166.464,467.24,3039.35,350.512
100,165,-66.1652,372.932,2536.23,50.648
105,165,36.0752,256.783,2027.97,-235.193
110,165,143.913,121.123,1507.58,-476.943
115,165,260.177,-27.2196,978.993,-645.318
120,165,387.824,-177.362,458.556,-716.774
125,165,530.516,-316.532,-26.9377,-680.037
130,165,691.727,-433.674,-446.126,-541.586
135,165,871.726,-522.935,-771.918,-326.873
140,165,1063.06,-584.822,-990.501,-75.0872
145,165,1246.86,-623.576,-1106.7,172.122
150,165,1393.01,-641.67,-1142.49,384.165
155,165,1466.19,-634.758,-1128.21,551.181
160,165,1436.58,-591.061,-1089.76,684.404
165,165,1290.97,-496.76,-1037.81,805.952
170,165,1039.06,-344.994,-965.178,932.792
175,165,712.021,-143.152,-853.509,1063.86
180,165,354.202,86.2294,-685.69,1178.16
0,170,387.821,2718.25,-2064,-15322.2
5,170,-141.622,2798.26,293.577,-15369.8
10,170,-604.697,2802.61,2591.84,-14895.8
15,170,-970.876,2731.9,4693.93,-13945.8
20,170,-1224.27,2594.15,6486.24,-12602.1
25,170,-1364.71,2403.75,7888.29,-10973.4
30,170,-1405.13,2179.74,8858.81,-9183.79
35,170,-1366.35,1943.3,9397.1,-7359.77
40,170,-1271.32,1714.61,9539.16,-5617.71
45,170,-1140.88,1509.58,9348.94,-4052.21
50,170,-991.639,1337.64,8906.33,-2727.97
55,170,-835.857,1201.18,8294.6,-1676.88
60,170,-682.252,1096.61,7589.64,-900.68
65,170,-536.778,1016.5,6852.89,-378.043
70,170,-403.002,951.881,6128.11,-73.6127
75,170,-282.16,893.852,5441.5,53.4148
80,170,-173.238,834.463,4803.9,43.0013
85,170,-73.3202,766.862,4214.07,-69.0071
90,170,21.7289,685.161,3662.44,-251.342
95,170,116.387,584.436,3134.92,-475.828
100,170,214.62,461.168,2616.88,-715.127
105,170,319.295,314.212,2097.12,-941.024
110,170,432.055,146.036,1571.51,-1124.39
115,170,553.695,-36.3959,1045.57,-1237.57
120,170,684.783,-221.863,534.925,-1259.07
125,170,825.955,-396.768,62.9855,-1179.2
130,170,977.166,-548.335,-344.34,-1004.47
135,170,1135.54,-667.834,-665.751,-758.08
140,170,1292.42,-751.993,-891.287,-474.895
145,170,1431.17,-801.472,-1025.9,-191.536
150,170,1527.91,-817.091,-1087.68,65.1475
155,170,1556.07,-796.256,-1100.41,286.09
160,170,1494.07,-732.429,-1083.22,479.901
165,170,1333,-618.697,-1042.07,663.602
170,170,1081.05,-453.737,-967.937,848.443
175,170,762.589,-246.546,-843.083,1028.79
180,170,412.616,-16.7822,-652.21,1181.19
0,175,206.456,1372.49,-2089.94,-15500.8
5,175,-78.6019,1439.68,105.255,-15546.8
10,175,-307.705,1484.38,2253.51,-15135.3
15,175,-468.308,1503.97,4237.22,-14304.1
20,175,-557.431,1498.08,5956.76,-13119.8
25,175,-581.355,1468.77,7337.77,-11671
30,175,-553.269,1420.43,8336.43,-10060.8
35,175,-489.551,1359.38,8942.22,-8398.09
40,175,-405.917,1292.74,9176.92,-6786.91
45,175,-314.704,1227.01,9089.48,-5315.47
50,175,-223.891,1166.72,8747.01,-4047.35
55,175,-137.636,1113.58,8223.87,-3017.11
60,175,-57.5101,1066.55,7591.3,-2231.4
65,175,16.3647,1022.56,6909.42,-1674.77
70,175,84.7177,977.498,6222.95,-1317.91
75,175,149.008,927.05,5560.1,-1125.71
80,175,211.482,867.13,4934.21,-1063.15
85,175,275.116,793.937,4346.75,-1098.42
90,175,343.29,703.868,3791.1,-1203.21
95,175,419.268,593.595,3256.47,-1351.39
100,175,505.6,460.572,2731.79,-1517.06
105,175,603.658,304.007,2209.2,-1673.23
110,175,713.461,126.102,1687.03,-1792.18
115,175,833.831,-66.9819,1171.4,-1847.88
120,175,962.764,-265.064,676.058,-1820.25
125,175,1097.67,-455.243,220.037,-1700.12
130,175,1235.06,-624.378,-176.729,-1492.71
135,175,1369.41,-761.797,-498.647,-1217.78
140,175,1491.64,-860.926,-739.032,-905.034
145,175,1588,-918.949,-902.067,-585.637
150,175,1640.74,-934.807,-1000.78,-282.547
155,175,1631.09,-907.043,-1051.06,-4.17318
160,175,1544.03,-833.255,-1063.85,254.938
165,175,1373.19,-711.87,-1039.28,505.75
170,175,1123.98,-545.333,-966.219,752.622
175,175,813.56,-342.679,-828.322,984.469
180,175,467.89,-119.666,-613.766,1175.24
0,180,23.5199,16.2898,-2099.98,-15561.4
5,180,-48.9314,70.2117,-107.497,-15602.9
10,180,-72.7552,141.151,1851.1,-15258.5
15,180,-49.2573,225.31,3680.22,-14558.2
20,180,14.3469,317.794,5296.58,-13552.2
25,180,106.249,413.112,6633.66,-12307.6
30,180,212.139,505.743,7646.1,-10904.6
35,180,317.871,590.78,8313.72,-9432.06
40,180,412.077,664.52,8643.64,-7978.85
45,180,487.892,724.756,8668.66,-6624.47
50,180,543.295,770.613,8441.51,-5429.6
55,180,580.156,802.011,8025.81,-4430.51
60,180,602.639,819.052,7486.12,-3638.8
65,180,615.702,821.592,6879.58,-3045.74
70,180,624.18,809.128,6250.46,-2629.41
75,180,632.474,780.875,5628.31,-2361.87
80,180,644.618,735.885,5028.84,-2214.44
85,180,664.397,673.081,4456.64,-2160.4
90,180,695.321,591.257,3908.74,-2175.3
95,180,740.402,489.156,3378.34,-2235.81
100,180,801.774,365.798,2858.25,-2318.21
105,180,880.266,221.138,2343.87,-2397.46
110,180,975.054,56.9692,1835.26,-2447.74
115,180,1083.52,-122.186,1338.16,-2444.75
120,180,1201.39,-308.636,863.465,-2369.53
125,180,1323.08,-491.903,425.222,-2212.59
130,180,1442.07,-660.05,37.4322,-1976.91
135,180,1550.84,-801.596,-289.427,-1677.92
140,180,1640.61,-907.292,-551.052,-1339.52
145,180,1700.84,-971.053,-749.916,-987.006
150,180,1719.31,-989.799,-893.116,-639.224
155,180,1683.34,-962.614,-987.79,-303.898
160,180,1582.12,-890.009,-1035.9,21.0255
165,180,1409.63,-773.915,-1031.12,339.873
170,180,1167.17,-618.42,-960.214,649.364
175,180,864.558,-430.739,-809.024,932.412
180,180,519.603,-221.639,-570.652,1160.33
0,185,-159.595,-1340.04,-2094.04,-15503.6
5,185,-57.7653,-1299.16,-338.486,-15536.8
10,185,88.5007,-1216.29,1395.94,-15258.7
15,185,268.598,-1094.51,3037.06,-14692.3
20,185,468.155,-939.44,4519.35,-13871.8
25,185,670.926,-759.182,5785.51,-12842.7
30,185,860.693,-564.162,6789.93,-11661.9
35,185,1023.35,-366.249,7503.98,-10396.7
40,185,1148.97,-177.13,7920.95,-9119.57
45,185,1233.11,-6.47957,8057.92,-7899.36
50,185,1277,139.266,7952.85,-6792.23
55,185,1286.32,257.048,7657.37,-5835.07
60,185,1269.38,346.397,7227.57,-5043.92
65,185,1235.2,408.274,6715.51,-4417
70,185,1192.3,444.108,6163.3,-3940.46
75,185,1148.01,455.285,5600.59,-3594.38
80,185,1108.52,443.049,5044.97,-3357.25
85,185,1079,408.575,4504.19,-3208.12
90,185,1063.84,353.045,3979.22,-3126.99
95,185,1066.63,277.624,3467.47,-3093.86
100,185,1089.97,183.414,2965.61,-3087.67
105,185,1135.09,71.498,2471.84,-3085.83
110,185,1201.21,-56.7472,1987.28,-3064.83
115,185,1285.13,-199.009,1516.57,-3002.38
120,185,1381.11,-351.162,1067.3,-2880.61
125,185,1481.44,-506.516,648.56,-2689.58
130,185,1577.42,-655.7,268.96,-2429.65
135,185,1660.51,-787.547,-65.2535,-2111.48
140,185,1722.82,-890.959,-351.233,-1752.75
145,185,1756.85,-957.098,-589.026,-1372.45
150,185,1754.7,-980.994,-779.346,-984.946
155,185,1707.43,-961.809,-920.304,-597.017
160,185,1605.63,-901.721,-1004.69,-209.969
165,185,1441.21,-804.162,-1019.7,173.715
170,185,1210.16,-672.534,-950.239,542.849
175,185,915.184,-510.223,-785.023,874.196
180,185,567.361,-321.926,-523.194,1136.6
0,190,-341.496,-2686.17,-2072.16,-15327.8
5,190,-109.1,-2657.15,-580.572,-15348.2
10,190,166.444,-2575.4,901.464,-15130.6
15,190,469.846,-2441.78,2325.24,-14691.8
20,190,782.7,-2259.21,3643.43,-14051.9
25,190,1085.52,-2033.8,4808.88,-13235.9
30,190,1359.57,-1775.93,5777.23,-12278.3
35,190,1588.84,-1500,6513.33,-11225.3
40,190,1762.2,-1222.44,6998.75,-10132.2
45,190,1874.91,-958.685,7236.51,-9056.35
50,190,1928.92,-720.531,7250.58,-8048.14
55,190,1931.61,-515.022,7080.22,-7143.81
60,190,1893.76,-344.916,6771.66,-6362.91
65,190,1827.35,-210.097,6369.88,-5710.07
70,190,1743.87,-109.015,5912.84,-5179.38
75,190,1653.45,-39.5656,5428.8,-4759.08
80,190,1564.57,0.649579,4936.26,-4435.07
85,190,1484.2,14.4238,4445.59,-4192.53
90,190,1418.11,5.01724,3961.41,-4016.16
95,190,1371.04,-24.0596,3484.98,-3889.54
100,190,1346.68,-69.5927,3016.33,-3794.56
105,190,1347.26,-129.329,2555.87,-3711.25
110,190,1372.82,-202.351,2105.33,-3618.71
115,190,1420.5,-288.728,1668.04,-3496.96
120,190,1484.29,-388.237,1248.52,-3329.59
125,190,1555.7,-498.501,851.575,-3106.55
130,190,1625.37,-613.435,481.377,-2825.91
135,190,1684.85,-723.121,140.89,-2493.63
140,190,1727.64,-815.657,-167.781,-2120.97
145,190,1748.7,-880.427,-441.931,-1720.21
150,190,1742.55,-911.122,-675.964,-1300.77
155,190,1701.24,-906.759,-859.31,-868.082
160,190,1613.78,-869.974,-976.036,-426.523
165,190,1467.7,-803.651,-1007.31,14.8458
170,190,1252.71,-708.117,-936.641,437.179
175,190,965.02,-580.944,-756.183,811.394
180,190,610.802,-419.762,-471.754,1104.22
0,195,-520.797,-4011.86,-2034.52,-15035.4
5,195,-205.609,-3992.26,-825.882,-15037.9
10,195,153.877,-3922.08,382.881,-14870.2
15,195,542.038,-3798.91,1565.39,-14544.5
20,195,939.416,-3620.24,2692.04,-14068.7
25,195,1324.55,-3386.26,3726.3,-13450.2
30,195,1675.79,-3102.88,4626.55,-12703.1
35,195,1973.72,-2782.86,5353.59,-11854
40,195,2203.9,-2444.03,5880.1,-10942
45,195,2359.11,-2105.55,6197.7,-10012.9
50,195,2439.89,-1783.96,6318.11,-9110.21
55,195,2453.49,-1490.89,6268.74,-8268.5
60,195,2411.62,-1232.79,6085.19,-7509.47
65,195,2327.99,-1012.15,5803.84,-6843
70,195,2216.35,-828.977,5456.68,-6270.23
75,195,2089.21,-681.894,5068.86,-5787
80,195,1957.35,-568.465,4658.39,-5386.33
85,195,1829.7,-485.162,4237.2,-5059.4
90,195,1713.66,-427.395,3812.55,-4795.58
95,195,1615.34,-389.988,3388.68,-4582.09
100,195,1539.71,-368.204,2968.2,-4403.71
105,195,1490.26,-359.008,2553.18,-4243.19
110,195,1468.28,-361.996,2145.76,-4082.31
115,195,1472.09,-379.29,1748.33,-3903.7
120,195,1496.72,-413.987,1363.14,-3692.99
125,195,1534.62,-467.5,991.858,-3440.76
130,195,1577.51,-536.978,635.347,-3143.42
135,195,1618.35,-614.398,294.174,-2802.7
140,195,1652.36,-688.338,-29.8866,-2423.5
145,195,1675.97,-747.856,-331.506,-2011.18
150,195,1683.95,-786.317,-599.4,-1569.83
155,195,1666.44,-802.622,-815.259,-1103.16
160,195,1608.01,-798.749,-955.46,-618.121
165,195,1489.83,-775.036,-996.034,-129.765
170,195,1294.82,-726.476,-919.699,336.163
175,195,1013.63,-643.01,-722.395,745.506
180,195,649.593,-514.403,-416.724,1063.43
0,200,-696.135,-5307.01,-1981.38,-14628.5
5,200,-348.521,-5292.94,-1066.05,-14608
10,200,46.3649,-5240.99,-143.232,-14475.9
15,200,476.383,-5144.97,780.871,-14241.6
20,200,923.719,-4995.1,1693.11,-13903.6
25,200,1366.19,-4782.76,2567.6,-13454.9
30,200,1779.2,-4505.89,3366.94,-12892.8
35,200,2138.95,-4171.99,4050.37,-12227.2
40,200,2426.3,-3797.23,4584.95,-11482.5
45,200,2629.94,-3402.33,4953.98,-10693.6
50,200,2747.54,-3007.55,5159.33,-9897.3
55,200,2784.75,-2629.14,5217.77,-9125.19
60,200,2752.86,-2278.1,5154.35,-8399.71
65,200,2666.22,-1960.77,4995.99,-7734.42
70,200,2539.97,-1680.19,4767.32,-7136.04
75,200,2388.5,-1437.05,4488.76,-6606.85
80,200,2224.57,-1230.15,4176.22,-6146.11
85,200,2058.98,-1056.44,3841.62,-5750.41
90,200,1900.67,-911.217,3493.51,-5413.47
95,200,1757.03,-788.84,3137.92,-5125.87
100,200,1634.13,-684.064,2779.17,-4875.21
105,200,1536.62,-593.655,2420.54,-4646.85
110,200,1467.22,-517.62,2064.7,-4425.36
115,200,1426.02,-459.26,1713.71,-4196.25
120,200,1410.28,-423.599,1368.64,-3947.68
125,200,1415.07,-414.491,1029.3,-3671.51
130,200,1434.88,-431.666,694.389,-3363.27
135,200,1465.28,-469.454,362.845,-3021.02
140,200,1503.36,-518.362,36.2542,-2643.68
145,200,1545.89,-568.935,-277.948,-2229.83
150,200,1585.72,-615.535,-563.883,-1778.22
155,200,1608.44,-657.164,-796.978,-1290.55
160,200,1591.77,-694.136,-947.451,-775.831
165,200,1509.18,-722.416,-987.426,-254.135
170,200,1336.66,-729.686,-899.532,243.122
175,200,1060.55,-696.802,-683.572,677.898
180,200,683.441,-605.13,-358.522,1014.55
0,205,-866.175,-6561.78,-1913.17,-14110.3
5,205,-537.535,-6547.76,-1292.5,-14061.8
10,205,-157.497,-6516.03,-659.434,-13948.6
15,205,268.396,-6456.58,-2.89278,-13778.6
20,205,726.277,-6351.57,678.646,-13544.2
25,205,1194.52,-6181.92,1369.62,-13228.2
30,205,1645.89,-5935.26,2037.98,-12815.1
35,205,2051.88,-5611.21,2643.9,-12301.7
40,205,2387.99,-5221.75,3151.86,-11700.5
45,205,2638.02,-4787.1,3539.99,-11037
50,205,2795.82,-4329.94,3802.88,-10341.5
55,205,2864.44,-3870.59,3948.37,-9641.74
60,205,2853.72,-3424.76,3991.72,-8959.73
65,205,2777.58,-3003.41,3950.31,-8310.89
70,205,2651.61,-2613.59,3840.61,-7705.76
75,205,2491.29,-2259.34,3677.07,-7151.4
80,205,2310.78,-1942.06,3472.03,-6651.92
85,205,2122.29,-1660.64,3235.81,-6208.33
90,205,1935.9,-1411.73,2976.79,-5818
95,205,1759.92,-1190.59,2701.64,-5474.48
100,205,1601.2,-992.526,2415.57,-5167.97
105,205,1465.29,-814.532,2122.75,-4886.46
110,205,1356.3,-656.606,1826.52,-4617.33
115,205,1276.49,-521.973,1529.22,-4349.12
120,205,1226.19,-415.819,1231.73,-4072.73
125,205,1204.3,-342.794,933.115,-3781.65
130,205,1209.34,-304.388,631.012,-3470.97
135,205,1240.35,-297.7,323.329,-3135.72
140,205,1296.22,-316.654,11.4721,-2769.54
145,205,1373.05,-355.147,-295.771,-2364.87
150,205,1459.96,-409.889,-579.377,-1915.57
155,205,1535.93,-480.229,-810.388,-1421.38
160,205,1570.3,-563.935,-954.774,-892.766
165,205,1528.01,-651.061,-982.233,-353.583
170,205,1378.54,-720.46,-876.02,160.721
175,205,1105.28,-742.93,-639.655,609.75
180,205,712.088,-691.252,-297.592,957.951
0,210,-1029.62,-7766.6,-1830.4,-13484.7
5,210,-770.792,-7745.64,-1496.68,-13403.9
10,210,-455.908,-7730.85,-1147.99,-13291.8
15,210,-81.5818,-7709,-759.2,-13156.1
20,210,344.159,-7654.37,-316.277,-12986.4
25,210,801.523,-7537.14,174.908,-12759.6
30,210,1261.4,-7333.68,688.554,-12452.1
35,210,1690.91,-7034.29,1187.77,-12051.7
40,210,2060.23,-6645.02,1637.13,-11562.5
45,210,2348.16,-6183.93,2012.28,-11002.3
50,210,2544.39,-5674.69,2302.92,-10395.5
55,210,2648.76,-5140.83,2509.82,-9766.26
60,210,2668.82,-4602.38,2639.68,-9134.58
65,210,2616.99,-4075.03,2700.91,-8516.21
70,210,2508.18,-3570.48,2701.75,-7923.55
75,210,2357.85,-3097.03,2650.1,-7366.47
80,210,2180.58,-2659.87,2553.68,-6852.28
85,210,1989.13,-2261.11,2420.03,-6385.02
90,210,1794.18,-1900.04,2256.24,-5964.82
95,210,1604.5,-1573.93,2068.6,-5587.73
100,210,1427.39,-1279.28,1862.58,-5246.38
105,210,1269.14,-1013.39,1642.88,-4931.33
110,210,1135.18,-775.617,1413.49,-4632.75
115,210,1030.1,-567.896,1177.4,-4342.05
120,210,957.663,-394.055,935.952,-4052.65
125,210,921.12,-258.258,688.381,-3759.55
130,210,923.606,-163.206,432.095,-3457.55
135,210,967.874,-109.23,164.576,-3139.27
140,210,1054.47,-94.962,-113.001,-2794.08
145,210,1178.01,-119.175,-391.349,-2409.5
150,210,1322.77,-181.966,-649.923,-1975.44
155,210,1460.01,-283.146,-857.507,-1489.97
160,210,1549.91,-417.183,-977.956,-964.434
165,210,1548.92,-567.097,-980.178,-424.973
170,210,1420.77,-701.975,-848.767,90.8423
175,210,1147.3,-782.181,-590.614,542.014
180,210,735.315,-772.112,-234.397,894.059
0,215,-1185.23,-8912.32,-1733.7,-12756.5
5,215,-1044.89,-8876,-1670.39,-12640.4
10,215,-843.791,-8869.53,-1591.46,-12511.9
15,215,-568.041,-8877.4,-1461.09,-12380.2
20,215,-218.321,-8867.28,-1255,-12234.9
25,215,188.763,-8799.61,-970.226,-12051.3
30,215,623.365,-8640.06,-625.809,-11802.5
35,215,1049.17,-8369.43,-254.205,-11471.8
40,215,1431.79,-7987.11,111.179,-11058.2
45,215,1745.44,-7507.93,445.553,-10574.2
50,215,1975.72,-6955.4,735.619,-10039.6
55,215,2118.95,-6355.22,976.813,-9474.65
60,215,2179.57,-5731.09,1168.7,-8896.8
65,215,2167.37,-5103.09,1311.83,-8320.51
70,215,2095.16,-4487.62,1406.87,-7758.11
75,215,1976.87,-3897.59,1455.26,-7220.33
80,215,1826.13,-3342.47,1459.83,-6715.83
85,215,1655.25,-2828.2,1424.78,-6250.3
90,215,1474.75,-2357.25,1355.17,-5825.66
95,215,1293.51,-1929.22,1256.28,-5439.97
100,215,1119.22,-1541.91,1133.22,-5088.05
105,215,958.911,-1192.73,990.795,-4762.86
110,215,819.376,-879.936,833.433,-4457.07
115,215,707.431,-603.479,664.79,-4164.48
120,215,630.12,-365.179,487.055,-3880.41
125,215,594.845,-168.256,300.247,-3600.85
130,215,609.1,-16.5939,102.286,-3320.33
135,215,679.112,85.786,-109.261,-3029.68
140,215,806.749,134.716,-333.487,-2715.34
145,215,984.823,125.709,-561.434,-2361.52
150,215,1192.38,54.8172,-772.671,-1955.48
155,215,1392.79,-78.0986,-935.884,-1494.1
160,215,1537.29,-263.631,-1015.02,-988.94
165,215,1574.52,-477.133,-979.879,-466.864
170,215,1463.56,-677.676,-817.091,34.5033
175,215,1186.02,-815.46,-536.46,475.387
180,215,752.946,-847.096,-169.418,823.363
0,220,-1331.83,-9990.21,-1623.8,-11931.2
5,220,-1354.96,-9928.99,-1806.06,-11778.4
10,220,-1312.86,-9917.15,-1973.38,-11618.4
15,220,-1180.21,-9938.24,-2082.45,-11462.6
20,220,-949.153,-9955.42,-2101.02,-11303.4
25,220,-631.719,-9921.72,-2018.32,-11118.7
30,220,-256.979,-9793.99,-1846.5,-10882.7
35,220,136.761,-9544.72,-1612.74,-10578.5
40,220,511.721,-9166.99,-1347.25,-10203.1
45,220,838.295,-8672.08,-1074.05,-9766.58
50,220,1098.29,-8082.66,-808.128,-9285.21
55,220,1284.2,-7425.75,-557.987,-8775.67
60,220,1396.55,-6727.88,-329.637,-8252.22
65,220,1441.17,-6012.9,-128.938,-7726.76
70,220,1427.08,-5301.29,38.4576,-7209.83
75,220,1364.97,-4610.06,168.369,-6711.15
80,220,1265.96,-3952.45,259.102,-6239.11
85,220,1140.75,-3337.66,311.524,-5799.77
90,220,999.093,-2770.77,328.396,-5396
95,220,849.839,-2253.18,313.518,-5027.29
100,220,701.184,-1783.61,271.132,-4690.3
105,220,561.116,-1359.33,205.676,-4379.98
110,220,437.832,-977.495,121.662,-4090.92
115,220,340.112,-636.373,23.33,-3818.51
120,220,277.65,-336.19,-86.1091,-3559.15
125,220,261.131,-79.713,-205.403,-3309.25
130,220,301.531,127.56,-335.558,-3063.06
135,220,407.868,277.595,-478.504,-2810.41
140,220,582.974,360.517,-633.624,-2536.28
145,220,817.865,366.121,-793.012,-2223.29
150,220,1086.76,286.818,-937.813,-1857.47
155,220,1345.89,122.506,-1038.61,-1435.04
160,220,1538.62,-113.178,-1061.54,-967.068
165,220,1607.02,-387.87,-978.904,-479.56
170,220,1506.9,-651.074,-780.069,-8.16959
175,220,1220.82,-843.723,-477.262,410.296
180,220,764.847,-915.634,-103.15,746.4
0,225,-1468.28,-10992.1,-1501.54,-11015.1
5,225,-1694.78,-10895.7,-1896.96,-10826
10,225,-1851.82,-10860.4,-2278.84,-10622.9
15,225,-1902.22,-10870.6,-2599.2,-10419.8
20,225,-1828.7,-10887.6,-2819.97,-10214.3
25,225,-1637.26,-10860.5,-2923.74,-9989.97
30,225,-1354.48,-10740.4,-2916.1,-9726.31
35,225,-1018.96,-10494,-2818.72,-9409.63
40,225,-670.512,-10109.5,-2658.27,-9038.62
45,225,-341.765,-9594.96,-2457.51,-8622.69
50,225,-54.5258,-8972.16,-2232.44,-8176.02
55,225,179.468,-8268.83,-1994.41,-7712.16
60,225,355.864,-7513.48,-1753.46,-7241.78
65,225,475.109,-6732.63,-1520.12,-6773.18
70,225,540.781,-5949.65,-1304.7,-6313.7
75,225,558.628,-5184.19,-1115.64,-5870.58
80,225,535.881,-4451.69,-958.29,-5450.61
85,225,480.674,-3762.96,-834.755,-5059.16
90,225,401.601,-3124.16,-744.595,-4699.29
95,225,307.472,-2537.33,-685.782,-4371.37
100,225,207.248,-2001.38,-655.339,-4073.32
105,225,110.088,-1513.4,-649.578,-3801.42
110,225,25.5195,-1070.07,-664.137,-3551.4
115,225,-36.2326,-669.021,-694.254,-3319.43
120,225,-63.8002,-310.179,-735.577,-3102.26
125,225,-44.4843,3.03531,-785.343,-2896.32
130,225,34.893,262.867,-843.148,-2695.74
135,225,185.192,457.227,-910.159,-2490.21
140,225,409.848,571.001,-986.082,-2264.63
145,225,698.408,589.017,-1064.58,-2001.64
150,225,1021.25,500.773,-1129.49,-1687.3
155,225,1328.93,306.69,-1154.91,-1317.49
160,225,1558.68,24.6815,-1110.97,-902.209
165,225,1647.84,-305.707,-973.959,-465.061
170,225,1550.43,-625.532,-736.618,-37.9194
175,225,1251,-867.92,-413.163,346.906
180,225,770.926,-977.202,-36.0968,663.757
0,230,-1593.56,-11910.3,-1367.86,-10015.2
5,230,-2056.95,-11768.2,-1937.52,-9792.68
10,230,-2446.67,-11688.3,-2495.12,-9539.44
15,230,-2713.6,-11657.5,-2990.42,-9272.95
20,230,-2830.29,-11638.6,-3381.49,-8997.34
25,230,-2795.35,-11581,-3645.66,-8704.49
30,230,-2631.13,-11434.3,-3782.63,-8382.04
35,230,-2374.85,-11162.8,-3809.02,-8022.78
40,230,-2067.2,-10752.1,-3748.2,-7629.31
45,230,-1743.31,-10208.6,-3621.83,-7212.31
50,230,-1428.76,-9553.02,-3446.7,-6784.96
55,230,-1140.23,-8813.49,-3236.14,-6358.13
60,230,-888.031,-8019.43,-3002.8,-5938.7
65,230,-678.354,-7198.55,-2759.96,-5530.67
