Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
10,150,-6499.29,1687.54,10444.6,-3072.05
15,150,-6771.63,2038.54,10705.1,-3745.45
20,150,-7004.16,2290.13,10954.1,-4296.57
25,150,-7141.64,2460.92,11131.4,-4715.71
30,150,-7139,2564.78,11183.2,-5005.5
35,150,-6970.99,2606.8,11068.4,-5179.08
40,150,-6637.34,2586.68,10764,-5255.15
45,150,-6160.87,2505.93,10268.5,-5252.41
50,150,-5579.84,2373.21,9601.64,-5186.1
55,150,-4938.12,2204.8,8799.85,-5066.92
60,150,-4276.93,2020.83,7909.61,-4901.98
65,150,-3630.04,1840.36,6979.79,-4696.25
70,150,-3022.02,1678.09,6055.19,-4453.89
75,150,-2468.28,1543.49,5171.89,-4178.83
80,150,-1975.93,1441.78,4354.68,-3874.86
85,150,-1545.04,1375.39,3616.25,-3545.27
90,150,-1170.29,1345.14,2957.83,-3192.19
95,150,-843.036,1350.98,2371.07,-2815.9
100,150,-553.313,1392.26,1841.27,-2414.22
105,150,-291.628,1467.86,1351.68,-1982.61
110,150,-50.0294,1576.06,888.553,-1515.25
115,150,177.502,1713.74,445.822,-1007.88
120,150,394.924,1874.89,27.5229,-462.137
125,150,603.423,2048.19,-353.592,109.337
130,150,799.363,2214.7,-681.827,678.987
135,150,971.157,2346.99,-946.857,1204.34
140,150,1097,2411.57,-1150.54,1633.75
145,150,1146.72,2375.2,-1307.66,1917.32
150,150,1090.12,2213.96,-1438.37,2019.67
155,150,910.605,1921.93,-1554.76,1929.28
160,150,617.955,1516.2,-1648.49,1661.06
165,150,252.182,1035.98,-1687.08,1252
170,150,-126.295,536.105,-1623.08,753.419
175,150,-456.99,76.7112,-1412.77,223.292
180,150,-700.119,-288.4,-1035.55,-280.152
0,155,-5139.22,521.589,10605.2,-1491.53
5,155,-5307.18,1102.52,10678.2,-2635.24
10,155,-5495.37,1575.48,10817,-3676.48
15,155,-5672.36,1935,10978,-4580.82
20,155,-5800.71,2191.53,11109.3,-5320.95
25,155,-5842.71,2362.26,11158.9,-5882.05
30,155,-5767.63,2461.38,11080.4,-6264.65
35,155,-5559.03,2495.57,10838.5,-6482.88
40,155,-5219.31,2466.27,10414.1,-6559.14
45,155,-4769.18,2376.09,9808.14,-6517.83
50,155,-4242.02,2234.09,9041.77,-6380.73
55,155,-3675.9,2056.96,8153.23,-6165.32
60,155,-3106.14,1865.86,7191.39,-5885.32
65,155,-2560.75,1681.57,6207.98,-5552.37
70,155,-2058.64,1520.69,5250.38,-5177.24
75,155,-1610,1393.98,4356.08,-4770.31
80,155,-1217.58,1306.72,3549.61,-4341.06
85,155,-878.386,1260.08,2841.65,-3897.08
90,155,-585.483,1252.58,2230.15,-3443
95,155,-329.81,1281.26,1702.91,-2979.73
100,155,-101.888,1342.4,1241.5,-2504.27
105,155,106.767,1432.08,826.083,-2010.55
110,155,302.752,1546.21,440.684,-1491.36
115,155,490.452,1680.11,77.5821,-941.8
120,155,672.012,1827.12,-260.78,-363.772
125,155,846.938,1976.66,-563.85,229.256
130,155,1010.66,2112.14,-819.146,809.148
135,155,1152.11,2210.35,-1020.41,1333.79
140,155,1251.81,2243.66,-1173.67,1753
145,155,1283.24,2185.38,-1296.76,2019.14
150,155,1219.54,2017.4,-1410.83,2099.17
155,155,1044.83,1737.2,-1526.44,1983.73
160,155,765.048,1361.63,-1631.44,1689.87
165,155,411.658,925.665,-1688.36,1257.19
170,155,33.9924,476.686,-1644.84,740.168
175,155,-317.263,65.6206,-1453.61,199.736
180,155,-607.201,-262.886,-1092.63,-304.222
0,160,-4195.36,389.608,11012.8,-1531.31
5,160,-4339.71,927.155,11034.1,-2960.5
10,160,-4468.08,1363.37,11073,-4264.39
15,160,-4561.52,1691.28,11097,-5396.38
20,160,-4598.88,1919.59,11067.8,-6320.04
25,160,-4559.32,2064.56,10947.1,-7014.53
30,160,-4426.12,2140.82,10701.2,-7477.53
35,160,-4191.55,2156.42,10304.6,-7723.6
40,160,-3860.73,2114.11,9744.76,-7778.7
45,160,-3452.07,2016.87,9026.15,-7673.31
50,160,-2993.6,1873.3,8171.51,-7437.07
55,160,-2516.68,1699.37,7219.71,-7096.26
60,160,-2049.67,1515.98,6219.89,-6673.81
65,160,-1613.73,1344.3,5223.61,-6190.44
70,160,-1221.37,1201.5,4277.13,-5665.53
75,160,-877.118,1098.48,3415.54,-5116.92
80,160,-579.402,1039.81,2659.57,-4559.87
85,160,-322.644,1024.97,2015.25,-4005.59
90,160,-99.1546,1050.06,1475.75,-3460.07
95,160,99.3018,1109.36,1024.82,-2923.63
100,160,280.275,1196.45,641.289,-2391.6
105,160,449.762,1304.97,304.102,-1855.86
110,160,611.779,1428.96,-2.79894,-1307.72
115,160,768.379,1562.53,-286.838,-741.675
120,160,919.874,1698.85,-545.893,-159.702
125,160,1064.7,1828.48,-771.167,424.706
130,160,1198.29,1937.7,-953.576,984.363
135,160,1311.02,2008.05,-1091.3,1479.67
140,160,1386.39,2018.04,-1194.54,1864.33
145,160,1401.81,1947.6,-1283.74,2095.05
150,160,1333.79,1783.97,-1380.21,2142.39
155,160,1167.06,1527.09,-1492.34,1999.26
160,160,903.575,1192.3,-1604.39,1683.84
165,160,566.045,809.199,-1675.18,1236.36
170,160,192.519,416.837,-1649.55,711.823
175,160,-176.16,56.6726,-1478.94,171.379
180,160,-509.661,-235.371,-1141.39,-325.977
0,165,-3219.57,254.663,11336.5,-1559.44
5,165,-3348.96,699.94,11298,-3262.56
10,165,-3433.42,1054.57,11214.7,-4818.7
15,165,-3464.13,1312.24,11069.4,-6167.72
20,165,-3433.75,1481.27,10842.5,-7263.08
25,165,-3336.08,1577.59,10515.3,-8077.21
30,165,-3166.87,1616.34,10071.4,-8604.32
35,165,-2926.38,1606.61,9499.29,-8858.94
40,165,-2622.12,1551.86,8795.8,-8870.44
45,165,-2269.99,1454.62,7970.37,-8676.01
50,165,-1892.19,1321.73,7047.35,-8314.71
55,165,-1512.76,1166.79,6064.76,-7824.01
60,165,-1152.6,1008.47,5069.04,-7238.7
65,165,-825.944,866.353,4107.52,-6590.86
70,165,-539.197,756.579,3220.81,-5909.66
75,165,-291.961,689.213,2437.17,-5220.41
80,165,-79.1827,667.74,1770.02,-4543.01
85,165,106.51,690.168,1218.47,-3890.59
90,165,272.869,750.793,770.103,-3268.8
95,165,426.681,841.93,405.14,-2676.22
100,165,572.969,955.265,101.23,-2105.95
105,165,714.671,1082.79,-161.766,-1548.06
110,165,852.766,1217.27,-397.673,-992.898
115,165,986.775,1352.17,-611.572,-434.777
120,165,1115.31,1480.91,-800.177,124.34
125,165,1236.18,1595.61,-955.616,671.846
130,165,1345.37,1685.72,-1071.9,1183.23
135,165,1435.15,1737.63,-1151.57,1623.61
140,165,1492.12,1735.87,-1208.89,1952.88
145,165,1497.43,1666.32,-1266.58,2133.81
150,165,1430.58,1520.47,-1345.65,2141.54
155,165,1276.55,1299.36,-1452.17,1971.09
160,165,1033.13,1015.55,-1567.36,1640.55
165,165,714.407,692.254,-1647.75,1188.69
170,165,347.631,359.953,-1637.5,668.474
175,165,-35.4617,51.0695,-1488.93,138.561
180,165,-408.243,-206.064,-1181.47,-345.25
0,170,-2219.28,117.779,11574,-1575.71
5,170,-2344.3,424.605,11469.8,-3532.89
10,170,-2406.21,655.318,11247.2,-5323.11
15,170,-2402.79,806.853,10907.3,-6871.8
20,170,-2336.51,888.752,10453.7,-8121.66
25,170,-2212.16,917.328,9891.95,-9037.91
30,170,-2035.33,908.182,9227.65,-9611.03
35,170,-1812.65,871.021,8466.72,-9855.29
40,170,-1553.33,809.263,7617.97,-9803.59
45,170,-1270.38,723.866,6697.15,-9500.55
50,170,-979.907,618.339,5730,-8996.17
55,170,-698.544,501.702,4751.76,-8341.17
60,170,-440.069,387.933,3802.8,-7584.26
65,170,-212.762,292.683,2921.87,-6770.23
70,170,-18.5491,229.334,2139.36,-5938.23
75,170,146.061,206.213,1472.78,-5119.92
80,170,287.938,225.722,925.532,-4337.97
85,170,415.078,285.077,488.488,-3605.31
90,170,534.759,377.876,143.705,-2925.56
95,170,652.357,495.765,-131.056,-2294.75
100,170,770.819,629.82,-357.666,-1703.8
105,170,890.688,771.528,-553.474,-1141.69
110,170,1010.61,913.355,-728.292,-598.678
115,170,1128.18,1048.86,-883.344,-69.4285
120,170,1240.73,1172.26,-1013,444.304
125,170,1345.56,1277.56,-1109.45,931.826
130,170,1439.17,1357.49,-1169.17,1372.98
135,170,1515.32,1402.99,-1198.58,1739.57
140,170,1563.23,1403.79,-1215.58,1999.36
145,170,1567.13,1350.41,-1244.78,2122.45
150,170,1508.85,1236.94,-1306.81,2088.92
155,170,1373.11,1063.89,-1405.59,1895.53
160,170,1153.45,839.755,-1520.13,1558.98
165,170,855.821,580.893,-1606.13,1114.61
170,170,497.696,309.464,-1609.06,610.961
175,170,103.097,49.9554,-1483.91,101.892
180,170,-303.718,-175.19,-1212.55,-361.896
0,175,-1202.1,-20.0007,11723.3,-1579.97
5,175,-1334.7,106.303,11550.8,-3763.59
10,175,-1399.53,174.57,11178,-5762.64
15,175,-1396.57,187.859,10627,-7487.73
20,175,-1332.91,158.769,9927.78,-8870.55
25,175,-1219.49,104.736,9113.61,-9869.16
30,175,-1067.92,41.7152,8215.57,-10470.4
35,175,-888.876,-20.6272,7259.95,-10688.5
40,175,-692.107,-79.8953,6269.47,-10560.2
45,175,-487.37,-138.059,5267.01,-10138.4
50,175,-284.848,-196.824,4279.03,-9484.89
55,175,-94.4156,-254.075,3335.9,-8664.76
60,175,76.0046,-303.118,2468.72,-7741.35
65,175,222.1,-334.593,1703.92,-6772.16
70,175,343.943,-339.58,1058.15,-5805.36
75,175,445.531,-312.262,535.582,-4877.35
80,175,533.378,-251.182,128.155,-4011.57
85,175,614.736,-159.045,-181.629,-3219.05
90,175,696.039,-41.627,-416.505,-2500.4
95,175,781.837,93.5924,-599.927,-1848.8
100,175,874.317,238.639,-751.93,-1253.54
105,175,973.346,385.947,-885.894,-703.23
110,175,1076.95,528.941,-1006.72,-188.738
115,175,1182.08,662.278,-1111.14,294.73
120,175,1285.4,781.692,-1190.65,746.142
125,175,1383.59,883.396,-1236.97,1157.82
130,175,1472.81,963.229,-1248.36,1515.31
135,175,1547.31,1015.92,-1234.36,1798.4
140,175,1597.75,1035,-1215.85,1983.58
145,175,1610.5,1013.72,-1218.88,2048.64
150,175,1568.95,946.77,-1263.55,1978.48
155,175,1457.13,832.412,-1352.1,1770.86
160,175,1264.4,674.128,-1462.24,1439.91
165,175,989.323,481.309,-1550.31,1015.86
170,175,641.09,268.668,-1564.69,540.888
175,175,237.846,54.3562,-1464.42,62.2392
180,175,-196.881,-142.982,-1234.41,-375.788
0,180,-175.766,-157.628,11783.5,-1572.22
5,180,-328.587,-248.527,11542.8,-3947.72
10,180,-424.307,-376.316,11016.5,-6124.04
15,180,-460.222,-528.761,10248.2,-7997.25
20,180,-442.103,-688.25,9295.81,-9488.36
25,180,-381.217,-835.486,8222.63,-10548.7
30,180,-290.548,-954.432,7087.31,-11161.9
35,180,-181.719,-1036.4,5938.27,-11343
40,180,-63.5844,-1081.33,4813.16,-11133.3
45,180,57.4655,-1095.72,3742.02,-10594.1
50,180,176.359,-1088.35,2751.01,-9799.19
55,180,288.463,-1066.15,1863.75,-8827.59
60,180,389.61,-1031.92,1099.7,-7756.26
65,180,476.907,-984.576,470.609,-6653.9
70,180,549.643,-921.085,-22.2962,-5575.98
75,180,609.679,-838.786,-389.083,-4561.9
80,180,661.059,-737.007,-649.213,-3634.62
85,180,709.078,-617.561,-827.838,-2802.61
90,180,759.164,-484.33,-951.407,-2063.35
95,180,815.927,-342.428,-1043.53,-1407.64
100,180,882.504,-197.317,-1121.63,-823.614
105,180,960.216,-54.0975,-1194.74,-299.982
110,180,1048.53,83.0065,-1262.88,171.831
115,180,1145.25,210.922,-1318.54,596.601
120,180,1246.92,327.697,-1350.6,974.928
125,180,1349.16,432.054,-1350.29,1303.15
130,180,1446.66,522.524,-1317.27,1573.31
135,180,1532.64,596.445,-1263.49,1773.41
140,180,1597.87,649.291,-1211.91,1888.53
145,180,1629.78,674.824,-1189.42,1903.54
150,180,1612.66,666.243,-1215.4,1807.46
155,180,1529.53,618.066,-1290.81,1598.21
160,180,1365.85,528.189,-1392.99,1286.32
165,180,1113.84,399.494,-1480.2,895.625
170,180,776.169,240.552,-1504.96,460.604
175,180,367.2,65.1222,-1431.19,20.7018
180,180,-88.5459,-109.686,-1246.87,-386.819
0,185,851.903,-294.057,11754,-1552.5
5,185,666.313,-632.326,11448.6,-4079.45
10,185,511.055,-983.897,10773.4,-6396.16
15,185,396.441,-1324.33,9792.47,-8385.26
20,185,324.278,-1629.01,8591.84,-9957.88
25,185,289.301,-1876.11,7265.05,-11059.4
30,185,282.458,-2049.99,5899,-11671.5
35,185,294.71,-2144.21,4564.65,-11810.7
40,185,319.659,-2162.72,3314.46,-11523.5
45,185,354.04,-2118.26,2184.93,-10879.7
50,185,396.322,-2028.38,1200.78,-9964.13
55,185,444.775,-1910.61,377.584,-8867.76
60,185,496.343,-1778.68,-277.949,-7678.52
65,185,546.912,-1641.05,-769.19,-6473.52
70,185,592.567,-1501.48,-1110.17,-5313.28
75,185,630.989,-1360.91,-1324.34,-4238.89
80,185,662.293,-1219.34,-1441.32,-3272.49
85,185,689.082,-1077.08,-1492.61,-2420.39
90,185,715.88,-935.145,-1507.29,-1677.84
95,185,748.243,-795.078,-1508.48,-1033.98
100,185,791.724,-658.543,-1510.81,-476.211
105,185,850.829,-526.858,-1519.34,6.96125
110,185,928.024,-400.639,-1529.95,424.397
115,185,1023,-279.604,-1531.87,782.065
120,185,1132.41,-162.665,-1512.35,1083.34
125,185,1250.25,-48.4724,-1462.67,1329.25
130,185,1368.65,63.5509,-1383.97,1518.27
135,185,1478.53,171.908,-1290.03,1645.82
140,185,1569.59,271.985,-1205.07,1704.29
145,185,1629.47,355.88,-1155.96,1684.35
150,185,1642.79,413.457,-1161.05,1577.95
155,185,1591.49,434.464,-1220.26,1382.32
160,185,1457.57,411.17,-1311.43,1103.6
165,185,1228.15,340.858,-1395.72,758.535
170,185,901.276,227.608,-1430.63,373.134
175,185,489.675,82.8766,-1385.11,-21.4293
180,185,20.4631,-75.5547,-1249.84,-394.907
0,190,1873.09,-428.247,11635,-1520.96
5,190,1643.04,-1036.62,11271.8,-4154.23
10,190,1400.8,-1633.04,10460.1,-6570.27
15,190,1168.82,-2178.05,9282.42,-8640.06
20,190,962.543,-2638.17,7850.98,-10266.3
25,190,789.081,-2988.43,6288.21,-11389.5
30,190,648.843,-3214.26,4708.12,-11990.5
35,190,539.116,-3313.03,3203.23,-12088.2
40,190,457.484,-3294.63,1839.7,-11735.1
45,190,403.19,-3179.83,659.311,-11008.9
50,190,376.093,-2996.22,-315.688,-10003.7
55,190,374.494,-2772.73,-1078.21,-8819.13
60,190,393.621,-2534.51,-1633.97,-7550.38
65,190,425.825,-2299.87,-2000.27,-6279.54
70,190,462.34,-2079.64,-2204.55,-5069.71
75,190,495.642,-1878.49,-2281.48,-3962.65
80,190,521.405,-1697.06,-2268.82,-2979.96
85,190,539.474,-1533.78,-2202.85,-2126.98
90,190,553.772,-1386.23,-2114.34,-1397.95
95,190,571.367,-1251.68,-2025.57,-781.211
100,190,600.924,-1127.13,-1948.74,-263.415
105,190,650.758,-1009.27,-1885.79,167.921
110,190,726.752,-894.247,-1829.74,523.319
115,190,830.574,-777.714,-1768.09,811.384
120,190,958.801,-655.175,-1687.85,1039.24
125,190,1103.39,-522.825,-1581.47,1212.66
130,190,1253.35,-378.889,-1451.94,1335.62
135,190,1396.75,-225.172,-1314.58,1409.25
140,190,1521.67,-68.2098,-1194.03,1431.25
145,190,1615.42,80.6684,-1116.25,1396.25
150,190,1662.61,206.74,-1098.04,1297.85
155,190,1644.08,294.558,-1138.44,1131.84
160,190,1539.01,331.264,-1216.46,899.609
165,190,1330.79,309.833,-1296.93,610.525
170,190,1014.74,231.668,-1342.64,282.067
175,190,603.912,107.973,-1327.28,-62.7231
180,190,129.316,-40.8488,-1243.31,-399.989
0,195,2880.02,-559.178,11427.5,-1477.85
5,195,2595.41,-1452.23,11016.2,-4168.99
10,195,2241.83,-2307.35,10087.8,-6640.28
15,195,1857.56,-3067.63,8740.05,-8753.66
20,195,1477.02,-3689.1,7107.47,-10405.1
25,195,1125.62,-4143.12,5338.26,-11531.8
30,195,818.529,-4416.92,3570.82,-12114.6
35,195,563.049,-4513.37,1916.94,-12175.8
40,195,362.161,-4450.31,454.635,-11773.7
45,195,216.827,-4258.18,-770.389,-10993.3
50,195,125.939,-3975.46,-1738.9,-9935.29
55,195,84.896,-3642.52,-2451.89,-8704.61
60,195,84.6007,-3295.45,-2925.98,-7399.67
65,195,112.123,-2961.82,-3190.06,-6103.89
70,195,153.051,-2659.15,-3282.1,-4880.48
75,195,194.608,-2395.67,-3245.19,-3770.93
80,195,228.388,-2172.54,-3122.82,-2796.66
85,195,251.921,-1986.32,-2954.38,-1963.01
90,195,268.829,-1830.99,-2771.42,-1264.28
95,195,287.688,-1699.31,-2595.34,-688.565
100,195,319.887,-1583.4,-2436.49,-221.533
105,195,376.832,-1474.99,-2294.81,151.212
110,195,466.918,-1365.54,-2162.1,443.096
115,195,592.988,-1246.54,-2025.88,666.388
120,195,751.083,-1110.26,-1874.61,832.276
125,195,931.127,-950.955,-1703.15,950.627
130,195,1119.38,-766.569,-1516.87,1029.24
135,195,1301.43,-560.442,-1332.4,1072.76
140,195,1463.92,-342.321,-1174.01,1081.88
145,195,1593.68,-128.008,-1065.86,1053.33
150,195,1675.05,62.6816,-1022.71,981.211
155,195,1687.87,209.318,-1042.83,859.347
160,195,1609.18,294.858,-1106.96,684.391
165,195,1420.05,309.485,-1184.08,458.618
170,195,1114.9,253.759,-1242.2,191.394
175,195,708.699,140.464,-1258.94,-101.669
180,195,237.185,-5.83199,-1227.3,-402.027
0,200,3865.03,-685.853,11133,-1423.49
5,200,3518.03,-1869.57,10685.9,-4122.17
10,200,3033.55,-2989.6,9667.32,-6602.92
15,200,2468.27,-3969.89,8185.65,-8721.81
20,200,1879.7,-4754.55,6392.78,-10370.4
25,200,1316.49,-5310.87,4457.75,-11483.8
30,200,813.275,-5628.47,2539.19,-12043.6
35,200,390.694,-5717.29,764.859,-12075.8
40,200,58.4726,-5604.87,-777.661,-11644.3
45,200,-181.374,-5332.67,-2039.93,-10839.7
50,200,-332.957,-4950.5,-3005.71,-9767.07
55,200,-406.249,-4509.54,-3682.88,-8533.34
60,200,-416.7,-4055.68,-4096.72,-7236.48
65,200,-383.629,-3624.54,-4284.81,-5957.99
70,200,-327.233,-3239.37,-4292.55,-4758.97
75,200,-265.027,-2911.51,-4168.48,-3679.43
80,200,-208.769,-2642.6,-3959.46,-2740.37
85,200,-162.727,-2427.48,-3706.33,-1947.43
90,200,-123.614,-2256.83,-3440.6,-1295.33
95,200,-82.0794,-2119.14,-3182.7,-772.001
100,200,-25.4014,-2001.95,-2941.83,-361.871
105,200,59.1107,-1892.39,-2717.21,-48.1001
110,200,180.604,-1777.69,-2501.05,186.114
115,200,341.865,-1645.76,-2282.67,356.797
120,200,538.084,-1486.28,-2053.54,478.613
125,200,757.798,-1292.36,-1811.96,564.161
130,200,985.751,-1062.44,-1566,623.118
135,200,1206.3,-802.122,-1333.26,661.404
140,200,1405.32,-524.904,-1136.89,680.633
145,200,1569.26,-251.279,-998.521,678.106
150,200,1682.02,-5.94012,-930.546,647.538
155,200,1722.51,186.427,-930.743,580.658
160,200,1666.47,305.814,-982.024,469.718
165,200,1493.98,341.198,-1057.8,310.564
170,200,1200.15,293.997,-1130.82,105.314
175,200,803,180.085,-1181.5,-136.747
180,200,343.249,29.2292,-1201.96,-401.006
0,205,4820.63,-807.308,10753.8,-1358.3
5,205,4406.22,-2278.85,10285.1,-4013.84
10,205,3777.58,-3662.23,9208.06,-6457.8
15,205,3010.91,-4861.26,7636.58,-8544.08
20,205,2189.4,-5807.24,5733.76,-10162.3
25,205,1388.48,-6462.85,3683.26,-11246.8
30,205,665.876,-6820.5,1658.57,-11780.4
35,205,58.3667,-6898.21,-200.597,-11792.3
40,205,-416.274,-6734.56,-1799.57,-11350.9
45,205,-755.203,-6382.88,-3088.02,-10550.7
50,205,-966.812,-5904.24,-4052.14,-9498.98
55,205,-1068,-5359.74,-4704.91,-8301.81
60,205,-1081.77,-4803.53,-5077.78,-7054
65,205,-1034.31,-4277.73,-5214.1,-5832.67
70,205,-951.448,-3810.17,-5163.8,-4694.8
75,205,-854.903,-3414.71,-4978.3,-3677.53
80,205,-759.32,-3093.45,-4705.74,-2800.46
85,205,-670.747,-2839.86,-4386.9,-2068.92
90,205,-586.913,-2641.89,-4052.51,-1477.66
95,205,-499.125,-2484.53,-3722.01,-1014.17
100,205,-395.331,-2351.49,-3404.05,-661.59
105,205,-263.729,-2226.24,-3098.35,-400.825
110,205,-96.24,-2092.76,-2798.96,-212.24
115,205,108.922,-1936.42,-2498.44,-77.0183
120,205,346.306,-1745.34,-2192.3,21.6019
125,205,604.312,-1512.21,-1882.74,97.2514
130,205,867.942,-1236.46,-1580.35,159.642
135,205,1121.9,-926.051,-1303.13,214.176
140,205,1352.19,-598.016,-1072.43,261.906
145,205,1545.04,-277.069,-906.969,299.667
150,205,1683.75,7.96512,-816.838,320.366
155,205,1746.52,229.175,-799.744,313.761
160,205,1708.59,364.908,-841.262,268.313
165,205,1550.41,404.444,-919.206,174.38
170,205,1268.98,351.531,-1010.34,28.0058
175,205,885.978,226.256,-1096.5,-166.493
180,205,446.701,64.0679,-1167.47,-396.932
0,210,5739.54,-922.62,10292.7,-1282.77
5,210,5255.92,-2670.38,9817.9,-3845.67
10,210,4477.25,-4307.75,8717.72,-6207.43
15,210,3498.95,-5718.4,7106.27,-8223.81
20,210,2430.6,-6820.33,5151.02,-9785.18
25,210,1376.2,-7571.12,3043.18,-10826.3
30,210,418.854,-7965.84,964.888,-11331.1
35,210,-386.459,-8030.96,-936.754,-11331.2
40,210,-1012.63,-7816.65,-2562.48,-10897.5
45,210,-1455.63,-7388.37,-3860.62,-10126.7
50,210,-1728.38,-6818.08,-4818.79,-9125.7
55,210,-1855.18,-6175.68,-5453.08,-7997.91
60,210,-1866.85,-5522.07,-5798.56,-6833.03
65,210,-1796.47,-4904.3,-5901.77,-5702.15
70,210,-1675.26,-4353.62,-5814.75,-4656.57
75,210,-1529.03,-3885.86,-5589.74,-3729.1
80,210,-1375.53,-3503.62,-5274.48,-2936.61
85,210,-1223.37,-3199.55,-4908.62,-2283
90,210,-1072.7,-2959.73,-4521.53,-1762.24
95,210,-917.35,-2766.69,-4131.69,-1361.13
100,210,-747.948,-2601.47,-3747.77,-1061.78
105,210,-555.358,-2445.14,-3370.89,-843.717
110,210,-333.681,-2279.74,-2997.94,-685.831
115,210,-82.3031,-2089.33,-2625.42,-568.155
120,210,193.5,-1861.38,-2253.14,-473.55
125,210,483.52,-1588.71,-1886.83,-388.962
130,210,774.751,-1271.75,-1538.94,-306.024
135,210,1053.64,-920.433,-1227.03,-220.945
140,210,1307.04,-554.614,-970.18,-134.033
145,210,1521.07,-202.332,-784.237,-49.3853
150,210,1678.48,104.46,-677.489,25.0156
155,210,1757.1,335.752,-648.234,77.3013
160,210,1732.63,469.521,-685.108,92.9103
165,210,1587.07,496.697,-770.09,57.8296
170,210,1320.1,424.549,-882.976,-36.6123
175,210,957.021,278.091,-1005.58,-189.575
180,210,546.753,98.4191,-1124.1,-389.838
0,215,6614.76,-1030.91,9753.3,-1197.47
5,215,6063.53,-3034.82,9288.27,-3620.9
10,215,5137.1,-4909.26,8201.9,-5857.21
15,215,3948.25,-6518.71,6603.41,-7768.04
20,215,2631.82,-7767.91,4657.64,-9247.28
25,215,1320.18,-8608.86,2555.87,-10231.4
30,215,122.529,-9038.66,482.172,-10705.1
35,215,-886.789,-9091.8,-1413.77,-10700.7
40,215,-1670.16,-8829.73,-3030.68,-10289.6
45,215,-2221.41,-8329.7,-4315.98,-9567.96
50,215,-2557.33,-7673.83,-5257.57,-8640.65
55,215,-2709.07,-6939.79,-5872.62,-7606.43
60,215,-2714.82,-6193.82,-6197.49,-6548.75
65,215,-2614.18,-5486.6,-6279.67,-5531.64
70,215,-2443.67,-4851.75,-6171.35,-4599.72
75,215,-2233.49,-4306.55,-5924.01,-3780.38
80,215,-2005.35,-3854.25,-5583.87,-3086.62
85,215,-1771.84,-3487.31,-5188.72,-2519.92
90,215,-1537.22,-3191.03,-4766.3,-2072.87
95,215,-1299.62,-2946.68,-4334.29,-1731.58
100,215,-1053.85,-2734.08,-3901.83,-1477.79
105,215,-794.302,-2533.23,-3471.93,-1290.89
110,215,-517.418,-2325.51,-3044.65,-1149.87
115,215,-223.185,-2094.7,-2620.34,-1035.35
120,215,84.3594,-1828.27,-2202.42,-931.346
125,215,397.669,-1519.4,-1799.14,-826.546
130,215,706.877,-1169.23,-1423.62,-714.682
135,215,1000.96,-788.988,-1092.22,-593.994
140,215,1268.05,-400.5,-821.549,-466.345
145,215,1494.37,-34.1362,-625.014,-336.794
150,215,1662.39,276.054,-509.949,-214.046
155,215,1750.29,499.053,-476.006,-111.126
160,215,1735.22,613.624,-515.139,-44.7704
165,215,1601.7,613.494,-613,-32.1346
170,215,1352.47,510.348,-751.295,-85.1238
175,215,1015.77,334.438,-910.479,-204.858
180,215,642.644,132.021,-1072.17,-379.777
0,220,7439.65,-1131.35,9139.67,-1103.07
5,220,6825.84,-3363.48,8699.9,-3344.3
10,220,5762.22,-5450.87,7663.9,-5415.26
15,220,4375.81,-7240.78,6131.46,-7187.33
20,220,2823.71,-8625.37,4258.24,-8560.7
25,220,1264.48,-9550.6,2228.14,-9474.71
30,220,-167.562,-10014.6,220.467,-9914.56
35,220,-1378.6,-10058.5,-1617.54,-9911.38
40,220,-2319.61,-9754.19,-3185.25,-9534.47
45,220,-2981,-9189.58,-4429.79,-8877
50,220,-3382.06,-8456.13,-5338.36,-8039.21
55,220,-3559.62,-7638.26,-5927.43,-7113.92
60,220,-3558.35,-6806.48,-6232.57,-6177.39
65,220,-3423.87,-6013.92,-6300.27,-5286.07
70,220,-3198,-5295.65,-6181.25,-4477.5
75,220,-2915.81,-4669.95,-5924.98,-3773.18
80,220,-2603.93,-4140.74,-5575.39,-3181.79
85,220,-2280.15,-3700.98,-5168.01,-2702.06
90,220,-1954.2,-3336.21,-4728.94,-2325.24
95,220,-1629.55,-3027.82,-4275.29,-2037.12
100,220,-1305.74,-2755.75,-3816.88,-1819.9
105,220,-980.72,-2500.26,-3358.71,-1654.01
110,220,-652.742,-2243.09,-2903.63,-1519.95
115,220,-321.688,-1968.45,-2454.99,-1400.18
120,220,10.3326,-1664.21,-2018.59,-1280.89
125,220,338.903,-1323.83,-1603.73,-1153.14
130,220,657.532,-948.882,-1223,-1012.97
135,220,957.865,-551.314,-890.892,-860.587
140,220,1229.49,-154.159,-621.62,-699.196
145,220,1459.17,210.73,-426.897,-534.589
150,220,1629.89,508.147,-314.056,-375.87
155,220,1721.2,707.077,-284.777,-236.687
160,220,1712.8,788.1,-334.331,-135.034
165,220,1592.34,748.668,-451.323,-89.8896
170,220,1365.44,605.463,-618.204,-114.83
175,220,1062.13,393.918,-812.967,-211.458
180,220,733.644,164.619,-1012.08,-366.825
0,225,8207.91,-1223.19,8456.48,-1000.27
5,225,7539.79,-3648.51,8056.25,-3022
10,225,6357.55,-5918.12,7104.68,-4892.25
15,225,4798.35,-7864.93,5688.54,-6495.61
20,225,3036.88,-9369.79,3948.52,-7741.18
25,225,1253.87,-10372.4,2054.42,-8572.51
