Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
50,150,3919.31,1214.89,-9466.65,-3706.17
55,150,3537.02,1296.11,-8872.02,-3861.56
60,150,3167.61,1302.42,-8277.86,-3938.55
65,150,2816.32,1238.06,-7703.98,-3943.94
70,150,2485.7,1110.72,-7166.2,-3887.5
75,150,2175.78,931.357,-6675.36,-3779.98
80,150,1884.57,713.357,-6236.98,-3631.82
85,150,1608.52,471.437,-5851.32,-3452.2
90,150,1343.33,220.548,-5514.02,-3248.82
95,150,1085.12,-25.0028,-5217.1,-3027.96
100,150,831.798,-252.267,-4950.32,-2794.84
105,150,584.201,-450.34,-4702.84,-2553.9
110,150,346.503,-610.969,-4465.08,-2308.59
115,150,125.445,-728.728,-4230.16,-2060.74
120,150,-71.4958,-800.272,-3994.5,-1809.64
125,150,-238.288,-822.49,-3756.79,-1551.79
130,150,-371.668,-790.381,-3515.5,-1282.05
135,150,-470.646,-696.564,-3265.71,-996.993
140,150,-534.392,-534.541,-2997.13,-699.675
145,150,-560.235,-306.228,-2695.18,-404.208
150,150,-544.126,-30.9359,-2345.73,-137.271
155,150,-484.528,249.822,-1942.24,65.4277
160,150,-387.839,477.05,-1492.04,167.85
165,150,-271.227,589.273,-1018.4,144.812
170,150,-159.585,542.238,-556.497,-8.71884
175,150,-77.0359,324.174,-144.212,-274.161
180,150,-37.3814,-40.3807,188.342,-613.037
0,155,6506.63,-615.604,-12756.7,-512.3
5,155,6121,-701.621,-12751.6,-1006.59
10,155,5715.67,-677.184,-12655.9,-1504.55
15,155,5310.4,-539.421,-12476.1,-2015.82
20,155,4917.71,-307.908,-12213.5,-2542.91
25,155,4542.41,-18.2246,-11867,-3076.42
30,155,4183.33,288.555,-11437,-3594.99
35,155,3836.7,575.934,-10929.6,-4069.92
40,155,3499.7,818,-10358,-4472.44
45,155,3172.43,1000.41,-9741.53,-4780.45
50,155,2857.87,1117.85,-9102.95,-4982.55
55,155,2560.39,1170.64,-8465.46,-5078.49
60,155,2284.09,1162.18,-7849.89,-5076.97
65,155,2031.66,1097.9,-7273.07,-4992.34
70,155,1803.81,985.049,-6747.02,-4841.22
75,155,1599.23,832.597,-6278.75,-4639.99
80,155,1414.63,650.878,-5870.48,-4403.06
85,155,1245.1,451.055,-5519.94,-4142.04
90,155,1084.8,244.563,-5220.86,-3865.69
95,155,928.13,42.6305,-4963.65,-3580.38
100,155,771.169,-144.201,-4736.48,-3290.8
105,155,612.983,-306.679,-4526.69,-3000.47
110,155,456.208,-437.506,-4322.67,-2711.83
115,155,306.432,-531.707,-4115.5,-2425.55
120,155,170.371,-586.205,-3899.82,-2139.78
125,155,53.4921,-598.389,-3673.29,-1849.97
130,155,-41.6901,-564.335,-3434.51,-1550.18
135,155,-115.515,-478.325,-3180.21,-1236.51
140,155,-169.213,-335.509,-2903.26,-911.763
145,155,-202.519,-138.185,-2593.09,-589.731
150,155,-213.089,96.668,-2239.45,-296.505
155,155,-198.967,333.36,-1838.38,-67.0493
160,155,-162.859,521.41,-1398.1,63.0433
165,155,-114.961,608.064,-941.351,68.2855
170,155,-71.3869,554.773,-502.171,-57.4883
175,155,-48.1132,350.086,-117.279,-297.301
180,155,-53.6542,13.2027,184.368,-614.224
0,160,5370.06,-657.911,-13275.2,-456.697
5,160,4973.09,-716.565,-13219.2,-1217.95
10,160,4548.53,-679.598,-13030.1,-1971.27
15,160,4120.34,-549.007,-12721,-2709.95
20,160,3708.16,-344.62,-12304,-3423.9
25,160,3324.72,-98.0436,-11790.7,-4096.46
30,160,2975.34,156.164,-11195.4,-4704.35
35,160,2659.53,388.562,-10536.1,-5221.34
40,160,2374.03,579.425,-9835.06,-5623.85
45,160,2115.46,719.18,-9117.42,-5896.43
50,160,1881.81,805.986,-8408.36,-6034.96
55,160,1672.53,842.515,-7730.3,-6046.82
60,160,1487.83,833.515,-7100.97,-5948.4
65,160,1327.89,784.619,-6532.56,-5761.35
70,160,1192.15,702.029,-6031.89,-5508.69
75,160,1078.86,592.498,-5601.04,-5211.81
80,160,984.772,463.258,-5238.14,-4888.5
85,160,905.209,321.865,-4937.86,-4552.17
90,160,834.433,176.038,-4691.8,-4212.06
95,160,766.573,33.5382,-4488.81,-3873.98
100,160,696.85,-98.0303,-4315.62,-3541.36
105,160,622.801,-211.592,-4157.98,-3216.05
110,160,544.958,-301.135,-4002.29,-2898.65
115,160,466.521,-362.125,-3837.36,-2588.16
120,160,391.909,-391.398,-3655.61,-2281.52
125,160,324.692,-386.284,-3453.15,-1973.65
130,160,265.974,-343.446,-3228.5,-1658.82
135,160,214.312,-258.658,-2980.3,-1333.78
140,160,167.38,-128.978,-2705.32,-1001.79
145,160,124.302,42.3284,-2398.04,-676.151
150,160,86.7392,239.977,-2052.87,-381.181
155,160,57.4862,433.684,-1668.77,-149.05
160,160,37.2766,581.463,-1254.36,-12.4401
165,160,22.2088,639.645,-830.722,5.1259
170,160,4.19825,576.011,-429.142,-102.207
175,160,-25.1708,380.165,-83.6484,-318.889
180,160,-69.5188,66.6856,178.99,-610.736
0,165,4192.61,-695.211,-13692.8,-397.618
5,165,3792.95,-773.312,-13580,-1425.44
10,165,3364.64,-768.065,-13281.9,-2427.73
15,165,2934.73,-682.949,-12820.1,-3379
20,165,2528.04,-535.605,-12220.1,-4255.75
25,165,2162.94,-352.414,-11510.7,-5034.94
30,165,1848.89,-161.323,-10723,-5694
35,165,1586.78,14.4472,-9890.29,-6212.73
40,165,1371.52,159.835,-9045.71,-6576.59
45,165,1195.47,268.109,-8220.46,-6780
50,165,1051.31,338.782,-7441.17,-6828.31
55,165,933.556,374.877,-6728.09,-6737.39
60,165,838.702,380.786,-6094.24,-6531.16
65,165,764.703,361.143,-5545.82,-6237.72
70,165,710.103,320.493,-5083.39,-5885.32
75,165,673.245,263.306,-4703.31,-5499.09
80,165,651.707,194.051,-4398.93,-5099.05
85,165,642.06,117.242,-4161.38,-4699.41
90,165,640.001,37.4847,-3979.74,-4309
95,165,640.869,-40.4599,-3841.23,-3932.37
100,165,640.437,-111.672,-3731.34,-3571.05
105,165,635.737,-171.216,-3634.61,-3224.67
110,165,625.557,-214.45,-3535.88,-2891.54
115,165,610.299,-237.349,-3421.93,-2568.81
120,165,591.063,-236.585,-3282.99,-2252.44
125,165,568.326,-209.194,-3113.5,-1937.57
130,165,540.946,-152.113,-2911.8,-1619.84
135,165,506.289,-62.3924,-2678.59,-1297.86
140,165,461.651,60.9656,-2414.92,-976.09
145,165,406.18,213.381,-2120.84,-667.336
150,165,341.911,380.645,-1795.85,-393.077
155,165,272.933,537.101,-1441.89,-180.765
160,165,203.066,648.489,-1067.57,-57.7814
165,165,133.694,679.667,-691.307,-43.4209
170,165,63.4877,604.584,-340.337,-141.715
175,165,-9.5351,414.285,-44.6073,-338.245
180,165,-84.8542,119.661,172.25,-602.6
0,170,2983.25,-727.221,-14006.1,-335.514
5,170,2590.92,-870.592,-13833,-1621.46
10,170,2178.25,-938.711,-13415.3,-2859.04
15,170,1773.64,-932.665,-12784.5,-4002.35
20,170,1404.18,-865.464,-11982.4,-5014.05
25,170,1090.36,-757.479,-11057.5,-5865.86
30,170,842.478,-630.719,-10061.1,-6538.35
35,170,660.232,-503.904,-9043.46,-7020.77
40,170,535.236,-389.73,-8049.65,-7311.25
45,170,455.174,-294.603,-7116.84,-7417.21
50,170,407.74,-220.118,-6272.14,-7355.42
55,170,383.159,-165.108,-5532.22,-7150.92
60,170,374.968,-127.335,-4904.04,-6834.55
65,170,379.515,-104.432,-4386.76,-6439.48
70,170,394.894,-94.1871,-3973.91,-5997.43
75,170,419.889,-94.491,-3655.57,-5535.49
80,170,453.234,-103.191,-3419.88,-5074.32
85,170,493.244,-117.963,-3253.98,-4627.61
90,170,537.775,-136.218,-3144.18,-4202.8
95,170,584.389,-155.037,-3075.92,-3802.4
100,170,630.621,-171.143,-3033.68,-3425.56
105,170,674.201,-180.956,-3001.18,-3069.39
110,170,713.099,-180.749,-2962.25,-2729.94
115,170,745.322,-166.844,-2902.21,-2402.81
120,170,768.496,-135.771,-2809.57,-2083.64
125,170,779.473,-84.319,-2677.44,-1768.8
130,170,774.346,-9.66315,-2504.17,-1456.48
135,170,749.171,89.9985,-2292.63,-1148.22
140,170,701.312,213.832,-2048.18,-850.392
145,170,630.807,355.825,-1776.39,-575.195
150,170,540.92,502.288,-1481.8,-340.382
155,170,437.378,631.127,-1169.13,-167.02
160,170,326.617,714.36,-846.63,-75.084
165,170,214.062,723.932,-529.356,-77.6004
170,170,103.477,639.05,-239.451,-175.369
175,170,-2.2568,452.22,-1.70246,-354.745
180,170,-99.5438,171.726,164.199,-589.877
0,175,1751.19,-753.695,-14212.8,-270.856
5,175,1377.06,-1005.81,-13978.3,-1798.78
10,175,1002.05,-1185.25,-13436.2,-3251.6
15,175,653.6,-1286.55,-12629.1,-4562.3
20,175,357.341,-1315.74,-11616.5,-5679.93
25,175,131.485,-1286.87,-10468.8,-6572.08
30,175,-16.8888,-1217.38,-9258.79,-7224.58
35,175,-92.2602,-1123.96,-8054.86,-7638.89
40,175,-107.793,-1019.9,-6914.31,-7828.77
45,175,-80.6084,-914.223,-5879.74,-7817.16
50,175,-27.1696,-812.281,-4977.83,-7633.8
55,175,39.7366,-716.966,-4220.54,-7313.18
60,175,111.943,-629.886,-3607.81,-6892.2
65,175,185.252,-552.085,-3131,-6407.39
70,175,258.074,-484.279,-2776.18,-5891.85
75,175,330.128,-426.77,-2526.82,-5372.65
80,175,401.584,-379.258,-2365.7,-4869.33
85,175,472.665,-340.699,-2275.84,-4393.72
90,175,543.542,-309.269,-2240.73,-3950.85
95,175,614.271,-282.421,-2244.11,-3540.55
100,175,684.62,-257.019,-2269.58,-3159.21
105,175,753.715,-229.503,-2300.39,-2801.42
110,175,819.566,-196.069,-2319.84,-2461.26
115,175,878.651,-152.854,-2312.4,-2133.45
120,175,925.822,-96.1289,-2265.5,-1814.3
125,175,954.757,-22.555,-2171.56,-1502.56
130,175,959.027,70.3425,-2029.39,-1200.1
135,175,933.582,183.283,-1844.1,-912.267
140,175,876.188,313.8,-1625.13,-647.766
145,175,788.272,454.492,-1383.09,-418.106
150,175,674.802,591.683,-1127.09,-236.569
155,175,543.249,705.518,-864.284,-116.546
160,175,402.067,772.274,-602.237,-68.9646
165,175,259.33,768.815,-352.259,-98.9728
170,175,121.994,678.052,-130.783,-203.001
175,175,-4.0599,493.663,43.3185,-367.834
180,175,-113.476,222.483,154.898,-572.666
0,180,505.8,-774.434,-14311.3,-204.136
5,180,161.021,-1175.16,-14017.1,-1950.8
10,180,-153.2,-1499.32,-13352.2,-3593.41
15,180,-413.031,-1730.76,-12370.7,-5044.38
20,180,-598.603,-1866.43,-11151.2,-6239.93
25,180,-698.875,-1914.13,-9785.71,-7144.72
30,180,-714.471,-1888.66,-8369.16,-7751.29
35,180,-657.2,-1807.72,-6987.65,-8075.08
40,180,-546.471,-1688.57,-5710.2,-8147.26
45,180,-404.115,-1546.05,-4584.2,-8007.78
50,180,-249.59,-1391.93,-3635.15,-7700.19
55,180,-97.0443,-1235.2,-2869.63,-7268.31
60,180,45.3408,-1082.71,-2280.05,-6754.09
65,180,174.307,-939.76,-1849.64,-6195.71
70,180,289.765,-810.303,-1556.87,-5625.69
75,180,393.21,-696.908,-1378.7,-5069.16
80,180,486.72,-600.587,-1292.7,-4542.99
85,180,572.526,-520.697,-1278.04,-4056.01
90,180,652.874,-455.014,-1315.68,-3610.05
95,180,729.875,-399.997,-1387.95,-3201.81
100,180,805.111,-351.173,-1477.79,-2824.74
105,180,878.963,-303.566,-1568.21,-2470.99
110,180,949.818,-252.083,-1642.26,-2133.11
115,180,1013.51,-191.846,-1684,-1805.71
120,180,1063.39,-118.467,-1680.38,-1486.74
125,180,1091.34,-28.3965,-1623.73,-1178.38
130,180,1089.53,80.5123,-1513.74,-887.083
135,180,1052.54,208.07,-1357.77,-622.659
140,180,978.948,350.485,-1168.9,-396.424
145,180,871.752,499.094,-962.096,-219.082
150,180,737.706,639.684,-750.327,-98.966
155,180,585.84,753.073,-542.804,-40.9723
160,180,425.899,817.346,-346.266,-45.9402
165,180,267.17,811.596,-168.176,-110.117
170,180,117.819,720.454,-19.0341,-224.831
175,180,-15.3044,538.247,88.5791,-377.023
180,180,-126.544,271.548,144.419,-551.096
0,185,-743.439,-789.279,-14300.9,-135.863
5,185,-1048.1,-1373.73,-13951.5,-2071.67
10,185,-1278.85,-1870.89,-13171.7,-3874.32
15,185,-1418.37,-2250.02,-12027.9,-5437.33
20,185,-1457.02,-2497.26,-10616.5,-6685.57
25,185,-1395.91,-2614.64,-9050.77,-7581.83
30,185,-1247.82,-2616.59,-7446.05,-8126.12
35,185,-1035,-2525.06,-5904.94,-8348.3
40,185,-784.484,-2364.85,-4506.88,-8297.27
45,185,-522.597,-2159.78,-3303.16,-8030.13
50,185,-270.495,-1930.53,-2317.6,-7604.08
55,185,-41.8547,-1693.94,-1551.28,-7071.74
60,185,157.061,-1463.13,-989.098,-6479.1
65,185,325.706,-1248.03,-606.415,-5864.62
70,185,466.979,-1055.74,-374.428,-5258.72
75,185,585.275,-890.632,-264.026,-4683.16
80,185,685.249,-754.322,-248.11,-4151.07
85,185,771.272,-645.713,-302.625,-3667.45
90,185,847.262,-561.255,-406.575,-3230.58
95,185,916.54,-495.427,-541.315,-2833.83
100,185,981.482,-441.385,-689.483,-2467.77
105,185,1042.92,-391.672,-834.038,-2122.28
110,185,1099.4,-338.898,-957.968,-1788.76
115,185,1146.74,-276.298,-1045.13,-1462.2
120,185,1178.23,-198.167,-1082.31,-1142.81
125,185,1185.75,-100.247,-1062.03,-836.865
130,185,1161.83,19.7321,-984.951,-555.964
135,185,1101.87,161.183,-860.472,-314.761
140,185,1005.76,319.487,-704.72,-127.38
145,185,878.15,484.858,-536.274,-3.74723
150,185,727.375,641.861,-371.387,52.8805
155,185,563.628,770.189,-221.034,46.3725
160,185,397.153,847.004,-91.1731,-13.6709
165,185,237.046,850.694,14.3822,-114.252
170,185,90.7458,765.433,90.9195,-241.344
175,185,-35.9654,585.567,132.152,-381.888
180,185,-138.65,318.546,132.84,-525.332
0,190,-1987.02,-798.116,-14181.7,-66.5557
5,190,-2241.8,-1595.71,-13784,-2156.54
10,190,-2368.42,-2288.6,-12903.9,-4086.17
15,190,-2359.03,-2828.22,-11618.9,-5732.95
20,190,-2218.39,-3188.64,-10041.8,-7012.43
25,190,-1964.42,-3366.9,-8304.75,-7886.52
30,190,-1626.1,-3379.37,-6540.75,-8362.58
35,190,-1238.88,-3255.5,-4866.37,-8484.03
40,190,-838.632,-3030.88,-3369.56,-8316.19
45,190,-455.948,-2741.2,-2104.46,-7931.94
50,190,-112.418,-2418.21,-1092.94,-7400.91
55,190,180.559,-2087.9,-330.912,-6783.48
60,190,420.579,-1770.23,203.472,-6128.77
65,190,611.619,-1479.75,541.905,-5474.71
70,190,761.1,-1226.19,719.579,-4848.79
75,190,877.465,-1014.94,770.819,-4268.75
80,190,968.643,-847.332,726.544,-3743.44
85,190,1041.31,-721.019,613.255,-3273.84
90,190,1100.69,-630.475,453.206,-2854.65
95,190,1150.49,-567.712,265.427,-2476.09
100,190,1192.82,-523.123,67.1728,-2126.08
105,190,1228.02,-486.383,-124.758,-1792.49
110,190,1254.35,-447.323,-293.461,-1465.73
115,190,1267.94,-396.666,-422.673,-1141.26
120,190,1263.09,-326.597,-498.969,-821.609
125,190,1233.37,-231.215,-514.869,-517.153
130,190,1173.36,-107.098,-471.599,-244.724
135,190,1080.55,45.7729,-380.008,-23.9475
140,190,956.818,222.697,-258.607,128.043
145,190,808.545,412.891,-128.992,201.845
150,190,645.447,598.839,-10.3225,198.987
155,190,478.44,757.124,84.713,131.773
160,190,317.497,861.178,150.681,19.8807
165,190,170.242,885.773,186.989,-114.802
170,190,41.5988,812.528,194.256,-253.144
175,190,-65.6289,635.191,172.142,-382.058
180,190,-149.7,363.119,120.25,-495.57
0,195,-3215.48,-800.88,-13954.6,3.25797
5,195,-3412.18,-1834.52,-13518,-2201.61
10,195,-3417.55,-2740.11,-12557.7,-4222.88
15,195,-3235.79,-3448.91,-11160.9,-5925.84
20,195,-2889.75,-3922.21,-9454.01,-7219.23
25,195,-2417.94,-4153.01,-7584.44,-8064.88
30,195,-1868.84,-4161.8,-5699.07,-8476.66
35,195,-1293.3,-3988.26,-3925,-8509.45
40,195,-736.963,-3681.53,-2356.23,-8242.22
45,195,-234.509,-3291.41,-1048.46,-7760.85
50,195,193.105,-2862.28,-21.56,-7145.13
55,195,538.298,-2430.09,732.917,-6461.67
60,195,804.204,-2021.81,1242.29,-5761.88
65,195,1000.89,-1656.19,1543.82,-5082.84
70,195,1141.59,-1344.83,1677.71,-4449.11
75,195,1239.76,-1093.17,1682.27,-3874.58
80,195,1307.14,-901.371,1591.22,-3364
85,195,1352.94,-765.12,1432.64,-2914.69
90,195,1383.5,-676.56,1229.36,-2518.12
95,195,1402.51,-625.222,1000.22,-2161.84
100,195,1411.28,-598.977,761.876,-1831.51
105,195,1409.08,-584.95,530.498,-1513.23
110,195,1393.56,-570.347,322.65,-1196.36
115,195,1361.14,-543.157,154.711,-876.504
120,195,1307.66,-492.718,40.6363,-557.958
125,195,1229.24,-410.257,-11.447,-254.609
130,195,1123.55,-289.68,-2.48667,11.9239
135,195,991.178,-128.894,56.0957,217.178
140,195,836.634,68.2983,144.107,340.821
145,195,668.38,290.227,237.35,373.488
150,195,497.514,516.302,313.866,320.764
155,195,335.412,717.962,359.087,202.466
160,195,191.154,862.249,367.704,47.3034
165,195,69.7927,917.72,341.74,-114.963
170,195,-27.804,861.638,286.439,-260.809
175,195,-103.506,686.662,206.761,-377.206
180,195,-159.611,404.929,106.745,-462.036
0,200,-4419.46,-797.548,-13621.2,73.0469
5,200,-4552.01,-2083.06,-13157.2,-2204.29
10,200,-4423.72,-3212.49,-12141.4,-4280.45
15,200,-4053.07,-4095.65,-10668.7,-6013.05
20,200,-3483.68,-4681,-8875.76,-7306.78
25,200,-2777.35,-4958.49,-6920.4,-8124.02
30,200,-2004.24,-4954.45,-4958.79,-8483.67
35,200,-1232.05,-4720.82,-3124.55,-8449.01
40,200,-516.814,-4322.12,-1514.86,-8108.79
45,200,102.846,-3823.65,-185.654,-7558.06
50,200,607.304,-3283.21,845.225,-6883.64
55,200,993.837,-2746.99,1589.5,-6156.36
60,200,1272.28,-2248.73,2078.23,-5429.09
65,200,1459.85,-1810.78,2352.35,-4738.11
70,200,1576.5,-1445.74,2455.25,-4105.71
75,200,1641.3,-1158.25,2427.77,-3542.72
80,200,1670.3,-946.496,2305.26,-3050.76
85,200,1675.46,-803.767,2116.56,-2624.25
90,200,1664.51,-719.805,1884.42,-2252.23
95,200,1641.32,-682.023,1626.95,-1920.17
100,200,1606.52,-676.47,1359.76,-1611.9
105,200,1558.41,-688.549,1097.99,-1311.92
110,200,1493.9,-703.512,857.63,-1008.34
115,200,1409.48,-706.796,655.234,-696.276
120,200,1302.17,-684.36,505.74,-380.869
125,200,1170.46,-623.299,418.746,-78.4905
130,200,1015.21,-513.118,394.607,185.302
135,200,840.507,-347.96,422.28,381.632
140,200,654.152,-129.619,480.541,486.869
145,200,467.304,129.454,542.866,491.064
150,200,292.865,404.599,584.463,402.784
155,200,142.723,660.244,588.627,247.912
160,200,24.6716,854.775,549.71,62.5336
165,200,-59.6708,948.487,471.654,-117.298
170,200,-114.741,912.972,363.435,-264.748
175,200,-148.462,739.501,234.412,-367.038
180,200,-168.307,443.657,92.4283,-424.986
0,205,-5589.81,-788.147,-13184.2,142.28
5,205,-5654.6,-2333.85,-12705.5,-2163.22
10,205,-5385.97,-3692.45,-11662.3,-4256.97
15,205,-4818.13,-4752.21,-10154.5,-5993.78
20,205,-4017.05,-5449.24,-8324.35,-7277.16
25,205,-3069.12,-5771.39,-6335.31,-8070.43
30,205,-2067.08,-5751.94,-4347.59,-8395.64
35,205,-1096.05,-5456.11,-2496.99,-8320.81
40,205,-222.676,-4964.52,-880.933,-7939.98
45,205,510.563,-4358.33,445.91,-7352.92
50,205,1085.62,-3708.75,1467.67,-6649.9
55,205,1505,-3071.89,2198.16,-5903.67
60,205,1785.69,-2487.72,2670.33,-5167.59
65,205,1952.51,-1981.52,2926.65,-4477.36
70,205,2032.49,-1566.25,3011.76,-3853.91
75,205,2050.73,-1245.1,2967.31,-3306.34
80,205,2027.94,-1013.92,2829.09,-2834.46
85,205,1979.38,-863.449,2625.82,-2430.98
90,205,1914.78,-781.287,2379.55,-2083.43
95,205,1838.94,-753.334,2107.26,-1775.9
100,205,1752.56,-764.726,1823.14,-1490.82
105,205,1653.48,-800.193,1541.08,-1211.16
110,205,1537.89,-843.944,1276.35,-923.521
115,205,1401.79,-879.33,1045.82,-621.894
120,205,1242.38,-888.689,865.828,-311.255
125,205,1059.36,-853.972,748.117,-9.29458
130,205,856.007,-758.744,695.172,255.575
135,205,639.813,-591.807,697.083,450.773
140,205,422.439,-351.911,732.12,549.48
145,205,218.644,-52.1539,771.682,540.578
150,205,43.9387,277.919,788.168,434.34
155,205,-88.8828,594.263,762.566,260.881
160,205,-173.45,844.993,688.479,61.5203
165,205,-212.178,980.822,571.031,-123.402
170,205,-215.719,966.953,421.897,-265.097
175,205,-199.065,793.197,253.748,-351.283
180,205,-175.722,479.009,77.4077,-384.701
0,210,-6717.62,-772.747,-12646.9,210.43
5,210,-6713.8,-2579.32,-12167.2,-2078.33
10,210,-6304.43,-4166.67,-11126.4,-4152.58
15,210,-5540.16,-5402.61,-9626.41,-5869.16
20,210,-4509.5,-6211.94,-7810.73,-7133.14
25,210,-3323.24,-6581.1,-5842.7,-7908.98
30,210,-2096.32,-6550.68,-3881.43,-8219.76
35,210,-930.828,-6199.03,-2060.63,-8134.4
40,210,96.2301,-5622.42,-475.008,-7747.61
45,210,938.515,-4917.13,823.412,-7159.39
50,210,1579.38,-4167,1820.75,-6459.81
55,210,2026.3,-3437.2,2531.83,-5721.15
60,210,2303.04,-2773.26,2989.7,-4996.26
65,210,2441.82,-2202.85,3236.32,-4320.34
70,210,2476.69,-1738.92,3315.55,-3713.91
75,210,2438.89,-1383.1,3268.22,-3185.66
80,210,2354.2,-1128.96,3129.18,-2735
85,210,2241.81,-965.027,2926.14,-2354.2
90,210,2114.37,-877.241,2679.9,-2030.27
95,210,1978.61,-850.703,2405.96,-1746.55
100,210,1836.29,-870.513,2117,-1484.43
105,210,1685.35,-921.678,1825.63,-1225.5
110,210,1521.27,-988.246,1546.54,-954.722
115,210,1338.79,-1052.06,1297.01,-664.523
120,210,1133.88,-1091.88,1094.99,-358.963
125,210,905.896,-1083.99,954.643,-55.9936
130,210,659.321,-1005.01,880.911,214.285
135,210,404.665,-837.3,865.395,416.565
140,210,157.93,-575.776,886.25,521.267
145,210,-61.5073,-234.034,913.16,515.721
150,210,-234.508,153.026,915.981,410.617
155,210,-346.766,532.068,873.466,238.239
160,210,-393.252,840.145,778.19,42.6918
165,210,-380.74,1017.91,635.722,-133.681
170,210,-326.647,1024.1,459.32,-261.641
175,210,-253.641,847.201,263.733,-329.695
180,210,-181.8,510.715,61.7979,-341.489
0,215,-7794.31,-751.467,-12013.3,276.979
5,215,-7723.89,-2811.94,-11546.3,-1950.82
10,215,-7179.9,-4621.99,-10538.1,-3969.39
15,215,-6229.21,-6031.18,-9089.04,-5642.09
20,215,-4981.73,-6954.34,-7339.13,-6877.93
25,215,-3570.99,-7376.98,-5446.37,-7642.57
30,215,-2132.38,-7346.4,-3563.75,-7957.94
35,215,-783.596,-6952.83,-1818.86,-7890.25
40,215,388.763,-6306.54,-301.02,-7530.57
45,215,1334.58,-5517.24,941.688,-6975.03
50,215,2038.11,-4679.82,1897.42,-6310.23
55,215,2510.94,-3867.43,2581.11,-5605.78
60,215,2782.73,-3130.4,3024.35,-4912.94
65,215,2892.22,-2498.51,3266.79,-4266.36
70,215,2879.96,-1984.83,3349.68,-3686.75
75,215,2783.17,-1589.86,3311.35,-3183.46
80,215,2632.87,-1305.52,3184.46,-2756.61
85,215,2452.78,-1118.8,2994.76,-2399.06
90,215,2259.23,-1014.68,2761.31,-2098.09
95,215,2061.77,-978.134,2498.01,-1836.88
100,215,1863.95,-994.849,2216.12,-1596.19
105,215,1664.24,-1050.76,1927.21,-1356.52
110,215,1457.3,-1130.35,1645.61,-1101.36
115,215,1235.9,-1214.5,1389.08,-821.567
120,215,993.57,-1278.74,1177.04,-519.919
125,215,727.947,-1293.69,1025.79,-213.829
130,215,443.663,-1228.8,942.502,66.0723
135,215,153.835,-1059.57,920.284,282.953
140,215,-120.836,-776.75,937.492,405.27
145,215,-355.486,-394.266,962.665,418.732
150,215,-526.42,47.6091,963.737,333.303
155,215,-617.191,486.212,917.605,181.345
160,215,-623.891,847.671,815.694,7.17103
165,215,-557.722,1062.97,663.318,-147.256
170,215,-443.035,1084.87,474.143,-253.793
175,215,-310.345,900.908,263.68,-302.053
180,215,-186.494,538.535,45.7179,-295.678
0,220,-8811.67,-724.467,-11288.2,341.419
5,220,-8679.47,-3024.47,-10847.4,-1783.15
10,220,-8013.31,-5045.73,-9900.27,-3711.48
15,220,-6895.1,-6622.54,-8542.91,-5317.24
20,220,-5453.8,-7661.49,-6907,-6515.33
25,220,-3842.6,-8147.1,-5140.36,-7272.51
30,220,-2214.41,-8132.05,-3385.34,-7607.64
35,220,-700.238,-7716.1,-1759.84,-7581.01
40,220,604.993,-7020.82,-345.501,-7276.46
45,220,1647.62,-6166.82,814.639,-6782.93
50,220,2412.22,-5258.05,1710.82,-6180.85
55,220,2913.33,-4374.32,2357.37,-5535.36
60,220,3185.14,-3570.15,2783.21,-4895.14
65,220,3271.71,-2877.55,3024.15,-4293.97
70,220,3219.03,-2310.31,3117.23,-3752.95
75,220,3069.67,-1868.75,3096.84,-3282.54
80,220,2859.67,-1544.23,2992.28,-2884.22
85,220,2617.22,-1323.17,2826.6,-2552.03
90,220,2362.6,-1190.38,2616.75,-2274.06
95,220,2108.48,-1131.17,2375.06,-2033.86
100,220,1860.5,-1132.15,2111.67,-1812.08
105,220,1617.87,-1180.37,1837.46,-1588.65
110,220,1374.37,-1261.05,1566.55,-1346.19
115,220,1120.5,-1354.43,1317.08,-1074.38
120,220,846.867,-1433.37,1109.38,-774.743
125,220,548.762,-1463.44,961.173,-463.62
130,220,230.433,-1407.46,881.201,-171.077
135,220,-92.6235,-1234.5,863.824,65.8988
140,220,-394.85,-931.265,887.934,214.911
145,220,-645.431,-511.899,921.751,260.332
150,220,-815.553,-21.6024,932.239,210.52
155,220,-886.185,468.4,895.092,95.9698
160,220,-854.27,874.368,800.626,-41.2948
165,220,-735.256,1118.81,653.231,-162.008
170,220,-560.209,1149.53,465.801,-240.615
175,220,-367.238,953.651,253.28,-268.176
180,220,-189.769,562.255,29.2899,-247.616
0,225,-9761.98,-691.953,-10477.3,403.261
5,225,-9575.41,-3210.15,-10074.8,-1578.95
10,225,-8805.27,-5425.86,-9214.5,-3384.79
15,225,-7546.47,-7161.74,-7984.93,-4901.08
20,225,-5943.48,-8317.84,-6505.54,-6050.1
25,225,-4165.03,-8877.42,-4909.65,-6799.5
30,225,-2377.49,-8896.35,-3325.15,-7163.52
35,225,-722.183,-8480.77,-1857.3,-7194.1
40,225,699.461,-7760.08,-578.189,-6965.16
45,225,1830.72,-6862.71,474.984,-6556.01
50,225,2655.94,-5899.44,1294.58,-6039.01
55,225,3191.38,-4955.41,1893.73,-5473.5
60,225,3474.23,-4089.01,2297.73,-4904.65
65,225,3552.26,-3334.87,2537.33,-4364.81
70,225,3475.51,-2708.56,2644.11,-3875.17
75,225,3290.66,-2211.49,2647.36,-3447.19
