Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
20,155,-4217.71,4253.93,8173.38,-8818.44
25,155,-4538.28,3384.41,9148.48,-6789.32
30,155,-4573.85,2503.22,9633.47,-4709.45
35,155,-4380.23,1677.45,9673.09,-2720.2
40,155,-4024.06,958.873,9347.51,-934.469
45,155,-3570.4,378.917,8755.93,571.176
50,155,-3075.17,-52.2614,8000.01,1758.02
55,155,-2582.25,-342.7,7170.45,2621.24
60,155,-2123.23,-512.907,6338.74,3182.22
65,155,-1718.44,-589.498,5554.25,3479.2
70,155,-1378.12,-599.83,4845.35,3558.36
75,155,-1103.9,-568.448,4222.93,3466.43
80,155,-890.513,-515.334,3684.6,3245.76
85,155,-727.878,-455.559,3218.67,2931.91
90,155,-603.315,-399.751,2807.21,2553.54
95,155,-503.674,-354.872,2428.54,2134.31
100,155,-417.145,-324.81,2059.66,1696.04
105,155,-334.48,-310.481,1679.31,1262.04
110,155,-249.268,-309.434,1272.13,859.327
115,155,-156.953,-315.414,833.431,518.111
120,155,-52.7947,-318.795,373.179,267.524
125,155,70.2233,-308.773,-83.1368,128.155
130,155,221.621,-277.391,-498.727,103.867
135,155,409.976,-223.961,-835.169,177.015
140,155,635.672,-157.102,-1064.94,310.867
145,155,882.722,-91.8984,-1181.72,460.223
150,155,1114.99,-42.2264,-1203.05,586.794
155,155,1281.62,-11.9651,-1162.98,672.34
160,155,1332.04,9.13408,-1097.56,722.544
165,155,1234.99,41.0996,-1030.41,759.024
170,155,992.328,102.457,-965.718,803.612
175,155,640.659,198.633,-891.916,863.915
180,155,240.391,317.372,-792.738,928.575
0,160,-73.2837,5019.19,204.53,-13967.4
5,160,-1153.7,4907.77,2588,-13560.9
10,160,-2103.34,4610.84,4800.02,-12598.9
15,160,-2850.72,4154.84,6699.41,-11163.8
20,160,-3355.44,3581.34,8181.69,-9377.58
25,160,-3611.69,2940.89,9189.27,-7384.82
30,160,-3643.83,2286.64,9714.88,-5334.93
35,160,-3496.12,1668,9797.65,-3365.29
40,160,-3220.91,1124.65,9512.3,-1587.94
45,160,-2868.79,682.066,8954,-81.1539
50,160,-2482.72,349.807,8222.24,1113.23
55,160,-2095.9,122.941,7407.29,1987.13
60,160,-1732,-13.9675,6581.36,2559.42
65,160,-1406.2,-81.8954,5795.07,2866.97
70,160,-1126.37,-102.863,5078.1,2955.61
75,160,-894.083,-96.801,4442.48,2872.45
80,160,-705.766,-79.955,3886.79,2660.65
85,160,-554.082,-64.5307,3400.02,2356.77
90,160,-429.496,-59.0635,2964.89,1990.67
95,160,-321.889,-68.9969,2560.5,1587.28
100,160,-222.037,-97.0369,2165.09,1169.66
105,160,-122.691,-143.032,1759.24,761.98
110,160,-18.9264,-203.429,1329.85,391.274
115,160,92.4667,-270.784,874.473,86.5467
120,160,214.457,-334.163,404.362,-125.458
125,160,351.281,-381.209,-55.3595,-227.103
130,160,508.528,-401.916,-470.135,-216.916
135,160,690.408,-392.772,-804.929,-113.258
140,160,894.176,-358.863,-1035.33,48.5101
145,160,1104.01,-311.773,-1156.46,225.968
150,160,1288.55,-263.333,-1185.11,383.566
155,160,1405.67,-218.336,-1153.11,504.397
160,160,1414.82,-170.966,-1094.07,593.591
165,160,1292.21,-108.044,-1029.85,670.872
170,160,1041.76,-17.8393,-963.57,755.807
175,160,696.308,100.849,-882.533,854.046
180,160,308.568,235.234,-768.77,952.702
0,165,-55.1788,3782.75,210.139,-14351.7
5,165,-868.035,3709.42,2529.25,-13945.6
10,165,-1577.25,3517.19,4692.93,-13020.1
15,165,-2131.98,3221.83,6568.25,-11650.3
20,165,-2504.46,2848.16,8054.9,-9946.93
25,165,-2692.27,2426.83,9094.45,-8041.86
30,165,-2714.78,1991.16,9674.09,-6072.99
35,165,-2605.57,1573.55,9824.22,-4169.58
40,165,-2403.55,1201.52,9609.94,-2439.84
45,165,-2145.63,894.057,9117.89,-962.028
50,165,-1862.47,659.5,8441.6,219.492
55,165,-1577.14,495.692,7668.23,1093.15
60,165,-1305.69,392.311,6869.39,1674.51
65,165,-1058.26,334.368,6096.73,1997.93
70,165,-840.075,305.645,5381.86,2107.51
75,165,-652.18,291.227,4738.97,2049.19
80,165,-492.101,278.813,4168.6,1865.32
85,165,-354.658,259.019,3661.49,1591.94
90,165,-233.001,225.113,3201.91,1258.75
95,165,-119.789,172.678,2770.61,890.937
100,165,-8.3569,99.5738,2347.84,512.079
105,165,106.373,6.39208,1916.65,146.776
110,165,227.519,-102.764,1466.6,-178.154
115,165,356.596,-219.686,997.32,-435.018
120,165,494.523,-332.453,520.673,-599.448
125,165,642.649,-427.466,60.1936,-656.572
130,165,802.742,-493.016,-353.285,-606.877
135,165,974.952,-523.166,-689.45,-468.746
140,165,1153.83,-519.8,-927.762,-275.286
145,165,1324.17,-491.125,-1064.64,-65.213
150,165,1459.67,-446.76,-1114.98,129.401
155,165,1527.08,-391.962,-1106.38,293.262
160,165,1495.65,-324.727,-1067.63,430.562
165,165,1348.62,-238.076,-1016.84,558.065
170,165,1091.28,-126.485,-954.966,691.652
175,165,751.83,7.56806,-868.43,833.8
180,165,374.396,151.305,-738.951,969.579
0,170,-36.654,2517.52,214.149,-14626.8
5,170,-596.922,2481.01,2423.45,-14228.8
10,170,-1076.85,2383.94,4498.51,-13360.7
15,170,-1444.53,2233.37,6318.94,-12088.9
20,170,-1684.12,2040.23,7791.61,-10509.4
25,170,-1796.87,1818.43,8858.37,-8737.61
30,170,-1798.4,1584.07,9500.14,-6895.57
35,170,-1713.28,1354.1,9736.19,-5100.7
40,170,-1568.81,1144.28,9618.43,-3454.35
45,170,-1389.95,966.668,9221.13,-2032.8
50,170,-1196.5,827.531,8628.34,-881.945
55,170,-1002.51,726.727,7921.57,-16.8075
60,170,-817.032,658.599,7170.38,574.19
65,170,-645.33,614.002,6427.06,921.596
70,170,-489.739,582.583,5725.47,1066.12
75,170,-350.198,554.564,5082.67,1050.73
80,170,-224.561,521.707,4502.08,915.178
85,170,-108.994,477.525,3977.15,693.401
90,170,1.41999,417.11,3494.68,413.615
95,170,111.864,336.989,3038.05,100.25
100,170,226.887,235.361,2590.28,-223.356
105,170,349.639,112.815,2137.37,-532.72
110,170,481.474,-26.6732,1671.49,-801.563
115,170,622.097,-175.018,1193.74,-1003.53
120,170,770.208,-320.315,715.526,-1116.33
125,170,924.203,-448.687,257.469,-1127.2
130,170,1082.21,-547.521,-154.525,-1037.7
135,170,1240.82,-608.962,-495.656,-865.269
140,170,1392.56,-631.897,-749.435,-639.901
145,170,1523.39,-621.101,-913.073,-395.908
150,170,1612.25,-583.693,-998.41,-161.404
155,170,1634.25,-524.889,-1027.04,50.1048
160,170,1567.42,-445.755,-1020.96,241.566
165,170,1400.71,-344.554,-992.711,425.913
170,170,1139.6,-220.907,-940.282,614.104
175,170,806.783,-79.9815,-849.577,804.319
180,170,437.376,66.2251,-703.508,979.077
0,175,-17.8503,1233.13,216.528,-14790.5
5,175,-348.122,1230.69,2273.67,-14407.3
10,175,-616.385,1215.2,4221.39,-13613.5
15,175,-807.012,1187.35,5955.47,-12465.6
20,175,-914.816,1147.82,7392.48,-11043.3
25,175,-944.987,1097.82,8475.92,-9441.98
30,175,-910.926,1039.76,9180.24,-7765.05
35,175,-830.542,977.593,9512.15,-6114.72
40,175,-722.158,916.347,9507.98,-4582.71
45,175,-601.247,860.925,9226.8,-3241.17
50,175,-478.791,814.667,8740.42,-2136.29
55,175,-361.263,778.338,8122.4,-1286.2
60,175,-251.622,749.966,7438.66,-683.914
65,175,-150.532,725.507,6741.32,-303.995
70,175,-57.2498,699.935,6066.23,-110.85
75,175,29.9593,668.252,5433.56,-66.318
80,175,113.692,626.089,4850.22,-134.917
85,175,197.304,569.863,4313.15,-286.179
90,175,284.637,496.687,3812.66,-494.406
95,175,379.508,404.36,3335.66,-736.772
100,175,485.058,291.694,2868.67,-990.895
105,175,603.091,159.28,2400.84,-1233.05
110,175,733.631,10.5023,1926.6,-1437.97
115,175,874.843,-147.682,1447.63,-1580.8
120,175,1023.37,-304.79,973.663,-1641
125,175,1174.85,-448.166,521.247,-1607.14
130,175,1324.18,-565.51,110.611,-1480.78
135,175,1465.02,-647.762,-239.158,-1277.37
140,175,1588.69,-691.022,-515.287,-1022.92
145,175,1682.82,-696.5,-715.046,-746.77
150,175,1731.39,-668.512,-846.142,-472.702
155,175,1716.76,-611.75,-922.843,-212.285
160,175,1623.91,-529.561,-958.811,35.9938
165,175,1445.5,-424.272,-959.805,280.597
170,175,1185.64,-299.201,-920.234,526.586
175,175,860.737,-160.819,-826.003,766.918
180,175,497.026,-19.359,-662.711,981.123
0,180,1.08935,-60.64,217.26,-14841.7
5,180,-128.79,-32.9053,2084.24,-14478.3
10,180,-209.334,16.7917,3868.55,-13770.6
15,180,-237.816,85.222,5484.69,-12764.8
20,180,-218.004,166.805,6861.05,-11523
25,180,-159.178,254.653,7944.03,-10119.4
30,180,-74.2552,341.777,8702.15,-8636.26
35,180,22.7546,422.251,9129.24,-7158.43
40,180,119.403,492.022,9245.11,-5765.64
45,180,206.795,549.112,9092.17,-4523.89
50,180,280.39,593.146,8728.25,-3478.19
55,180,339.57,624.485,8217.11,-2649.28
60,180,386.439,643.391,7619.35,-2035.1
65,180,424.49,649.583,6985.53,-1616.41
70,180,457.633,642.235,6352.59,-1364.25
75,180,489.737,620.267,5743.46,-1246.83
80,180,524.55,582.633,5168.67,-1234.26
85,180,565.76,528.48,4629.21,-1300.53
90,180,616.953,457.16,4119.63,-1423.18
95,180,681.388,368.257,3631.02,-1581.59
100,180,761.579,261.8,3153.87,-1754.95
105,180,858.745,138.756,2680.41,-1920.94
110,180,972.288,1.75607,2206.81,-2055.9
115,180,1099.48,-144.202,1734.44,-2136.76
120,180,1235.48,-291.46,1270.39,-2144.62
125,180,1373.81,-430.19,826.467,-2068.78
130,180,1506.85,-549.785,417.028,-1909.93
135,180,1626.25,-640.84,55.7717,-1680.6
140,180,1722.84,-697.001,-247.603,-1402.04
145,180,1786.27,-715.921,-489.671,-1098.05
150,180,1804.84,-698.964,-673.236,-787.686
155,180,1766.43,-649.957,-804.409,-480.367
160,180,1660.47,-573.757,-887.664,-176.069
165,180,1480.86,-475.42,-921.243,128.818
170,180,1228.59,-360.224,-895.787,432.815
175,180,913.287,-234.242,-797.79,723.027
180,180,552.894,-104.796,-616.871,975.702
0,185,20.0207,-1353.95,216.338,-14780
5,185,54.7359,-1300.62,1860.67,-14439.9
10,185,131.975,-1203.6,3449.19,-13824.6
15,185,245.372,-1067.62,4916.61,-12970.2
20,185,384.21,-900.531,6204.49,-11921.3
25,185,535.109,-712.559,7263.43,-10730.8
30,185,683.881,-515.503,8057.07,-9459.07
35,185,817.555,-321.518,8567.26,-8172.22
40,185,926.307,-141.491,8797.82,-6936.34
45,185,1004.79,16.4607,8774.57,-5809.59
50,185,1052.43,147.723,8540.74,-4834.47
55,185,1072.68,250.889,8149.1,-4033.49
60,185,1071.54,326.704,7653.24,-3409.5
65,185,1056.11,376.874,7100.37,-2950.1
70,185,1033.39,403.223,6527.09,-2633.95
75,185,1009.68,407.37,5958.11,-2436.66
80,185,990.46,390.793,5407.21,-2334.8
85,185,980.409,355.004,4879.5,-2307.46
90,185,983.575,301.657,4374.04,-2335.87
95,185,1003.37,232.512,3886.39,-2402.03
100,185,1042.39,149.345,3410.94,-2487.17
105,185,1102.02,53.9002,2942.77,-2570.92
110,185,1181.83,-51.9195,2479.22,-2631.74
115,185,1279.04,-165.575,2020.82,-2648.75
120,185,1388.34,-283.192,1571.62,-2604.76
125,185,1502.15,-398.952,1138.71,-2489.67
130,185,1611.5,-505.048,730.979,-2302.8
135,185,1707.11,-592.558,357.423,-2053.17
140,185,1780.11,-653.22,25.362,-1756.68
145,185,1822.04,-681.501,-260.548,-1430.99
150,185,1824.4,-676.033,-497.875,-1090
155,185,1778.24,-639.674,-684.35,-740.701
160,185,1674.55,-578.094,-815.061,-384.439
165,185,1505.74,-497.648,-880.611,-22.5745
170,185,1268.05,-403.634,-868.04,336.612
175,185,964.066,-299.839,-765.052,674.129
180,185,604.554,-189.435,-566.335,962.856
0,190,38.7996,-2636.96,213.77,-14605.7
5,190,197.129,-2562.87,1609.5,-14290.9
10,190,396.747,-2436.37,2974.68,-13768.6
15,190,626.138,-2261.61,4264.52,-13065.7
20,190,869.797,-2045.03,5434.48,-12210.9
25,190,1110.39,-1795.71,6440.44,-11236.4
30,190,1330.89,-1525.73,7242.76,-10181.5
35,190,1516.66,-1249.62,7813.16,-9093.43
40,190,1657.46,-982.443,8141.38,-8023.95
45,190,1748.64,-737.254,8238.03,-7022.18
50,190,1791.26,-523.056,8132.36,-6126.89
55,190,1791.1,-344.229,7865.63,-5361.4
60,190,1756.9,-201.335,7483.05,-4732.99
65,190,1698.69,-92.6125,7026.64,-4236.06
70,190,1626.32,-15.3308,6530.8,-3857.18
75,190,1548.67,33.4655,6020.58,-3579.82
80,190,1473.29,56.8228,5512.07,-3387.4
85,190,1406.38,58.0535,5013.99,-3264.4
90,190,1353.02,40.8561,4529.57,-3196.02
95,190,1317.31,9.13655,4058.49,-3167.15
100,190,1302.48,-33.5088,3598.63,-3161.36
105,190,1310.64,-84.4587,3147.46,-3160.58
110,190,1342.21,-142.505,2703.15,-3145.73
115,190,1395.29,-207.636,2265.33,-3098.47
120,190,1465.16,-279.944,1835.37,-3003.64
125,190,1544.55,-357.931,1416.35,-2851.85
130,190,1624.62,-437.039,1012.6,-2641.13
135,190,1696.45,-509.459,629.265,-2376.79
140,190,1752.07,-565.827,271.832,-2069.01
145,190,1784.57,-598.311,-53.647,-1728.88
150,190,1787.02,-603.539,-339.689,-1364.71
155,190,1751.01,-583.605,-576.043,-980.701
160,190,1666,-544.384,-748.863,-579.39
165,190,1520.32,-492.046,-841.572,-166.946
170,190,1304,-429.895,-838.09,241.718
175,190,1012.74,-357.494,-727.921,621.698
180,190,651.612,-272.633,-511.49,942.681
0,195,57.2833,-3899.89,209.575,-14320.3
5,195,294.247,-3809.69,1338.13,-14031.1
10,195,576.116,-3670.13,2458.31,-13596.8
15,195,890.025,-3483.12,3545.05,-13036.9
20,195,1217.86,-3250.7,4567.72,-12366
25,195,1538.69,-2976.94,5488.47,-11598.1
30,195,1831.35,-2670.1,6266.23,-10753
35,195,2077.35,-2343.41,6865.19,-9860.34
40,195,2263.41,-2013.32,7263.82,-8957.68
45,195,2383.19,-1696.2,7460.07,-8084.71
50,195,2437.36,-1405.19,7470.71,-7275.5
55,195,2432.46,-1148.43,7325.84,-6553.16
60,195,2378.89,-929.316,7061.41,-5928.44
65,195,2288.83,-747.823,6712.66,-5401.91
70,195,2174.64,-602.003,6309.91,-4967.62
75,195,2047.69,-488.97,5876.81,-4616.68
80,195,1917.81,-405.192,5430.34,-4339.28
85,195,1793.05,-346.394,4981.64,-4125.32
90,195,1679.85,-307.528,4537.15,-3964.09
95,195,1583.39,-283.163,4099.85,-3843.47
100,195,1507.83,-268.394,3670.36,-3749.53
105,195,1456.32,-260.035,3248.08,-3666.62
110,195,1430.6,-257.543,2831.97,-3578.31
115,195,1430.3,-263.002,2421.17,-3468.99
120,195,1452.42,-279.754,2015.31,-3325.87
125,195,1491.41,-309.908,1614.64,-3140.66
130,195,1540.14,-351.839,1220.12,-2910.44
135,195,1591.31,-399.23,833.875,-2636.98
140,195,1638.45,-442.69,459.904,-2324.68
145,195,1675.59,-473.516,105.426,-1977.85
150,195,1695.55,-487.558,-217.706,-1598.97
155,195,1687.77,-486.639,-492.228,-1189.25
160,195,1637.26,-476.295,-696.413,-752.15
165,195,1526,-461.044,-807.452,-298.218
170,195,1336.82,-440.229,-806.893,151.604
175,195,1059.02,-407.369,-686.532,567.138
180,195,693.712,-353.755,-452.752,915.333
0,200,75.331,-5133.15,203.785,-13925.9
5,200,343.271,-5030.87,1054.6,-13661
10,200,663.521,-4891.92,1914.99,-13305.3
15,200,1025.29,-4714.86,2777.95,-12872.1
20,200,1409.97,-4495.2,3626.22,-12364.8
25,200,1793.56,-4229.07,4428.96,-11782.4
30,200,2150.04,-3917.68,5145.69,-11128.3
35,200,2455.39,-3569.71,5736.03,-10416.4
40,200,2691.45,-3200.32,6170.55,-9671.62
45,200,2848.32,-2827.47,6437.62,-8924.26
50,200,2924.74,-2467.61,6543.74,-8203.26
55,200,2926.74,-2132.96,6508.86,-7530.52
60,200,2865.32,-1830.72,6359.53,-6919.06
65,200,2754.09,-1563.99,6123.1,-6374.4
70,200,2607.39,-1333.11,5824.23,-5897.08
75,200,2438.86,-1136.64,5483.4,-5485.03
80,200,2260.53,-971.822,5116.72,-5134.68
85,200,2082.43,-834.606,4736.17,-4841.05
90,200,1912.52,-719.744,4350,-4597.36
95,200,1757.19,-621.397,3963.3,-4394.47
100,200,1621.6,-534.291,3578.67,-4220.95
105,200,1510.04,-455.187,3197.03,-4063.59
110,200,1425.68,-384.038,2818.3,-3908.63
115,200,1370.11,-324.098,2441.86,-3743.31
120,200,1342.83,-280.478,2066.71,-3557.37
125,200,1341.23,-257.405,1691.6,-3344
130,200,1361.27,-255.339,1315.33,-3099.69
135,200,1398.42,-269.686,937.74,-2823.03
140,200,1448.1,-292.319,561.496,-2512.94
145,200,1504.62,-315.478,194.481,-2167.16
150,200,1558.83,-335.781,-148.153,-1782.49
155,200,1595.61,-355.413,-443.561,-1357.16
160,200,1593.14,-379.079,-663.682,-895.303
165,200,1525.29,-408.249,-780.84,-411.162
170,200,1367.22,-436.54,-775.132,69.3112
175,200,1102.62,-449.882,-641.003,511.727
180,200,730.532,-432.186,-390.568,881.018
0,205,92.8053,-6327.34,196.444,-13425.5
5,205,342.811,-6216.08,767.377,-13182.6
10,205,655.041,-6087.6,1360.9,-12892
15,205,1023.67,-5936.59,1985.77,-12563
20,205,1431.56,-5750.86,2637.09,-12190.7
25,205,1852.48,-5516.9,3291.61,-11763
30,205,2255.35,-5226.63,3911.38,-11270.6
35,205,2609.84,-4881.81,4454.49,-10714.9
40,205,2891.76,-4494.05,4887.03,-10109.9
45,205,3086.52,-4081.04,5190.96,-9477.65
50,205,3189.9,-3661.56,5365.06,-8841.98
55,205,3206.4,-3251.5,5420.58,-8222.76
60,205,3146.73,-2862.29,5375.13,-7634.03
65,205,3025.11,-2501.03,5247.76,-7084.74
70,205,2857.21,-2171.49,5056.37,-6580.46
75,205,2658.42,-1875.05,4816.78,-6124.63
80,205,2442.7,-1611.1,4542.53,-5718.92
85,205,2221.83,-1377.23,4244.77,-5362.8
90,205,2005.26,-1169.42,3932.06,-5052.96
95,205,1800.5,-982.726,3610.44,-4783.1
100,205,1613.66,-812.475,3283.72,-4544.19
105,205,1450,-655.751,2954.08,-4325.44
110,205,1314.08,-512.566,2622.59,-4115.71
115,205,1209.53,-386.073,2289.49,-3905.03
120,205,1138.77,-281.366,1954.17,-3685.65
125,205,1102.86,-203.073,1614.98,-3452.25
130,205,1101.77,-152.794,1269.59,-3200.99
135,205,1134.57,-127.922,916.219,-2927.72
140,205,1198.79,-122.966,556.28,-2626.5
145,205,1288.45,-132.988,197.691,-2289.24
150,205,1391.07,-156.912,-142.382,-1907.68
155,205,1485.16,-197.872,-437.284,-1477.46
160,205,1540.39,-259.246,-654.534,-1003.09
165,205,1521.56,-338.226,-763.248,-501.643
170,205,1396.12,-421.294,-743.114,-2.69508
175,205,1143.27,-485.667,-591.434,456.566
180,205,761.793,-507.327,-325.412,839.998
0,210,109.573,-7473.38,187.608,-12823
5,210,292.973,-7355.06,485.066,-12598.9
10,210,549.663,-7242.29,812.978,-12357.6
15,210,881.086,-7125.98,1193.17,-12105.9
20,210,1273.37,-6986.13,1631.85,-11834.2
25,210,1699.2,-6799.08,2113.65,-11523.2
30,210,2122.95,-6546.5,2605.03,-11155.2
35,210,2507.97,-6221.84,3065.22,-10722.8
40,210,2823.79,-5831.57,3458.98,-10231.7
45,210,3050.74,-5391.6,3764.81,-9697.43
50,210,3180.99,-4921.75,3976.1,-9139.04
55,210,3216.88,-4440.95,4097.08,-8573.92
60,210,3167.95,-3964.64,4137.34,-8016.01
65,210,3048.13,-3504.31,4107.82,-7476.11
70,210,2873.46,-3067.98,4019.24,-6963.01
75,210,2660.24,-2660.91,3881.77,-6484.04
80,210,2423.66,-2285.94,3705.14,-6044.68
85,210,2176.76,-1943.64,3498.28,-5647.8
90,210,1930.16,-1632.46,3268.83,-5292.96
95,210,1692.29,-1349.37,3022.8,-4976.32
100,210,1470.05,-1090.92,2764.6,-4691.15
105,210,1269.54,-854.544,2497.35,-4429.03
110,210,1096.51,-639.673,2223.31,-4181.3
115,210,956.518,-448.143,1943.9,-3940.48
120,210,854.88,-283.528,1659.46,-3701
125,210,796.531,-149.562,1368.76,-3458.76
130,210,785.803,-48.3888,1069.11,-3209.53
135,210,825.661,20.23,757.746,-2946.96
140,210,915.836,57.9096,434.914,-2661.17
145,210,1049.67,65.2287,107.979,-2339.49
150,210,1210.52,39.7839,-205.237,-1969.75
155,210,1369.54,-22.8426,-476.205,-1545.56
160,210,1487.08,-124.201,-670.165,-1071.64
165,210,1518.64,-256.244,-754.874,-566.802
170,210,1424.54,-397.376,-710.709,-62.6284
175,210,1180.69,-515.53,-537.902,402.542
180,210,787.255,-578.607,-257.779,792.585
0,215,125.508,-8562.54,177.344,-12122.8
5,215,195.373,-8437.76,216.176,-11913.9
10,215,349.469,-8340.96,288.42,-11705
15,215,598.196,-8259.82,426.15,-11502
20,215,932.63,-8167.4,645.226,-11293.5
25,215,1325.86,-8030.65,938.36,-11057.4
30,215,1738.89,-7821.35,1277.85,-10771.8
35,215,2129.62,-7524.39,1626.41,-10424.5
40,215,2461.83,-7140.33,1949.96,-10016.1
45,215,2710.94,-6682.28,2225.87,-9557.49
50,215,2865.41,-6170.06,2444.13,-9063.87
55,215,2924.87,-5624.75,2603.57,-8550.11
60,215,2896.88,-5065.41,2706.87,-8029.01
65,215,2793.95,-4507.82,2757.62,-7511.7
70,215,2631.18,-3964.63,2759.5,-7008.34
75,215,2424.51,-3445.59,2716.82,-6528.23
80,215,2189.17,-2957.73,2634.86,-6079.08
85,215,1938.63,-2505.28,2519.55,-5665.89
90,215,1684.12,-2089.75,2376.83,-5290.33
95,215,1434.72,-1710.36,2211.98,-4950.58
100,215,1198.05,-1364.93,2029.42,-4642.03
105,215,980.977,-1050.98,1832.85,-4358.43
110,215,790.326,-766.824,1625.41,-4093.32
115,215,633.346,-512.312,1409.7,-3841.21
120,215,517.932,-288.837,1187.2,-3598.02
125,215,452.569,-98.808,957.55,-3360.32
130,215,445.7,55.1095,718.342,-3123.45
135,215,504.032,170.315,466.388,-2879.33
140,215,629.361,243.723,200.968,-2615.42
145,215,814.19,270.681,-71.6013,-2316.03
150,215,1037.5,244.775,-334.122,-1966.54
155,215,1262.94,160.329,-558.137,-1559.32
160,215,1441.67,18.1096,-708.821,-1099.07
165,215,1520.43,-167.988,-754.495,-605.165
170,215,1453.4,-367.931,-677.332,-109.454
175,215,1214.55,-540.394,-480.466,350.302
180,215,806.727,-645.483,-188.184,739.14
0,220,140.487,-9586.53,165.731,-11330.4
5,220,53.1087,-9454.58,-31.1635,-11133.2
10,220,59.6976,-9368.98,-195.957,-10940.1
15,220,180.782,-9315.21,-289.045,-10757.5
20,220,413.964,-9261.07,-286.395,-10575.2
25,220,734.547,-9166.08,-187.307,-10372
30,220,1101.97,-8993.7,-12.5625,-10126
35,220,1470.29,-8721.23,205.718,-9823.98
40,220,1798.68,-8343.53,436.38,-9464.87
45,220,2058.3,-7870.56,657.262,-9057.03
50,220,2234.03,-7321.5,856.415,-8612.99
55,220,2322.36,-6718.9,1028.56,-8145.23
60,220,2327.95,-6084.82,1170.81,-7664.76
65,220,2260.5,-5439.05,1280.41,-7181.54
70,220,2132.6,-4798.63,1354.88,-6705.3
75,220,1958.05,-4177.67,1393.04,-6245.49
80,220,1750.64,-3587.17,1395.8,-5810.35
85,220,1523.11,-3034.74,1365.89,-5405.84
90,220,1286.57,-2524.5,1307.15,-5034.88
95,220,1050.51,-2057.42,1223.67,-4697.22
100,220,823.228,-1632.08,1119.37,-4390.02
105,220,612.478,-1245.78,997.963,-4108.84
110,220,426.159,-895.651,863.122,-3848.88
115,220,272.955,-579.739,718.303,-3605.91
120,220,162.829,-297.676,566.121,-3376.59
125,220,107.106,-51.0608,407.357,-3157.58
130,220,117.614,156.416,240.387,-2943.7
135,220,204.223,318.923,62.1146,-2725.84
140,220,370.494,428.431,-128.909,-2490.13
145,220,608.108,475.011,-327.75,-2219.58
150,220,892.02,448.428,-518.947,-1898.62
155,220,1179.04,342.12,-675.905,-1519.14
160,220,1412.1,159.58,-765.84,-1085.57
165,220,1530.42,-79.2652,-759.517,-616.696
170,220,1483.44,-336.189,-641.98,-142.916
175,220,1244.49,-561.238,-419.184,300.235
180,220,820.058,-707.447,-117.157,680.07
0,225,154.396,-10537.6,152.856,-10451.8
5,225,-129.319,-10396.5,-249.463,-10263.1
10,225,-311.314,-10312.7,-624.325,-10071.2
15,225,-360.163,-10270.8,-927.04,-9883.86
20,225,-270.234,-10235.8,-1126.89,-9694.31
25,225,-61.9366,-10162.5,-1215.52,-9485.56
30,225,224.911,-10008.9,-1206.23,-9239.54
35,225,542.575,-9746.86,-1125.01,-8945.63
40,225,847.194,-9366.68,-999.106,-8603.85
45,225,1106.5,-8875.62,-849.328,-8222.31
50,225,1301.89,-8292.1,-688.71,-7812.19
55,225,1426.21,-7639.69,-525.557,-7383.91
60,225,1480.16,-6942.9,-367.072,-6946.08
65,225,1469.14,-6224.8,-220.919,-6506.31
70,225,1401.4,-5505.99,-94.5309,-6072.29
75,225,1286.83,-4803.95,6.42512,-5651.91
80,225,1136.13,-4132.45,79.0349,-5252.57
85,225,960.065,-3501.1,123.054,-4880.06
90,225,768.927,-2915.27,140.091,-4537.8
95,225,572.328,-2376.52,132.701,-4226.54
100,225,379.302,-1883.47,103.848,-3944.73
105,225,198.617,-1433.02,56.8319,-3689.16
110,225,39.2605,-1021.6,-4.59011,-3456.01
115,225,-88.9242,-646.449,-76.3333,-3241.58
120,225,-174.551,-306.681,-154.711,-3042.56
125,225,-204.397,-4.24433,-237.652,-2855.32
130,225,-164.291,255.402,-325.665,-2674.29
135,225,-42.0626,463.021,-421.354,-2490.07
140,225,167.174,605.995,-526.643,-2288.74
145,225,454.434,669.804,-638.166,-2053.54
150,225,791.426,641.141,-743.015,-1769.25
155,225,1129.44,513.159,-817.929,-1427.9
160,225,1404.87,292.316,-834.013,-1033.37
165,225,1551.24,4.29543,-766.174,-602.766
170,225,1514.99,-305.294,-603.32,-163.533
175,225,1270.07,-579.044,-354.134,252.477
180,225,827.148,-764.027,-45.2385,615.824
0,230,167.131,-11408.4,138.818,-9493.62
5,230,-346.139,-11255.3,-432.125,-9311.25
10,230,-752.328,-11160.2,-982.47,-9108.96
15,230,-1008.61,-11108.2,-1464.54,-8896.79
20,230,-1099.89,-11064.3,-1842.38,-8673.17
25,230,-1040.07,-10982.8,-2100.66,-8427.81
30,230,-865.705,-10819.7,-2245.21,-8149.39
35,230,-624.019,-10544.2,-2295.61,-7832.76
40,230,-360.35,-10144.5,-2274.95,-7481.57
45,230,-109.695,-9626.22,-2202.47,-7105.54
50,230,105.723,-9007.42,-2091.89,-6715.65
55,230,274.374,-8312.44,-1953.72,-6320.65
60,230,391.768,-7567.46,-1798.21,-5926.38
65,230,457.557,-6797.7,-1636.37,-5537.18
70,230,474.053,-6025.86,-1479.02,-5157.4
75,230,445.708,-5270.99,-1335.05,-4792.12
80,230,378.853,-4547.7,-1210.33,-4446.72
85,230,281.336,-3865.65,-1107.71,-4125.91
90,230,162.053,-3229.73,-1027.74,-3832.92
