Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
25,155,-4348.97,3977.48,8971.22,-7805.22
30,155,-4462.61,3088.02,9644.75,-5721.44
35,155,-4340.8,2233.99,9851.4,-3691.42
40,155,-4045.97,1473.91,9663.66,-1838.08
45,155,-3640.71,845.347,9176.93,-248.521
50,155,-3180.32,363.381,8492.57,1028.96
55,155,-2709.62,23.6588,7703.77,1981.95
60,155,-2262.28,-191.763,6886.38,2626.6
65,155,-1861.2,-307.881,6095.01,2998.22
70,155,-1519.17,-351.25,5363.37,3141.9
75,155,-1239.99,-346.327,4707.17,3104.61
80,155,-1020.03,-313.606,4127.99,2929.79
85,155,-850.298,-269.12,3617.01,2654.56
90,155,-718.741,-224.762,3158.21,2309.45
95,155,-612.511,-188.888,2731.06,1920.16
100,155,-519.874,-166.752,2313.32,1510.68
105,155,-431.482,-160.464,1884.54,1106.53
110,155,-340.618,-168.51,1430.68,736.721
115,155,-242.159,-185.336,949.063,432.747
120,155,-130.515,-201.953,452.143,223.813
125,155,2.27234,-208.377,-32.2076,128.891
130,155,166.335,-197.805,-465.904,148.514
135,155,369.948,-170.793,-811.157,260.632
140,155,611.886,-136.521,-1043.25,424.314
145,155,873.426,-108.839,-1160.08,591.881
150,155,1115.53,-97.7469,-1183.22,725.307
155,155,1285.66,-100.805,-1148.73,809.269
160,155,1333.87,-100.574,-1091.6,853.705
165,155,1231.75,-71.4258,-1031.72,883.854
170,155,985.043,6.95995,-968.803,922.973
175,155,633.477,137.199,-888.367,977.578
180,155,238.497,300.595,-774.288,1033.75
0,160,304.378,5197.07,-817.464,-14343.3
5,160,-786.079,5190.71,1663.15,-14152.5
10,160,-1762.06,4983.2,4015.63,-13374.8
15,160,-2549.61,4594.53,6087.46,-12082.4
20,160,-3104.64,4063.34,7760.4,-10391.1
25,160,-3417.02,3440.76,8962.4,-8444.48
30,160,-3506.62,2783.25,9672.8,-6395.23
35,160,-3413.51,2145.08,9919.72,-4388
40,160,-3186.56,1571.18,9770.18,-2544.57
45,160,-2873.99,1091.79,9315.3,-953.756
50,160,-2517.77,720.285,8653.98,332.814
55,160,-2151.4,454.605,7878.78,1299.12
60,160,-1799.92,281.346,7066.16,1958.47
65,160,-1480.42,180.877,6271.99,2344.49
70,160,-1202.75,131.936,5531.4,2501.67
75,160,-970.234,114.828,4861.39,2477.21
80,160,-780.626,113.06,4264.57,2315.22
85,160,-627.487,113.776,3732.9,2053.78
90,160,-501.809,107.478,3251.05,1724.59
95,160,-393.729,87.5724,2799.34,1354.65
100,160,-294.072,50.1525,2356.83,969.187
105,160,-195.436,-5.74076,1905.05,594.529
110,160,-92.506,-77.4667,1432.33,259.555
115,160,18.6312,-158.268,938.164,-5.63327
120,160,141.94,-237.755,436.171,-174.424
125,160,282.747,-304.147,-46.4854,-230.883
130,160,447.401,-348.129,-474.35,-176.76
135,160,640.008,-366.815,-813.341,-34.5144
140,160,856.5,-365.26,-1041.96,156.686
145,160,1078.71,-353.519,-1159.43,352.255
150,160,1272.7,-339.806,-1186.32,517.024
155,160,1394.78,-323.439,-1156.24,636.917
160,160,1404.66,-292.577,-1101.68,721.137
165,160,1280.64,-229.466,-1040.92,792.869
170,160,1029.55,-121.036,-972.821,872.995
175,160,686.549,31.3768,-881.944,965.939
180,160,305.073,209.353,-750.555,1056.02
0,165,231.973,3927.19,-840.881,-14741.7
5,165,-580.605,3935.43,1574.11,-14551.9
10,165,-1300.29,3813.18,3873.11,-13812.8
15,165,-1875.37,3571.39,5912.87,-12589.5
20,165,-2276.37,3232.68,7580.7,-10986.4
25,165,-2498.55,2828.09,8805.1,-9133.79
30,165,-2558.61,2393.29,9560.95,-7172.08
35,165,-2487.23,1964.19,9868.3,-5236.96
40,165,-2320.61,1572.04,9784.69,-3445.64
45,165,-2093.48,1239.19,9392.55,-1886.51
50,165,-1835.22,976.698,8784.51,-613.62
55,165,-1568.64,784.461,8049.69,353.338
60,165,-1310.42,653.661,7263.73,1024.04
65,165,-1071.88,570.379,6483.46,1429.2
70,165,-859.588,519.104,5745.89,1611.2
75,165,-675.831,485.258,5070.11,1615.75
80,165,-519.102,456.509,4460.62,1485.91
85,165,-384.9,423.083,3911.02,1259.09
90,165,-266.813,377.545,3407.43,966.714
95,165,-157.76,314.547,2931.8,635.991
100,165,-51.1844,230.917,2465.29,292.618
105,165,58.0777,126.246,1992.02,-36.7545
110,165,173.508,3.79306,1503.08,-323.63
115,165,297.346,-128.852,1000.11,-539.399
120,165,431.572,-260.188,497.176,-659.937
125,165,578.717,-376.921,19.54,-672.015
130,165,741.431,-467.591,-401.446,-579.039
135,165,919.957,-526.308,-736.712,-403.004
140,165,1107.84,-554.39,-968.684,-180.297
145,165,1287.95,-558.293,-1097.68,48.5468
150,165,1431.85,-544.326,-1142.04,251.864
155,165,1504.87,-513.145,-1130.86,416.91
160,165,1476.27,-457.895,-1091.79,551.506
165,165,1330.65,-368.032,-1039.6,675.454
170,165,1075.32,-237.096,-971.372,805.658
175,165,740.027,-69.7502,-871.163,943.204
180,165,369.327,116.519,-721.11,1070.24
0,170,157.803,2627.42,-857.899,-15027.9
5,170,-392.298,2649.18,1444.1,-14842.8
10,170,-868.096,2602.42,3646.13,-14160
15,170,-1238.13,2490.98,5618.88,-13036.1
20,170,-1486.46,2324.38,7258.6,-11561.4
25,170,-1613.73,2116.86,8495.94,-9848.71
30,170,-1634.39,1886.07,9301.02,-8021.82
35,170,-1571.35,1651.23,9683.7,-6203.33
40,170,-1449.95,1430.47,9688.75,-4502.49
45,170,-1293.29,1237.88,9386.15,-3004.9
50,170,-1119.73,1081.39,8858.72,-1765.75
55,170,-942.582,962.123,8189.56,-808.178
60,170,-770.848,875.411,7451.92,-126.802
65,170,-610.237,812.897,6703.01,304.836
70,170,-463.776,764.826,5981.83,525.255
75,170,-332.096,721.8,5310.06,576.743
80,170,-213.623,675.677,4694.81,499.428
85,170,-104.951,619.765,4132.11,328.35
90,170,-1.48681,548.649,3610.42,93.3035
95,170,101.691,458.119,3114.22,-179.411
100,170,208.947,345.505,2627.51,-464.471
105,170,323.4,210.531,2137.47,-735.507
110,170,446.641,56.4384,1637.95,-964.733
115,170,578.989,-109.195,1132.13,-1125.01
120,170,720.116,-274.725,633.472,-1194.26
125,170,869.553,-426.313,164.083,-1161.13
130,170,1026.34,-551.19,-249.917,-1029.62
135,170,1187.32,-641.054,-585.173,-820.14
140,170,1344.36,-693.798,-828.126,-565.387
145,170,1482.02,-712.316,-979.607,-301.163
150,170,1577.59,-700.784,-1054.49,-55.2493
155,170,1605,-660.674,-1075.6,160.936
160,170,1542.12,-589.292,-1063.75,353.293
165,170,1378.64,-482.229,-1028.52,537.145
170,170,1121.25,-338.458,-964.535,724.03
175,170,793.527,-164.881,-855.881,910.554
180,170,430.771,22.7976,-686.177,1076.33
0,175,82.4316,1307.65,-868.388,-15199.7
5,175,-228.566,1341.06,1276.5,-15021.9
10,175,-479.967,1356.53,3340.16,-14408.7
15,175,-657.546,1353.01,5211,-13408
20,175,-757.212,1330.56,6797.1,-12093.3
25,175,-784.778,1290.81,8032.91,-10557.5
30,175,-753.664,1237.17,8883.97,-8904.42
35,175,-681.136,1174.84,9348.84,-7240.05
40,175,-584.322,1110.02,9457.33,-5662.63
45,175,-477.211,1048.53,9264.27,-4252.52
50,175,-369.359,994.388,8839.97,-3064.53
55,175,-266.156,948.896,8259.14,-2124.74
60,175,-169.945,910.56,7590.93,-1432.57
65,175,-81.195,875.804,6891.89,-967.117
70,175,0.765416,840.03,6202.53,-695.496
75,175,77.4881,798.556,5547.14,-580.726
80,175,151.381,747.144,4935.87,-587.349
85,175,225.627,682.094,4367.84,-684.107
90,175,303.889,600.156,3834.76,-843.98
95,175,389.781,498.554,3324.54,-1042.49
100,175,486.239,375.406,2824.71,-1255.5
105,175,594.949,230.599,2325.72,-1457.62
110,175,716.016,66.9244,1823.77,-1622.23
115,175,847.995,-109.031,1322.65,-1723.74
120,175,988.242,-286.882,834.042,-1741.67
125,175,1133.29,-453.779,375.791,-1665.59
130,175,1278.8,-596.938,-31.8647,-1498.88
135,175,1418.83,-706.476,-371.347,-1259.26
140,175,1544.36,-777.208,-632.665,-974.864
145,175,1642.22,-808.445,-816.34,-676.247
150,175,1695.3,-801.956,-932.67,-387.044
155,175,1685.11,-759.481,-996.829,-117.336
160,175,1596.34,-681.538,-1021.34,136.491
165,175,1421.89,-568.471,-1009.38,384.47
170,175,1166.39,-423.069,-952.686,631.688
175,175,846.652,-252.974,-836.004,869.348
180,175,488.936,-71.0972,-646.022,1074.22
0,180,6.4329,-22.0631,-872.268,-15255.8
5,180,-96.1501,20.6752,1075.99,-15086.6
10,180,-149.427,82.8619,2963.13,-14551.6
15,180,-152.66,160.831,4697.93,-13689.2
20,180,-111.391,249.211,6202.54,-12556
25,180,-36.2512,341.724,7416.72,-11223.2
30,180,59.0627,432.077,8302.17,-9772.3
35,180,160.425,514.878,8846.12,-8290.58
40,180,255.916,586.326,9062.67,-6862.67
45,180,337.668,644.433,8990.2,-5561.43
50,180,402.415,688.681,8684.82,-4439.72
55,180,450.781,719.294,8210.99,-3525.81
60,180,485.874,736.509,7631.92,-2824.12
65,180,511.881,740.139,7001.9,-2320.31
70,180,533.126,729.532,6361.86,-1988.57
75,180,553.71,703.761,5738.17,-1798.77
80,180,577.509,661.839,5143.99,-1721.47
85,180,608.268,602.81,4582.04,-1730.24
90,180,649.569,525.753,4048,-1801.64
95,180,704.603,429.83,3533.87,-1913.69
100,180,775.759,314.557,3031.13,-2044.11
105,180,864.134,180.379,2533.41,-2169.16
110,180,969.084,29.4971,2038.67,-2263.96
115,180,1087.99,-133.329,1550.36,-2304.67
120,180,1216.33,-300.407,1077.37,-2272.18
125,180,1348.06,-461.554,632.665,-2156.29
130,180,1476.09,-605.468,230.506,-1958.85
135,180,1592.41,-721.688,-116.847,-1693.95
140,180,1687.94,-802.432,-402.198,-1384.43
145,180,1752.07,-843.536,-624.911,-1055.11
150,180,1772.66,-844.221,-789.876,-725.145
155,180,1737.06,-806.019,-903.781,-403.178
160,180,1634.37,-731.666,-969.993,-88.0244
165,180,1458.33,-624.666,-984.626,224.571
170,180,1209.98,-489.672,-936.43,532.536
175,180,899.004,-333.274,-811.484,821.07
180,180,543.38,-164.451,-600.95,1063.93
0,185,-69.6148,-1351.61,-869.51,-15195.9
5,185,-0.90177,-1301.91,848.437,-15035.3
10,185,111.372,-1209.38,2525.29,-14581.2
15,185,258.645,-1078.12,4091.69,-13863.5
20,185,428.255,-914.998,5485.23,-12921.8
25,185,605.283,-729.277,6652.35,-11805.4
30,185,774.466,-532.125,7552.1,-10573.2
35,185,922.274,-335.554,8161.38,-9292.1
40,185,1038.89,-150.802,8479.3,-8031.66
45,185,1119.53,13.3188,8528.03,-6855.51
50,185,1164.62,151.382,8348.94,-5812.98
55,185,1178.78,261.25,7995.03,-4933.64
60,185,1169.22,343.135,7521.78,-4226.66
65,185,1144,398.423,6979.32,-3684.68
70,185,1110.85,428.772,6407.34,-3289.84
75,185,1076.58,435.71,5833.19,-3019.8
80,185,1047.01,420.618,5272.63,-2852.01
85,185,1027.08,384.86,4732.04,-2765.51
90,185,1021.02,329.872,4211.34,-2740.94
95,185,1032.34,257.133,3706.9,-2759.3
100,185,1063.71,168.087,3214.09,-2800.65
105,185,1116.45,64.146,2729.38,-2843.42
110,185,1190.02,-53.0647,2251.87,-2864.95
115,185,1281.47,-181.141,1784.01,-2843.49
120,185,1385.29,-316.106,1331.52,-2761.36
125,185,1493.83,-451.725,902.465,-2608.42
130,185,1598.25,-579.416,505.641,-2384.55
135,185,1689.54,-689.131,148.764,-2099.7
140,185,1759.22,-771.18,-162.945,-1770.87
145,185,1799.16,-818.376,-427.061,-1416.64
150,185,1800.99,-827.569,-642.669,-1051.3
155,185,1755.58,-799.81,-807.72,-681.736
160,185,1653.54,-739.078,-916.232,-309.147
165,185,1486.88,-650.31,-957.177,64.7985
170,185,1251.57,-537.873,-916.506,430.604
175,185,950.198,-405.329,-782.308,767.26
180,185,593.688,-256.553,-551.305,1045.55
0,190,-145.133,-2670.87,-860.134,-15020.2
5,190,52.4124,-2616.23,600.681,-14867
10,190,292.062,-2509.13,2039.05,-14491.4
15,190,560.239,-2352.23,3407.66,-13915.4
20,190,839.806,-2150.32,4660.15,-13163.3
25,190,1112.22,-1911.05,5750.66,-12263.6
30,190,1359.53,-1645.68,6637.12,-11253.4
35,190,1566.46,-1368.67,7288.05,-10179.3
40,190,1722.46,-1095.75,7689.55,-9095.15
45,190,1823,-841.088,7849.09,-8054.21
50,190,1869.76,-615.014,7794.05,-7101.1
55,190,1869.47,-423.156,7565.45,-6265.55
60,190,1831.99,-267.102,7209.64,-5560.79
65,190,1768.36,-145.858,6770.65,-4986.17
70,190,1689.29,-57.2445,6284.99,-4531.85
75,190,1604.28,1.29515,5779.53,-4183.6
80,190,1521.35,32.5067,5271.64,-3926.05
85,190,1447.1,39.4689,4770.86,-3744.04
90,190,1386.92,25.6916,4281.04,-3622.56
95,190,1345.27,-5.08464,3802.54,-3545.84
100,190,1325.59,-49.4262,3334.19,-3496.58
105,190,1330.08,-104.882,2874.78,-3455.67
110,190,1358.99,-170.397,2424.11,-3402.97
115,190,1409.97,-246.039,1983.52,-3319.17
120,190,1477.66,-331.803,1555.86,-3188.34
125,190,1554.2,-425.816,1145,-3000.69
130,190,1630.46,-522.804,755.197,-2754.28
135,190,1697.69,-613.912,390.534,-2454.86
140,190,1748.56,-688.482,54.905,-2113.31
145,190,1776.96,-737.243,-247.227,-1741.52
150,190,1776.54,-755.328,-509.273,-1348.46
155,190,1738.99,-743.308,-720.817,-938.906
160,190,1653.38,-705.494,-866.984,-516.182
165,190,1507.49,-646.484,-930.058,-87.6945
170,190,1291.04,-568.134,-893.666,329.838
175,190,999.856,-468.994,-748.487,709.45
180,190,639.479,-346.703,-497.463,1019.21
0,195,-219.546,-3969.81,-844.211,-14730.3
5,195,60.2812,-3911.54,340.386,-14582.1
10,195,384.448,-3803.61,1518.7,-14277.2
15,195,738.453,-3645.86,2664.5,-13831.3
20,195,1103.26,-3438.08,3747.27,-13255.5
25,195,1457.5,-3182.39,4729.56,-12560
30,195,1779.69,-2885.83,5569.93,-11761.9
35,195,2050.94,-2561.36,6231,-10889
40,195,2257.58,-2226.1,6688.75,-9979.81
45,195,2393.02,-1897.78,6938.56,-9077.15
50,195,2458.14,-1591.19,6995.38,-8219.94
55,195,2460.05,-1316.17,6888.69,-7436.94
60,195,2409.95,-1077.59,6654.91,-6744.31
65,195,2320.89,-876.644,6330.32,-6147.2
70,195,2205.99,-712.337,5946.43,-5643.14
75,195,2077.24,-582.514,5527.84,-5225.6
80,195,1944.94,-484.173,5092.18,-4886.21
85,195,1817.59,-413.387,4650.95,-4615.55
90,195,1702.08,-365.298,4211,-4403.01
95,195,1604.05,-334.556,3775.81,-4236.12
100,195,1528.03,-316.295,3346.9,-4100.29
105,195,1477.35,-307.375,2924.85,-3978.96
110,195,1453.52,-307.327,2510.08,-3854.68
115,195,1455.52,-318.301,2103.2,-3710.83
120,195,1479.37,-343.602,1705.04,-3533.7
125,195,1518.56,-385.09,1316.47,-3314.38
130,195,1565.34,-440.606,938.37,-3049.64
135,195,1612.51,-503.001,572.091,-2741.31
140,195,1654.38,-561.83,220.574,-2394.17
145,195,1686.06,-607.2,-109.857,-2013.19
150,195,1701.25,-633.663,-407.589,-1601.69
155,195,1689.62,-641.583,-654.802,-1162.08
160,195,1635.81,-634.778,-828.775,-699.42
165,195,1521.24,-615.758,-906.03,-226.34
170,195,1328.58,-581.737,-868.557,233.906
175,195,1047.61,-524.414,-710.046,649.099
180,195,680.402,-434.214,-439.836,985.118
0,200,-292.288,-5238.53,-821.864,-14328.2
5,200,20.5837,-5176.92,75.7931,-14181.9
10,200,382.879,-5078.62,980.032,-13935.7
15,200,782.803,-4939.82,1883.82,-13600.8
20,200,1201.83,-4753.3,2771.61,-13177.7
25,200,1616.66,-4512.68,3614.74,-12661.9
30,200,2001.88,-4217.4,4374.15,-12053.5
35,200,2333.66,-3875.47,5009.35,-11364.2
40,200,2593.55,-3502.52,5489.49,-10618.7
45,200,2771.2,-3117.86,5800.97,-9849.52
50,200,2865.14,-2739.85,5948.63,-9089.75
55,200,2881.47,-2382.71,5951.5,-8366.09
60,200,2831.56,-2055.55,5835.98,-7696.32
65,200,2729.55,-1763.07,5629.65,-7089.96
70,200,2590.26,-1506.95,5357.48,-6550.68
75,200,2427.8,-1286.83,5040.12,-6078.66
80,200,2254.57,-1100.72,4693.71,-5671.8
85,200,2080.99,-945.033,4330.19,-5326
90,200,1915.49,-814.769,3957.97,-5034.77
95,200,1764.91,-704.132,3582.51,-4788.85
100,200,1634.85,-607.813,3207.17,-4576.28
105,200,1529.73,-522.539,2833.9,-4383.05
110,200,1452.49,-448.291,2463.86,-4194.45
115,200,1403.96,-388.398,2097.61,-3996.75
120,200,1382.53,-348.026,1735.1,-3778.81
125,200,1384.43,-331.327,1375.5,-3533.09
130,200,1404.9,-338.486,1017.52,-3255.63
135,200,1439.44,-364.402,660.529,-2944.83
140,200,1484.26,-400.225,306.68,-2599.69
145,200,1534.85,-437.269,-36.3506,-2218.44
150,200,1582.97,-470.961,-353.014,-1798.84
155,200,1613.75,-501.896,-619.545,-1340.76
160,200,1605,-532.649,-806.925,-850.633
165,200,1530.2,-562.021,-887.222,-345.493
170,200,1364.65,-580.696,-841.606,146.005
175,200,1093.1,-571.998,-667.013,587.536
180,200,716.147,-518.42,-378.861,943.525
0,205,-362.806,-6467.39,-793.262,-13817.2
5,205,-67.3153,-6401.45,-184.522,-13669
10,205,284.546,-6318.95,439.949,-13466.3
15,205,686.71,-6212.16,1089.73,-13217.3
20,205,1123.31,-6065.84,1762.83,-12915.3
25,205,1570.15,-5863.41,2439.57,-12545
30,205,1997.97,-5594.38,3084.79,-12093.5
35,205,2377.4,-5259.3,3657.67,-11559.7
40,205,2684.3,-4869.9,4123.81,-10956.7
45,205,2903.62,-4445.12,4463.76,-10308.4
50,205,3030.49,-4005.73,4674.83,-9641.79
55,205,3069.03,-3569.89,4767.19,-8980.92
60,205,3029.77,-3151.2,4757.79,-8343.8
65,205,2926.99,-2758.73,4665.26,-7742.72
70,205,2776.45,-2397.93,4507.06,-7185.84
75,205,2593.68,-2071.52,4298.52,-6678.52
80,205,2392.78,-1779.92,4052.67,-6223.79
85,205,2185.75,-1521.35,3780.28,-5821.96
90,205,1982.34,-1292.12,3489.8,-5470.15
95,205,1790.4,-1087.32,3187.51,-5161.99
100,205,1616.36,-902.239,2877.81,-4888.04
105,205,1465.6,-733.873,2563.76,-4636.83
110,205,1342.39,-582.233,2247.4,-4396.38
115,205,1249.68,-450.554,1929.91,-4155.89
120,205,1188.83,-344.066,1611.3,-3906.87
125,205,1159.83,-267.517,1290.22,-3643.38
130,205,1161.95,-222.536,964.262,-3361.05
135,205,1194.24,-206.403,631.474,-3055.37
140,205,1254.94,-213.302,293.248,-2720.23
145,205,1339.08,-237.643,-42.0665,-2347.81
150,205,1434.92,-277.192,-356.354,-1930.87
155,205,1521.12,-333.202,-621.738,-1466.96
160,205,1567.01,-406.316,-804.821,-963.459
165,205,1537.21,-490.234,-874.805,-440.72
170,205,1399.87,-567.625,-812.93,68.7162
175,205,1135.93,-612.381,-619.417,525.905
180,205,746.442,-598.681,-315.003,894.751
0,210,-430.563,-7647.02,-758.623,-13200.9
5,210,-202.515,-7574.4,-431.921,-13047.1
10,210,89.7151,-7508.91,-84.0978,-12870.8
15,210,448.12,-7439.21,308.061,-12679.1
20,210,861.347,-7342.06,754.422,-12461.2
25,210,1305.54,-7190.28,1244.13,-12195.2
30,210,1748.19,-6962.52,1747.34,-11860
35,210,2154.56,-6650.41,2225.28,-11445.3
40,210,2494.76,-6260.08,2642.88,-10956.1
45,210,2748.67,-5808.53,2977.7,-10408.9
50,210,2907.63,-5317.59,3221.86,-9825.49
55,210,2973.08,-4808.57,3378.44,-9226.82
60,210,2953.86,-4299.32,3456.03,-8629.97
65,210,2863.39,-3803.49,3464.65,-8048.34
70,210,2717.32,-3331.04,3414.03,-7492.7
75,210,2531.64,-2888.81,3313.34,-6971.81
80,210,2321.27,-2480.85,3171.38,-6492.22
85,210,2099.16,-2108.52,2996.41,-6057.5
90,210,1875.92,-1770.7,2795.76,-5667.57
95,210,1660.09,-1464.47,2575.53,-5318.56
100,210,1458.74,-1186.32,2340.55,-5003.42
105,210,1277.99,-933.61,2094.6,-4713.13
110,210,1123.38,-705.728,1840.68,-4438.41
115,210,999.954,-504.591,1580.88,-4171.14
120,210,912.236,-333.969,1315.96,-3905.22
125,210,864.33,-197.899,1044.87,-3636.05
130,210,859.999,-98.8749,764.904,-3358.95
135,210,902.146,-36.9747,473.406,-3067.06
140,210,990.956,-10.6895,171.047,-2750.14
145,210,1120.45,-19.0703,-133.874,-2395.56
150,210,1274.4,-63.3419,-422.167,-1992.12
155,210,1423.92,-145.646,-663.876,-1535.53
160,210,1529.08,-264.065,-823.381,-1033.69
165,210,1545.54,-406.141,-868.773,-509.006
170,210,1434.93,-545.585,-782.284,3.88153
175,210,1175.72,-646.371,-567.293,465.127
180,210,771.056,-674.386,-248.748,839.168
0,215,-495.043,-8768.46,-718.21,-12484.2
5,215,-382.578,-8685.41,-657.975,-12321.3
10,215,-198.145,-8632.91,-574.674,-12154.1
15,215,69.9612,-8596.73,-434.544,-11989.8
20,215,416.509,-8546.73,-217.707,-11816.6
25,215,819.406,-8446.04,73.4699,-11610.7
30,215,1244.06,-8262.84,415.48,-11346.9
35,215,1651.29,-7979.64,773.49,-11010.4
40,215,2006.04,-7596.25,1114.02,-10600.8
45,215,2283.48,-7126.64,1413.79,-10129.8
50,215,2471.08,-6592.59,1661.72,-9615.11
55,215,2567.18,-6017.63,1855.42,-9074.22
60,215,2578.12,-5423.27,1996.43,-8522.5
65,215,2515.31,-4827.61,2087.09,-7972.89
70,215,2392.89,-4245.29,2129.76,-7436.85
75,215,2225.92,-3687.76,2127.42,-6924.59
80,215,2028.9,-3163.34,2084.14,-6444.47
85,215,1814.74,-2677.18,2005.02,-6001.96
90,215,1594.3,-2231.31,1895.5,-5598.95
95,215,1376.51,-1825.13,1760.8,-5233.58
100,215,1168.97,-1456.44,1605.6,-4900.97
105,215,978.56,-1122.68,1434.03,-4594.42
110,215,812.028,-822.135,1249.77,-4307
115,215,676.362,-554.724,1055.85,-4032.82
120,215,579.008,-322.089,854.036,-3767.48
125,215,527.917,-127.104,644.12,-3507.23
130,215,531.103,26.8993,423.826,-3247
135,215,595.111,136.578,190.302,-2978.17
140,215,721.866,198.305,-56.4064,-2687.64
145,215,904.097,207.524,-308.708,-2359.63
150,215,1120.82,159.053,-547.793,-1980.34
155,215,1335.43,49.9374,-743.69,-1544.26
160,215,1498.89,-114.806,-860.775,-1059.42
165,215,1558.51,-315.94,-867.843,-548.887
170,215,1470.44,-517.9,-749.044,-47.4714
175,215,1212,-674.894,-510.682,405.872
180,215,789.801,-744.958,-180.6,777.198
0,220,-555.755,-9823.16,-672.331,-11672.5
5,220,-603.579,-9724.7,-854.743,-11497.9
10,220,-572.36,-9676.04,-1014.98,-11323.6
15,220,-439.615,-9661.3,-1111.69,-11158.1
20,220,-203.059,-9645.33,-1116.85,-10991.8
25,220,118.596,-9583.68,-1024.86,-10802.2
30,220,490.346,-9435.86,-852.31,-10565.1
35,220,870.09,-9176.31,-628.797,-10264.8
40,220,1218.77,-8798.82,-384.76,-9899.21
45,220,1507.55,-8313.97,-142.861,-9477.56
50,220,1720.21,-7742.81,83.9206,-9014.27
55,220,1851.66,-7110.31,289.148,-8524.07
60,220,1904.83,-6440.99,468.708,-8019.75
65,220,1887.76,-5756.85,618.515,-7512.43
70,220,1811.44,-5076.84,734.608,-7012.48
75,220,1688.23,-4416.69,814.368,-6529.67
80,220,1530.67,-3788.65,857.401,-6072.52
85,220,1350.49,-3201.23,865.497,-5647.16
90,220,1158.12,-2659.08,841.905,-5256.58
95,220,962.672,-2163.43,790.503,-4900.45
100,220,772.336,-1712.92,715.283,-4575.69
105,220,594.914,-1304.81,620.231,-4277.53
110,220,438.392,-936.241,509.342,-4000.85
115,220,311.451,-605.357,386.391,-3741.2
120,220,223.892,-312.101,254.243,-3495.09
125,220,186.732,-58.6954,113.884,-3259.02
130,220,211.432,150.223,-36.0256,-3027.49
135,220,307.547,307.683,-198.037,-2790.87
140,220,478.41,404.711,-372.626,-2534.63
145,220,715.475,431.227,-553.428,-2241.52
150,220,993.354,378.29,-723.297,-1896.67
155,220,1268.44,242.509,-854.145,-1493.98
160,220,1483.59,32.3886,-912.457,-1041.14
165,220,1579,-225.934,-869.505,-560.503
170,220,1506.76,-487.972,-712.252,-85.1582
175,220,1244.3,-698.931,-449.653,348.546
180,220,802.536,-809.86,-111.077,709.313
0,225,-612.238,-10803.1,-621.336,-10771.9
5,225,-860.202,-10683.2,-1015.04,-10584.2
10,225,-1023.17,-10624.7,-1389.51,-10389.4
15,225,-1067.26,-10611.6,-1698.43,-10198.1
20,225,-981.452,-10606.2,-1907.44,-10005.2
25,225,-779.291,-10559.8,-2003.76,-9793.12
30,225,-494.172,-10426.2,-1996.89,-9542.1
35,225,-169.233,-10174,-1910.6,-9239.62
40,225,153.932,-9792.2,-1771.61,-8884.88
45,225,443.283,-9288.59,-1601.33,-8486.62
50,225,679.068,-8683.29,-1413.82,-8057.6
55,225,852.282,-8002.2,-1218.51,-7609.94
60,225,961.436,-7272.09,-1023.76,-7153.44
65,225,1009.72,-6518,-838.498,-6696.25
70,225,1003.21,-5762.18,-671.544,-6246.09
75,225,949.848,-5023.4,-529.947,-5810.74
80,225,858.641,-4316.45,-417.86,-5397.46
85,225,739.051,-3651.68,-336.494,-5011.98
90,225,600.499,-3034.93,-284.879,-4657.62
95,225,452.149,-2468.05,-260.789,-4335.01
100,225,302.942,-1949.8,-261.333,-4042.34
105,225,161.781,-1477.16,-283.101,-3776.17
110,225,37.8632,-1046.67,-322.108,-3532.43
115,225,-58.8233,-655.728,-373.991,-3307.34
120,225,-116.925,-303.864,-434.766,-3097.58
125,225,-123.46,6.20983,-502.034,-2899.52
130,225,-64.6767,267.843,-575.863,-2707.39
135,225,71.0796,470.325,-658.173,-2511.3
140,225,288.14,599.755,-749.839,-2296.66
145,225,576.924,641.25,-846.071,-2046.36
150,225,908.509,582.864,-932.352,-1745.69
155,225,1233.68,421.324,-984.029,-1388.52
160,225,1488.89,168.762,-971.532,-981.701
165,225,1609.1,-142.186,-870.218,-545.562
170,225,1543.92,-459.082,-670.697,-109.821
175,225,1272.06,-719.458,-384.32,293.292
180,225,809.163,-868.599,-40.7083,636.03
0,230,-664.061,-11700.8,-565.611,-9789.36
5,230,-1145.89,-11552.9,-1132.67,-9588.59
10,230,-1537.99,-11467.3,-1684.61,-9363.79
15,230,-1794.78,-11429.6,-2172.39,-9128.36
20,230,-1895.35,-11402.9,-2557.05,-8883.04
25,230,-1846.3,-11338,-2819.6,-8618.03
30,230,-1677.27,-11187.1,-2962.81,-8321.01
35,230,-1430.43,-10916.1,-3004.72,-7985.48
40,230,-1148.55,-10511.8,-2968.33,-7614.47
45,230,-866.271,-9980.09,-2873.74,-7218.18
50,230,-607.025,-9340.56,-2735.82,-6808.79
55,230,-384.483,-8619.65,-2566.17,-6396.23
60,230,-205.7,-7845.49,-2376.01,-5987.01
65,230,-73.7172,-7044.86,-2177.4,-5585.48
70,230,11.1793,-6241.59,-1982.25,-5195.6
75,230,51.1127,-5455.56,-1800.6,-4821.94
80,230,50.5039,-4701.98,-1639.4,-4469.45
85,230,15.8093,-3990.96,-1502.38,-4142.57
