Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
90,150,1559.89,-1047.67,-3128.8,4363.11
95,150,1304.54,-909.256,-2655.12,4160.27
100,150,1078.93,-782.344,-2293.51,3916.86
105,150,867.956,-666.728,-2025.75,3633.8
110,150,659.713,-563.118,-1828.98,3307.77
115,150,446.595,-474.128,-1677.63,2935.07
120,150,225.925,-403.576,-1545.79,2516.32
125,150,0.505222,-354.115,-1410.33,2060.46
130,150,-220.694,-324.082,-1253.99,1586.56
135,150,-421.943,-305.343,-1068.09,1121.96
140,150,-581.208,-283.942,-853.954,696.862
145,150,-673.109,-244.072,-622.521,336.748
150,150,-675.309,-173.672,-392.114,55.7359
155,150,-577.392,-68.4862,-184.464,-146.195
160,150,-388.996,67.9021,-19.7825,-280.531
165,150,-142.899,227.648,87.9362,-363.231
170,150,109.639,402.612,133.992,-406.963
175,150,310.369,585.299,123.491,-416.695
180,150,408.099,766.166,69.3462,-390.749
0,155,-1550.95,3408.02,1327.86,-9878.19
5,155,39.8936,3456.41,-1397.59,-10214.5
10,155,1611.44,3241.08,-4066.83,-9960.78
15,155,3028.31,2794.5,-6511.45,-9167.76
20,155,4180.5,2178.65,-8587.26,-7934.65
25,155,5001.44,1474.63,-10186.9,-6392.34
30,155,5474.45,766.503,-11249.5,-4684.28
35,155,5626.25,124.935,-11764.9,-2948.16
40,155,5512.05,-403.49,-11771,-1300.96
45,155,5198.88,-798.389,-11344.1,170.416
50,155,4752.97,-1060.76,-10583.4,1412.45
55,155,4232.92,-1205.41,-9595.71,2402.86
60,155,3687.38,-1254.16,-8482.33,3144.94
65,155,3154.53,-1231.28,-7330.38,3660.28
70,155,2661.99,-1160.71,-6208.96,3981.47
75,155,2226.73,-1063.94,-5168.58,4145.78
80,155,1855.6,-958.354,-4242.44,4190.11
85,155,1546.73,-855.964,-3448.74,4147.05
90,155,1291.77,-763.059,-2793.29,4042.13
95,155,1078.43,-680.962,-2271.93,3892
100,155,893,-607.779,-1872.71,3703.98
105,155,722.335,-540.721,-1577.58,3477.13
110,155,555.466,-478.328,-1363.93,3205.19
115,155,384.762,-421.754,-1206.16,2881.25
120,155,206.895,-374.337,-1077.94,2503.26
125,155,23.7566,-339.25,-955.085,2078.86
130,155,-156.688,-316.046,-818.92,1627.43
135,155,-320.003,-297.97,-659.363,1178.16
140,155,-446.238,-272.131,-476.786,763.82
145,155,-513.263,-223.357,-281.783,412.344
150,155,-502.844,-140.192,-92.5561,139.29
155,155,-408.238,-19.7201,69.6807,-55.3771
160,155,-240.438,131.657,186.146,-184.452
165,155,-29.7447,301.654,245.222,-265.798
170,155,179.04,476.924,245.062,-313.636
175,155,336.581,645.762,193.354,-333.379
180,155,400.502,797.306,104.65,-322.486
0,160,-1429.32,2534.11,1457.98,-10137.6
5,160,-117.091,2545.72,-1325.96,-10505.9
10,160,1181.13,2371.82,-4039.13,-10316
15,160,2354.7,2033.94,-6515.23,-9614.56
20,160,3313.02,1574.81,-8614.44,-8491.65
25,160,4000.61,1052.49,-10234.2,-7065.03
30,160,4402.7,529.175,-11316.2,-5463.51
35,160,4540.48,58.5163,-11849.6,-3811.74
40,160,4459.01,-323.593,-11868.4,-2218.12
45,160,4213.39,-601.914,-11443.7,-766.983
50,160,3857.88,-778.794,-10670.8,484.954
55,160,3439.93,-868.082,-9655.85,1508.3
60,160,2998.23,-889.104,-8502.32,2297.86
65,160,2562.7,-862.347,-7301.79,2867.68
70,160,2154.99,-806.895,-6128.23,3245.25
75,160,1788.92,-738.918,-5036.06,3465.52
80,160,1471.02,-670.666,-4060.8,3565.27
85,160,1201.51,-609.851,-3221.56,3578.29
90,160,975.716,-559.585,-2524.17,3531.48
95,160,785.733,-519.054,-1964.34,3442.32
100,160,622.01,-484.95,-1530.3,3317.96
105,160,474.804,-453.421,-1204.62,3156.19
110,160,335.432,-422.046,-965.592,2948.59
115,160,197.422,-391.05,-788.546,2685.68
120,160,57.6447,-362.976,-647.717,2363.04
125,160,-82.5616,-340.503,-519.118,1986.69
130,160,-216.475,-323.123,-384.139,1575.58
135,160,-331.781,-304.476,-233.054,1159.67
140,160,-411.857,-272.435,-67.1498,773.388
145,160,-439.189,-212.852,101.667,446.472
150,160,-400.859,-115.562,254.183,195.585
155,160,-294.693,20.5445,369.411,20.492
160,160,-133.625,186.357,430.713,-93.2017
165,160,54.1182,365.812,430.547,-165.785
170,160,229.876,541.239,372.339,-213.724
175,160,352.995,697.406,269.039,-243.474
180,160,389.857,822.379,139.158,-251.769
0,165,-1296.8,1640.92,1577.01,-10319.9
5,165,-268.546,1610.81,-1215.18,-10715.5
10,165,754.788,1466.65,-3921.46,-10602
15,165,1686.55,1219.79,-6382.32,-10019
20,165,2454.36,895.639,-8466.48,-9042.9
25,165,3012.47,531.823,-10079.2,-7773.17
30,165,3347.17,171.327,-11166.9,-6319.05
35,165,3473.73,-146.995,-11718.6,-4788.07
40,165,3427.17,-396.65,-11763.5,-3277.33
45,165,3250.84,-567.192,-11365.7,-1867.28
50,165,2987.13,-662.706,-10614.3,-617.706
55,165,2672.18,-696.894,-9611.44,434.087
60,165,2334.27,-687.444,-8460.13,1273.12
65,165,1994.55,-651.695,-7253.76,1904.4
70,165,1668.15,-604.196,-6068.95,2348.64
75,165,1365.27,-555.764,-4962.15,2636.77
80,165,1091.86,-513.376,-3969.75,2803.82
85,165,850.227,-480.405,-3110.64,2883.24
90,165,639.679,-457.072,-2390.01,2902.27
95,165,457.283,-441.178,-1803.15,2878.86
100,165,298.613,-429.18,-1338.46,2820.37
105,165,158.526,-417.555,-979.418,2724.47
110,165,31.9801,-404.148,-705.684,2582.2
115,165,-85.0419,-388.926,-494.103,2383.15
120,165,-194.468,-373.505,-320.424,2121.71
125,165,-295.018,-359.219,-162.22,1802.69
130,165,-381.321,-344.342,-2.79935,1444.17
135,165,-443.822,-322.022,164.973,1075.84
140,165,-470.123,-280.703,336.547,732.438
145,165,-448.183,-207.756,496.646,444.337
150,165,-370.974,-95.0774,623.667,228.475
155,165,-241.2,56.193,696.425,83.9215
160,165,-74.0185,234.531,701.053,-5.6287
165,165,103.887,421.122,635.682,-63.2287
170,165,259.081,595.329,511.309,-108.03
175,165,358.467,739.527,348.699,-147.952
180,165,376.246,841.192,172.607,-179.136
0,170,-1154.43,735.234,1684.03,-10423.7
5,170,-406.6,658.965,-1066.32,-10840.4
10,170,349.071,529.849,-3716.1,-10811.4
15,170,1048.1,350.82,-6116.69,-10366.4
20,170,1634.2,133.162,-8148.72,-9564.54
25,170,2069.74,-102.069,-9728.02,-8483.34
30,170,2341.14,-327.419,-10807.5,-7208.79
35,170,2457.75,-516.135,-11377,-5828.32
40,170,2445.03,-649.649,-11461.4,-4425.45
45,170,2335.32,-721.959,-11116.6,-3075.18
50,170,2159.82,-739.324,-10423,-1839.55
55,170,1943.85,-716.166,-9475.69,-763.511
60,170,1705.68,-669.593,-8373.58,127.685
65,170,1457.77,-614.861,-7208.41,828.8
70,170,1208.66,-562.934,-6056.54,1352.02
75,170,964.642,-520.039,-4974.43,1722
80,170,730.633,-488.426,-3998.09,1969.68
85,170,510.531,-467.522,-3145.66,2126.14
90,170,307.251,-455.015,-2421.52,2217.53
95,170,122.703,-447.749,-1820.54,2261.73
100,170,-42.188,-442.515,-1331.33,2266.82
105,170,-187.343,-436.776,-938.187,2231.73
110,170,-313.242,-429.223,-622.083,2148.96
115,170,-420.417,-419.852,-361.596,2009.34
120,170,-508.71,-409.201,-134.675,1807.84
125,170,-576.367,-396.722,78.1914,1549.06
130,170,-619.266,-378.833,289.759,1250.19
135,170,-630.809,-347.836,502.098,939.675
140,170,-603.066,-292.919,704.861,651.136
145,170,-529.474,-203.619,877.257,413.954
150,170,-408.6,-74.6098,993.895,244.071
155,170,-247.639,90.452,1032.94,139.099
160,170,-63.9184,278.168,983.812,80.5079
165,170,116.737,468.298,851.639,42.3861
170,170,264.623,638.939,656.887,2.78745
175,170,352.23,771.522,430.265,-47.8463
180,170,359.77,853.604,204.742,-105.14
0,175,-1003.26,-176.045,1778.24,-10448.1
5,175,-523.681,-302.042,-881.901,-10878.3
10,175,-20.1367,-432.528,-3428.34,-10936.3
15,175,462.23,-570.426,-5726.58,-10640.4
20,175,880.544,-714.437,-7671.66,-10029.9
25,175,1203.3,-855.297,-9191.86,-9158.06
30,175,1416.22,-976.808,-10248.3,-8085.58
35,175,1522.81,-1061.27,-10833.1,-6878.07
40,175,1539.74,-1096.44,-10967.3,-5603.81
45,175,1489.43,-1080.31,-10698.7,-4330.73
50,175,1393.08,-1021.62,-10097,-3121.53
55,175,1266.39,-936.308,-9247.27,-2027.75
60,175,1118.73,-842.032,-8240.37,-1084.53
65,175,954.751,-753.406,-7162.42,-307.997
70,175,776.954,-679.438,-6086.3,303.91
75,175,587.78,-623.378,-5066.42,767.361
80,175,390.761,-584.127,-4137.55,1106.78
85,175,190.691,-558.154,-3317,1348.77
90,175,-6.76355,-541.148,-2608.73,1516.97
95,175,-195.661,-529.134,-2007.46,1628.63
100,175,-370.318,-519.074,-1501.96,1692.99
105,175,-525.703,-509.079,-1077.02,1711.47
110,175,-657.663,-498.284,-714.477,1679.89
115,175,-762.924,-486.321,-394.478,1592.34
120,175,-838.817,-472.352,-97.5847,1446.25
125,175,-882.716,-453.817,191.605,1247.19
130,175,-891.389,-425.406,479.996,1011.71
135,175,-860.761,-379.004,762.269,766.347
140,175,-786.679,-305.232,1019.98,542.076
145,175,-667.006,-196.542,1224.96,365.57
150,175,-504.631,-50.894,1346.87,250.282
155,175,-310.155,125.599,1362.86,191.495
160,175,-102.74,318.484,1265.96,168.243
165,175,91.8272,507.627,1069.17,151.955
170,175,245.579,671.728,803.672,118.154
175,175,333.925,792.887,511.533,55.7589
180,175,340.557,859.519,235.319,-30.3431
0,180,-844.458,-1085.99,1858.91,-10393
5,180,-612.777,-1263.95,-665.859,-10827.4
10,180,-338.243,-1412.51,-3066.32,-10969.5
15,180,-50.1361,-1537.31,-5224.26,-10824.5
20,180,218.977,-1642.3,-7050.61,-10411.4
25,180,441.639,-1724.79,-8487.2,-9758.11
30,180,601.993,-1775.31,-9504.52,-8899.89
35,180,697.877,-1782.03,-10098.3,-7880.06
40,180,738.049,-1737.34,-10287.2,-6750.8
45,180,736.315,-1642.69,-10110.8,-5571.46
50,180,705.408,-1509.49,-9627.75,-4403.58
55,180,653.131,-1355.85,-8910.51,-3303.46
60,180,581.673,-1201.11,-8038.21,-2315.02
65,180,489.47,-1060.9,-7087.61,-1465.05
70,180,374.092,-944.317,-6124.97,-762.474
75,180,234.715,-853.809,-5200.62,-201.174
80,180,73.4118,-786.896,-4347.26,234.928
85,180,-104.757,-738.509,-3581.56,566.268
90,180,-292.428,-703.031,-2907.49,812.821
95,180,-480.906,-675.586,-2320.01,990.715
100,180,-661.074,-652.574,-1808.08,1110.46
105,180,-824.161,-631.608,-1356.6,1176.79
110,180,-962.344,-611.045,-947.852,1190.02
115,180,-1069.19,-589.219,-563.248,1148.99
120,180,-1139.79,-563.547,-186.23,1054.91
125,180,-1170.49,-529.779,193.582,915.306
130,180,-1158.36,-481.762,575.781,746.36
135,180,-1100.67,-412.124,945.949,572.07
140,180,-995.354,-313.992,1275.95,419.509
145,180,-842.587,-183.425,1529.03,311.039
150,180,-647.419,-21.8196,1669.24,256.251
155,180,-422.217,162.715,1672.45,247.377
160,180,-187.447,355.754,1535.39,261.041
165,180,30.1971,538.874,1279.22,266.545
170,180,202.155,693.235,946.211,237.507
175,180,303.625,803.216,590.251,161.723
180,180,318.751,858.893,264.105,44.6844
0,185,-679.23,-1987.66,1925.43,-10258.8
5,185,-667.678,-2218.1,-423.374,-10687.1
10,185,-592.407,-2400.22,-2640.65,-10904.5
15,185,-470.695,-2539.02,-4625.58,-10903.2
20,185,-328.023,-2638.79,-6305.35,-10682.1
25,185,-189.873,-2698.22,-7635.54,-10244.9
30,185,-74.5039,-2710.03,-8596.47,-9602.56
35,185,10.4718,-2665.22,-9188.59,-8776.98
40,185,66.8362,-2559.12,-9429.31,-7804.28
45,185,101.152,-2396.1,-9351.47,-6734.29
50,185,119.429,-2190.37,-9002.2,-5625.52
55,185,123.554,-1962.83,-8440.19,-4536.92
60,185,110.633,-1735.62,-7730.48,-3519.22
65,185,74.8561,-1526.93,-6937.51,-2608.68
70,185,10.4619,-1347.99,-6118.15,-1824.86
75,185,-85.6624,-1202.65,-5316.71,-1172.06
80,185,-212.631,-1089.08,-4562.88,-643.339
85,185,-365.547,-1002.15,-3872.39,-225.302
90,185,-536.384,-935.612,-3249.43,97.5952
95,185,-715.185,-883.51,-2689.5,339.869
100,185,-891.201,-840.723,-2181.85,513.137
105,185,-1053.84,-802.95,-1711.48,625.512
110,185,-1193.45,-766.324,-1260.97,682.197
115,185,-1301.96,-726.894,-813.045,687.254
120,185,-1373.14,-680.171,-354.255,646.237
125,185,-1402.43,-620.946,120.239,568.956
130,185,-1386.33,-543.599,602.034,471.148
135,185,-1321.7,-442.994,1066.94,373.711
140,185,-1206.01,-315.852,1476.64,298.763
145,185,-1038.84,-162.244,1785.55,263.161
150,185,-824.655,13.2974,1951.99,271.704
155,185,-575.666,201.505,1950.51,313.251
160,185,-313.049,389.215,1781.32,362.394
165,185,-65.4149,561.244,1473.31,387.16
170,185,135.643,702.873,1079.24,360.205
175,185,261.832,802.21,664.213,268.853
180,185,294.52,851.73,290.881,119.372
0,190,-508.833,-2874.21,1977.31,-10046.5
5,190,-683.183,-3155.53,-160.72,-10457.4
10,190,-771.936,-3384.06,-2164.11,-10736.1
15,190,-784.296,-3560.84,-3949.48,-10862.8
20,190,-741.775,-3685.88,-5459.66,-10817.7
25,190,-669.775,-3754.38,-6663.24,-10582.9
30,190,-589.639,-3757.22,-7550.12,-10147.6
35,190,-514.135,-3685.31,-8125.91,-9514.37
40,190,-447.5,-3535.45,-8407.98,-8704.25
45,190,-388.996,-3314.43,-8423.58,-7757.27
50,190,-337.576,-3039.5,-8209.4,-6727.45
55,190,-295.255,-2735.01,-7810.32,-5674.06
60,190,-267.863,-2426.86,-7276.46,-4652.16
65,190,-263.403,-2137.1,-6658.33,-3705.25
70,190,-289.244,-1880.64,-6001.59,-2861.8
75,190,-349.616,-1664.4,-5342.8,-2135.51
80,190,-444.345,-1488.72,-4707.3,-1528.11
85,190,-568.943,-1349.51,-4109.1,-1033.22
90,190,-715.627,-1240.41,-3552.27,-639.992
95,190,-874.661,-1154.16,-3032.82,-335.966
100,190,-1035.59,-1083.4,-2540.59,-108.936
105,190,-1188.2,-1020.88,-2061.06,52.0441
110,190,-1323.27,-959.586,-1577.6,156.523
115,190,-1433,-892.837,-1074.63,213.313
120,190,-1511.11,-814.54,-542.103,231.841
125,190,-1552.35,-719.542,19.2665,223.726
130,190,-1551.62,-604.138,593.383,203.705
135,190,-1503.24,-466.666,1146.88,188.895
140,190,-1401.26,-308.094,1632.02,195.725
145,190,-1241.44,-132.393,1995.18,234.918
150,190,-1024.84,53.4945,2189.48,306.186
155,190,-761.611,240.214,2188.21,395.234
160,190,-473.095,417.071,1994.51,475.383
165,190,-190.803,573.41,1643.86,514.507
170,190,48.3381,699.952,1197.91,485.453
175,190,209.463,789.683,731.347,375.903
180,190,268.047,838.085,315.443,193.151
0,195,-334.563,-3738.88,2014.13,-9757.77
5,195,-655.279,-4067.11,114.941,-10139.5
10,195,-868.61,-4350.98,-1651.16,-10461.1
15,195,-979.413,-4584.63,-3217.34,-10692.4
20,195,-1008.03,-4759.84,-4540.61,-10798
25,195,-981.375,-4864.23,-5601.08,-10741.9
30,195,-924.328,-4883.34,-6397.18,-10495
35,195,-854.402,-4805.59,-6939.51,-10043.6
40,195,-780.844,-4627.92,-7246.04,-9395.67
45,195,-707.336,-4359.22,-7339.79,-8581.76
50,195,-636.119,-4020.11,-7248.47,-7650.37
55,195,-571.244,-3639.08,-7004.49,-6658.95
60,195,-519.556,-3246.6,-6643.7,-5664.03
65,195,-489.42,-2869.43,-6202.68,-4713.34
70,195,-488.276,-2526.93,-5715.17,-3841.5
75,195,-520.419,-2229.92,-5208.82,-3069.36
80,195,-585.928,-1981.53,-4703.27,-2405.77
85,195,-680.902,-1779.22,-4209.65,-1850.49
90,195,-798.581,-1616.67,-3731.11,-1397.12
95,195,-930.743,-1485.35,-3263.94,-1035.54
100,195,-1068.92,-1375.44,-2798.81,-753.679
105,195,-1205.28,-1276.64,-2322.43,-538.798
110,195,-1333.03,-1178.89,-1819.77,-378.262
115,195,-1446.42,-1073.26,-1277.64,-259.859
120,195,-1540.2,-952.872,-689.498,-171.627
125,195,-1608.51,-813.626,-61.0433,-101.362
130,195,-1643.62,-654.611,585.215,-36.3376
135,195,-1635.18,-478.104,1208.51,36.0535
140,195,-1571.06,-289.18,1753.62,126.159
145,195,-1440.32,-95.0163,2160.51,238.544
150,195,-1238.15,96.0553,2378.14,368.197
155,195,-971.019,275.672,2378.67,498.403
160,195,-660.076,436.596,2167.34,602.263
165,195,-340.549,573.604,1784.4,648.771
170,195,-56.5901,683.724,1298,612.221
175,195,147.804,765.578,789.797,481.578
180,195,239.535,818.062,337.605,265.46
0,200,-157.747,-4575.1,2035.62,-9394.77
5,200,-581.274,-4943.68,395.789,-9735.76
10,200,-876.916,-5286.84,-1117.51,-10078.7
15,200,-1048.5,-5589.55,-2452.34,-10385.4
20,200,-1117.52,-5832.36,-3577.84,-10608.7
25,200,-1113.6,-5992.26,-4483.55,-10698.8
30,200,-1065.35,-6046.78,-5174.82,-10613
35,200,-994.463,-5979.95,-5666.4,-10324.9
40,200,-914.151,-5787.79,-5977.01,-9831.6
45,200,-831.166,-5481.08,-6126.44,-9155.25
50,200,-749.52,-5084.13,-6135.21,-8338.21
55,200,-673.717,-4630.15,-6025.25,-7434.2
60,200,-610.055,-4154.71,-5820.06,-6498.4
65,200,-565.842,-3689.63,-5543.57,-5579.46
70,200,-547.456,-3258.85,-5218.12,-4714.91
75,200,-558.527,-2876.93,-4862.2,-3929.82
80,200,-599.141,-2549.71,-4488.94,-3237.88
85,200,-666.219,-2276.02,-4105.55,-2643.49
90,200,-754.675,-2049.65,-3713.44,-2144
95,200,-858.779,-1861,-3308.79,-1731.66
100,200,-973.273,-1698.39,-2883.35,-1395.28
105,200,-1093.99,-1549.39,-2425.64,-1121.59
110,200,-1217.88,-1402.09,-1923,-896.54
115,200,-1342.27,-1246.59,-1365.05,-706.421
120,200,-1463.48,-1076.29,-748.532,-538.619
125,200,-1574.93,-888.759,-82.9328,-381.995
130,200,-1665.32,-685.915,604.854,-227.033
135,200,-1718.04,-473.406,1269.25,-66.2577
140,200,-1712.73,-259.435,1850.2,104.583
145,200,-1629.7,-53.2293,2283.46,284.393
150,200,-1456.52,136.58,2515.17,464.281
155,200,-1194.99,303.493,2516.54,626.156
160,200,-865.746,444.343,2293.8,744.082
165,200,-508.286,559.768,1889.78,789.435
170,200,-175.25,653.457,1376.04,739.192
175,200,78.4645,729.981,837.991,584.541
180,200,209.199,791.813,357.197,335.748
0,205,20.2697,-5376.5,2041.63,-8960.27
5,205,-459.889,-5776.31,673.594,-9249.72
10,205,-794.203,-6177,-579.536,-9590.43
15,205,-988.23,-6553.03,-1678.64,-9939.4
20,205,-1066.38,-6871.98,-2602.51,-10242
25,205,-1061.74,-7098.38,-3347.73,-10439.9
30,205,-1006.59,-7200.05,-3924.58,-10480.9
35,205,-926.12,-7155.31,-4350.66,-10330.1
40,205,-836.463,-6958.53,-4645.05,-9976.48
45,205,-746.206,-6622.07,-4825,-9434.98
50,205,-659.848,-6174.06,-4905.39,-8741.52
55,205,-581.089,-5652.68,-4899.9,-7944.51
60,205,-514.52,-5098.76,-4822.1,-7095.29
65,205,-465.413,-4549.01,-4685.49,-6240.38
70,205,-438.369,-4031.54,-4502.56,-5417.03
75,205,-435.981,-3564.11,-4283.42,-4651.63
80,205,-458.317,-3154.68,-4034.81,-3960.25
85,205,-503.398,-2803.14,-3759.68,-3350.18
90,205,-568.296,-2503.46,-3457.28,-2821.49
95,205,-650.348,-2245.59,-3123.43,-2368.62
100,205,-748.055,-2017.23,-2750.91,-1981.76
105,205,-861.389,-1805.44,-2330.27,-1648.34
110,205,-991.315,-1598.28,-1851.38,-1354.64
115,205,-1138.38,-1386.39,-1306.52,-1087.4
120,205,-1300.44,-1164.3,-694.878,-835.306
125,205,-1469.85,-931.214,-28.1348,-589.883
130,205,-1631.21,-690.972,664.813,-345.848
135,205,-1760.83,-451.165,1336.42,-101.166
140,205,-1829.21,-221.557,1924.67,142.658
145,205,-1806.96,-12.0764,2363.51,379.678
150,205,-1673.29,169.295,2597.69,598.151
155,205,-1424.77,318.446,2597.68,779.689
160,205,-1081.35,436.453,2369.56,900.395
165,205,-686.962,529.753,1956.28,935.15
170,205,-303.213,608.524,1429.49,864.731
175,205,3.30503,683.136,874.706,683.432
180,205,177.271,759.537,374.071,403.482
0,210,198.132,-6136.98,2032.09,-8457.59
5,210,-291.301,-6556.4,939.974,-8686.07
10,210,-620.734,-7006.82,-53.8217,-9000.75
15,210,-799.569,-7451.86,-920.588,-9357.21
20,210,-856.322,-7845.75,-1646.21,-9698.05
25,210,-827.902,-8140.07,-2231.87,-9961.12
30,210,-749.932,-8292.35,-2690.62,-10090
35,210,-650.384,-8274.6,-3041.4,-10044.8
40,210,-547.308,-8078.92,-3302.92,-9809.18
45,210,-450.083,-7718.91,-3490.12,-9391.95
50,210,-362.682,-7226.2,-3613.48,-8822.6
55,210,-287.081,-6643.64,-3680.43,-8143.07
60,210,-225.376,-6016.9,-3697.07,-7398.84
65,210,-180.178,-5387.07,-3668.94,-6631.93
70,210,-153.896,-4785.77,-3600.88,-5876.73
75,210,-147.888,-4233.35,-3496.3,-5158.52
80,210,-162.225,-3739.44,-3356.62,-4493.69
85,210,-196.182,-3304.96,-3181.12,-3890.69
90,210,-249.171,-2924.49,-2967.03,-3351.3
95,210,-321.684,-2588.61,-2709.71,-2871.73
100,210,-415.879,-2285.87,-2402.73,-2443.85
105,210,-535.541,-2004.58,-2038.29,-2056.71
110,210,-685.166,-1734.4,-1608.24,-1698.25
115,210,-867.967,-1467.56,-1106.63,-1357.29
120,210,-1082.84,-1199.96,-533.894,-1025.27
125,210,-1320.86,-931.661,97.8525,-697.467
130,210,-1562.47,-666.908,759.942,-373.339
135,210,-1777.06,-413.371,1405.45,-56.1845
140,210,-1926.18,-180.648,1973.03,247.34
145,210,-1970.95,21.8904,2397.08,527.302
150,210,-1882.29,187.609,2622.44,770.013
155,210,-1651.54,314.961,2619.11,957.623
160,210,-1297.79,409.036,2391.97,1069.09
165,210,-869.11,481.546,1981.72,1083.68
170,210,-435.704,548.5,1456.79,986.884
175,210,-75.6353,625.462,899.103,776.876
180,210,143.994,721.481,388.097,468.144
0,215,374.487,-6850.75,2007.09,-7890.53
5,215,-77.1449,-7275.96,1186.66,-8050.63
10,215,-359.637,-7762.29,443.438,-8316.85
15,215,-487.721,-8263.32,-201.863,-8646.75
20,215,-494.654,-8720.99,-739.769,-8984.7
25,215,-421.14,-9074.78,-1173.69,-9269.65
30,215,-305.662,-9272.5,-1517.46,-9445.3
35,215,-178.191,-9279.9,-1789.72,-9470.36
40,215,-57.8294,-9086.6,-2007.98,-9325.51
45,215,46.1088,-8706.78,-2184.8,-9014.7
50,215,130.921,-8174.81,-2327.12,-8561.02
55,215,196.965,-7537.28,-2437.72,-7999.14
60,215,245.134,-6843.73,-2517.33,-7367.41
65,215,275.86,-6138.71,-2565.96,-6701.71
70,215,289.221,-5456.67,-2583.13,-6031.93
75,215,285.307,-4820.16,-2567.65,-5380.55
80,215,264.231,-4240.56,-2517.32,-4762.72
85,215,225.661,-3720.29,-2428.86,-4186.87
90,215,168.128,-3255.52,-2298.1,-3655.55
95,215,88.4162,-2838.66,-2119.95,-3166.3
100,215,-18.6715,-2460.51,-1888.38,-2712.71
105,215,-159.946,-2111.9,-1596.39,-2285.9
110,215,-342.572,-1784.9,-1236.75,-1876.26
115,215,-571.659,-1473.59,-804.147,-1475.47
120,215,-846.692,-1174.66,-298.899,-1078.43
125,215,-1157.44,-887.826,267.87,-684.461
130,215,-1480.73,-616.062,869.437,-297.602
135,215,-1779.93,-365.348,1461.49,74.0264
140,215,-2008.79,-143.6,1985.48,419.326
145,215,-2120,41.4101,2378.27,725.08
150,215,-2077.03,184.867,2586.18,976.223
155,215,-1866.29,287.733,2579.22,1155.9
160,215,-1505.84,358.59,2360.21,1246.39
165,215,-1047.12,413.522,1965.54,1231.92
170,215,-567.816,473.267,1457.41,1103.41
175,215,-156.223,557.567,910.754,863.521
180,215,109.621,677.934,399.17,529.244
0,220,547.991,-7512.39,1966.81,-7263.42
5,220,179.536,-7927.78,1405.72,-7350.3
10,220,-16.7661,-8430.64,896.918,-7548.57
15,220,-61.8851,-8966.43,455.33,-7820.98
20,220,6.03093,-9467.1,87.9958,-8117.73
25,220,142.841,-9862.31,-208.665,-8383.23
30,220,307.847,-10091.8,-447.384,-8565.18
35,220,469.878,-10115.8,-645.093,-8624.08
40,220,609.585,-9921.6,-817.199,-8539.61
45,220,718.432,-9523.17,-973.753,-8311.93
50,220,795.544,-8956.45,-1118.68,-7957.94
55,220,844.018,-8270.32,-1251.35,-7504.76
60,220,868.019,-7516.77,-1368.88,-6982.96
65,220,871.258,-6742.67,-1467.7,-6421.52
70,220,856.549,-5984.61,-1544.18,-5844.91
75,220,825.77,-5267.18,-1594.54,-5271.93
80,220,779.691,-4603.96,-1614.61,-4715.61
85,220,717.563,-3999.74,-1599.84,-4183.56
90,220,636.631,-3453.38,-1545.26,-3678.46
95,220,531.831,-2960.27,-1445.39,-3198.76
100,220,395.847,-2514.36,-1294.02,-2739.63
105,220,219.748,-2109.48,-1084.11,-2294.22
110,220,-5.50084,-1740.09,-808.351,-1855.45
115,220,-286.332,-1401.58,-460.992,-1417.87
120,220,-622.628,-1090.49,-41.3708,-979.612
125,220,-1003.18,-804.979,441.285,-543.566
130,220,-1402.09,-545.393,963.197,-117.669
135,220,-1778.12,-314.692,1483.95,285.933
140,220,-2078.94,-117.946,1949.42,652.385
145,220,-2250.48,39.5299,2300.58,965.624
150,220,-2250.02,155.168,2486.63,1209.4
155,220,-2059.72,232.333,2478.14,1367.94
160,220,-1696.33,282.414,2275.39,1426.98
165,220,-1213.54,324.671,1908.81,1376.01
170,220,-694.715,383.104,1431.87,1211.84
175,220,-236.314,480.256,909.651,942.059
180,220,74.4141,629.228,407.206,586.316
0,225,717.325,-8116.85,1911.57,-6581.03
5,225,474.378,-8505.62,1589.86,-6592.9
10,225,399.528,-9000.95,1292.64,-6708.16
15,225,465.134,-9543.02,1031.01,-6897.44
20,225,628.401,-10057.4,811.395,-7120.19
25,225,842.386,-10467.2,631.754,-7329.77
30,225,1065,-10706.8,482.01,-7481.16
35,225,1264.76,-10732.7,348.191,-7539.16
40,225,1422.9,-10529.8,217.762,-7484.2
45,225,1532.36,-10111.5,83.3652,-7313.58
50,225,1594.63,-9513.78,-56.3613,-7038.53
55,225,1615.88,-8786.23,-198.333,-6678.77
60,225,1603.74,-7981.65,-337.361,-6257.11
65,225,1565.34,-7147.93,-467.915,-5795.5
70,225,1506.41,-6323.08,-584.817,-5312.74
75,225,1431,-5533.66,-683.206,-4823.57
80,225,1341.13,-4795.74,-758.258,-4338.48
85,225,1236.52,-4117.17,-804.966,-3863.79
90,225,1114.17,-3500.22,-817.977,-3401.9
95,225,968.244,-2943.87,-791.369,-2951.81
100,225,790.311,-2445.42,-718.39,-2509.88
105,225,570.133,-2001.55,-591.376,-2070.96
110,225,297.379,-1608.59,-402.318,-1629.99
115,225,-35.4177,-1262.56,-144.609,-1183.8
120,225,-428.6,-959.121,183.708,-732.927
