Theta[deg],Phi[deg],re(rETheta)[mV],im(rETheta)[mV],re(rEPhi)[mV],im(rEPhi)[mV]
75,150,1799.94,1464.47,-5880.6,-5163.22
80,150,1554.8,1188.36,-5461.19,-4939.93
85,150,1332.71,888.995,-5103.4,-4693.26
90,150,1125.48,580.357,-4801.05,-4430.17
95,150,925.468,276.031,-4544.8,-4155.36
100,150,727.184,-11.2522,-4323.43,-3871.97
105,150,528.511,-270.047,-4125.45,-3582.17
110,150,331.208,-490.713,-3940.84,-3287.51
115,150,140.208,-665.813,-3762.64,-2988.61
120,150,-38.3073,-789.898,-3587.54,-2684.47
125,150,-199.352,-858.366,-3414.98,-2371.9
130,150,-340.811,-865.837,-3244.28,-2046.05
135,150,-462.995,-805.588,-3070.86,-1702.76
140,150,-565.83,-672.042,-2883.26,-1342.74
145,150,-645.267,-467.231,-2663.21,-976.238
150,150,-691.793,-209.207,-2389.88,-625.859
155,150,-693.278,62.554,-2047.72,-325.032
160,150,-641.553,290.231,-1634.56,-111.33
165,150,-538.949,411.025,-1166.32,-16.1697
170,150,-400.213,376.52,-675.355,-54.5864
175,150,-247.946,169.392,-202.553,-219.201
180,150,-104.014,-190.291,213.491,-480.744
0,155,6609.63,835.146,-12854.1,-3077.78
5,155,6268.04,654.911,-12781.9,-3511.37
10,155,5874.77,579.668,-12609,-3943.35
15,155,5446.31,617.705,-12337.3,-4386
20,155,4998.63,753.488,-11966.4,-4842.01
25,155,4545.39,953.715,-11497.6,-5300.74
30,155,4097,1177.86,-10937.9,-5739.32
35,155,3660.99,1388.83,-10302.6,-6128.26
40,155,3243.37,1559.76,-9613.95,-6439.07
45,155,2849.83,1675.71,-8899.05,-6651.01
50,155,2486.07,1731.28,-8185.42,-6754.76
55,155,2157.23,1727.08,-7497.81,-6752.51
60,155,1867,1666.76,-6856.04,-6655.48
65,155,1616.85,1555.76,-6274.17,-6480.3
70,155,1405.64,1400.93,-5760.56,-6245.5
75,155,1229.63,1210.47,-5318.39,-5968.71
80,155,1082.71,993.661,-4946.37,-5664.89
85,155,956.974,760.39,-4639.35,-5345.4
90,155,843.586,520.739,-4388.89,-5017.98
95,155,734.091,284.726,-4183.97,-4687.24
100,155,621.934,62.1147,-4011.86,-4355.6
105,155,503.834,-137.903,-3859.5,-4024.11
110,155,380.449,-307.24,-3715.22,-3692.9
115,155,255.829,-439.452,-3570.44,-3361.02
120,155,135.562,-529.811,-3420.57,-3025.9
125,155,24.2135,-574.581,-3264.43,-2683.04
130,155,-76.6286,-569.769,-3101.78,-2326.83
135,155,-168.284,-510.628,-2929.84,-1953
140,155,-252.461,-393.593,-2740.2,-1562.73
145,155,-327.587,-221.465,-2518.47,-1166.88
150,155,-386.665,-10.2246,-2247.6,-788.252
155,155,-418.909,206.613,-1914.66,-460.016
160,155,-414.984,380.571,-1518.43,-219.323
165,155,-372.84,459.205,-1074.33,-97.6023
170,155,-300.179,402.015,-613.388,-110.68
175,155,-211.622,194.255,-175.048,-252.572
180,155,-122.225,-147.667,203.613,-495.5
0,160,5464.17,563.722,-13381.2,-3138.86
5,160,5100.62,413.134,-13204.3,-3828.59
10,160,4681.5,348.501,-12887.6,-4496.04
15,160,4229.04,374.058,-12443.2,-5138.64
20,160,3766.47,475.678,-11883.5,-5748.82
25,160,3314.37,626.076,-11223.8,-6311.4
30,160,2887.9,793.171,-10484.6,-6804.54
35,160,2496.09,948.282,-9691.87,-7203.82
40,160,2142.98,1071.33,-8876.04,-7488.06
45,160,1829.66,1151.97,-8068.42,-7644.54
50,160,1556.02,1187.65,-7297.58,-7671.81
55,160,1321.61,1180.49,-6586.26,-7579.46
60,160,1125.71,1134.77,-5949.88,-7385.5
65,160,966.978,1055.62,-5396.61,-7112.56
70,160,843.008,948.572,-4928.42,-6784.14
75,160,749.973,819.552,-4542.57,-6421.59
80,160,682.468,674.764,-4232.91,-6042.28
85,160,633.627,520.546,-3990.74,-5658.77
90,160,595.641,363.264,-3805.3,-5278.92
95,160,560.686,209.331,-3663.96,-4906.65
100,160,522.172,65.2302,-3552.81,-4542.99
105,160,475.976,-62.5991,-3457.52,-4187.11
110,160,421.176,-168.149,-3364.94,-3837.02
115,160,359.792,-246.341,-3264.74,-3489.63
120,160,295.344,-293.285,-3150.61,-3140.69
125,160,230.701,-305.962,-3020.17,-2784.78
130,160,166.315,-281.497,-2873.22,-2416.43
135,160,100.136,-216.91,-2708.76,-2032.37
140,160,29.7114,-110.653,-2522.11,-1635.04
145,160,-44.5391,33.4611,-2303.79,-1235.89
150,160,-117.072,201.158,-2041.68,-856.919
155,160,-178.03,364.563,-1726.3,-529.055
160,160,-217.208,484.446,-1357.6,-286.49
165,160,-228.943,518.912,-949.923,-158.163
170,160,-214.761,435.851,-531.813,-158.871
175,160,-182.021,223.752,-139.721,-283.449
180,160,-139.506,-103.92,192.186,-506.484
0,165,4277.13,288.007,-13806.6,-3176.05
5,165,3909.77,121.987,-13518.3,-4121.15
10,165,3489.09,26.8486,-13043.4,-5014.91
15,165,3041.26,5.86759,-12406,-5837.89
20,165,2594.46,48.3477,-11634.6,-6572.04
25,165,2173.75,133.804,-10762.2,-7199.48
30,165,1796.84,238.237,-9825.52,-7702.73
35,165,1472.52,340.177,-8863.74,-8066.7
40,165,1201.81,424.534,-7915.81,-8281.73
45,165,980.752,483.497,-7016.93,-8346.45
50,165,803.445,515.147,-6195.32,-8269.31
55,165,664.179,521.142,-5470.09,-8067.94
60,165,558.32,504.727,-4850.79,-7766.72
65,165,482.248,469.596,-4338.58,-7393.22
70,165,432.804,419.474,-3928.3,-6974.55
75,165,406.643,358.059,-3610.8,-6534.42
80,165,399.743,289.004,-3374.71,-6091.31
85,165,407.199,215.894,-3207.53,-5657.88
90,165,423.363,142.269,-3095.96,-5241.16
95,165,442.343,71.7226,-3025.87,-4843.61
100,165,458.765,8.01383,-2982.39,-4464.26
105,165,468.589,-44.9255,-2950.41,-4099.91
110,165,469.651,-83.1976,-2915.7,-3746.08
115,165,461.563,-103.29,-2866.43,-3397.46
120,165,444.853,-102.354,-2794.48,-3048.37
125,165,419.608,-78.1705,-2696,-2693.22
130,165,384.408,-28.8995,-2570.45,-2327.75
135,165,336.463,46.8425,-2418.53,-1950.87
140,165,273.33,148.707,-2239.48,-1567.04
145,165,195.481,271.778,-2029.39,-1188.29
150,165,108.124,403.088,-1781.75,-834.83
155,165,20.7501,519.709,-1491.2,-533.43
160,165,-55.7689,590.789,-1159.07,-312.884
165,165,-113.014,584.197,-798.269,-197.191
170,165,-147.533,475.793,-433.876,-198.303
175,165,-160.611,257.484,-98.0322,-311.216
180,165,-155.725,-59.3813,179.296,-513.614
0,170,3057.53,10.1001,-14126.8,-3189.06
5,170,2705.85,-215.285,-13724.6,-4381.16
10,170,2311.3,-378.666,-13083.1,-5485.79
15,170,1901.5,-474.265,-12240.6,-6465.31
20,170,1506.32,-507.537,-11244.5,-7291.39
25,170,1151.76,-492.111,-10147.8,-7945.19
30,170,855.083,-445.262,-9006,-8416.68
35,170,622.724,-383.492,-7872.54,-8703.94
40,170,451.658,-319.515,-6795.02,-8812.65
45,170,332.902,-261.223,-5811.62,-8755.92
50,170,255.51,-212.295,-4948.74,-8553.88
55,170,209.577,-173.598,-4220.3,-8232.65
60,170,187.63,-144.552,-3628.8,-7822.24
65,170,184.656,-124.003,-3167.68,-7353.66
70,170,197.359,-110.599,-2824.39,-6855.81
75,170,223.252,-102.87,-2583.24,-6352.95
80,170,259.952,-99.2076,-2427.59,-5863.04
85,170,304.796,-97.8539,-2341.04,-5397.39
90,170,354.75,-96.8818,-2307.69,-4961.12
95,170,406.551,-94.1718,-2311.96,-4554.38
100,170,456.944,-87.3994,-2338.3,-4173.66
105,170,502.929,-74.0872,-2371.2,-3813.22
110,170,541.858,-51.7611,-2395.85,-3466.16
115,170,571.307,-18.1839,-2399.32,-3125.42
120,170,588.704,28.4425,-2371.96,-2784.64
125,170,590.935,89.3989,-2308.41,-2439.17
130,170,574.3,165.42,-2207.74,-2087.17
135,170,535.221,256.368,-2072.17,-1730.77
140,170,471.737,360.141,-1904.83,-1377.04
145,170,385.261,470.709,-1707.41,-1038.44
150,170,281.611,575.962,-1479.35,-732.407
155,170,170.48,656.87,-1219.68,-479.871
160,170,63.2826,689.387,-931.34,-302.067
165,170,-29.6771,649.445,-625.631,-215.896
170,170,-101.367,519.629,-323.494,-228.832
175,170,-148.555,294.98,-51.7085,-335.379
180,170,-170.76,-14.3909,165.041,-516.835
0,175,1814.67,-267.884,-14339.5,-3177.81
5,175,1498.65,-594.163,-13824.9,-4601.31
10,175,1159.86,-859.315,-13015.4,-5896.17
15,175,824.262,-1051.42,-11965.1,-7006.13
20,175,519.272,-1169.17,-10741.8,-7893.16
25,175,267.63,-1219.93,-9420.39,-8539.03
30,175,82.474,-1216.49,-8076.06,-8943.63
35,175,-34.4407,-1173.48,-6776.91,-9121.18
40,175,-91.0453,-1104.54,-5578.7,-9095.69
45,175,-100.912,-1020.64,-4521.44,-8897.14
50,175,-78.7355,-929.694,-3628.36,-8558.75
55,175,-36.967,-837.046,-2907.01,-8115.27
60,175,15.6797,-746.186,-2352,-7601.38
65,175,74.0896,-659.41,-1948.77,-7049.83
70,175,135.72,-578.173,-1677.36,-6489.33
75,175,199.438,-503.196,-1515.81,-5942.65
80,175,264.662,-434.443,-1442.44,-5425.51
85,175,330.905,-371.1,-1437.16,-4946.43
90,175,397.608,-311.625,-1481.68,-4507.56
95,175,464.059,-253.89,-1559.19,-4106
100,175,529.251,-195.413,-1653.66,-3735.34
105,175,591.612,-133.645,-1749.51,-3387.25
110,175,648.637,-66.2785,-1831.7,-3052.85
115,175,696.589,8.49596,-1886.57,-2724.1
120,175,730.469,91.832,-1903.24,-2395.15
125,175,744.444,184.168,-1875.16,-2063.54
130,175,732.831,285.126,-1801.07,-1731.08
135,175,691.486,393.121,-1684.62,-1403.96
140,175,619.261,504.454,-1532.52,-1092.19
145,175,519.035,611.964,-1351.77,-808.368
150,175,397.865,703.849,-1147.56,-566.314
155,175,266.094,763.576,-923.412,-379.728
160,175,135.606,771.734,-684.035,-260.62
165,175,17.7661,709.874,-439.119,-217.126
170,175,-78.3067,565.376,-205.104,-250.96
175,175,-146.66,335.735,-2.68292,-355.566
180,175,-184.494,30.709,149.531,-516.123
0,180,557.988,-543.828,-14443.1,-3142.37
5,180,297.273,-1008.98,-13821.6,-4775.08
10,180,44.2028,-1404.69,-12850.3,-6235.47
15,180,-180.501,-1709.33,-11599.2,-7449.29
20,180,-356.439,-1913.62,-10157.3,-8369.8
25,180,-468.874,-2019.84,-8621.86,-8980.67
30,180,-512.654,-2039.14,-7087.42,-9293.28
35,180,-493.127,-1988.03,-5636.2,-9339.68
40,180,-423.846,-1884.8,-4331.19,-9163.9
45,180,-322.244,-1746.7,-3213.13,-8814.1
50,180,-205.106,-1588.34,-2301.04,-8337.28
55,180,-85.4079,-1421.23,-1595.33,-7776.66
60,180,28.846,-1254,-1082.43,-7170.59
65,180,134.077,-1092.92,-739.772,-6551.97
70,180,229.717,-942.349,-540.365,-5947.43
75,180,316.757,-804.93,-456.429,-5376.46
80,180,396.721,-681.625,-461.844,-4850.99
85,180,471.169,-571.736,-533.378,-4375.66
90,180,541.509,-473.056,-650.863,-3948.82
95,180,608.866,-382.201,-796.61,-3564.05
100,180,673.786,-295.127,-954.464,-3211.86
105,180,735.718,-207.738,-1108.95,-2881.44
110,180,792.404,-116.475,-1244.97,-2562.42
115,180,839.488,-18.7589,-1348.32,-2246.63
120,180,870.666,86.7941,-1407.17,-1929.83
125,180,878.653,200.331,-1414.02,-1612.94
130,180,856.832,320.712,-1367.41,-1302.39
135,180,801.157,445.196,-1272.27,-1009.06
140,180,711.637,568.717,-1138.47,-746.042
145,180,592.857,682.939,-977.754,-525.796
150,180,453.425,775.626,-800.631,-357.859
155,180,304.62,831.026,-615.013,-247.82
160,180,158.735,831.729,-427.519,-197.417
165,180,27.4598,761.937,-246.387,-204.995
170,180,-79.4833,611.445,-83.4699,-265.705
175,180,-155.345,379.241,46.9801,-371.513
180,180,-196.824,75.5752,132.882,-511.482
0,185,-702.936,-815.634,-14436.8,-3083.01
5,185,-889.91,-1453.09,-13718.2,-4896.89
10,185,-1028.69,-2003.11,-12598.4,-6495.14
15,185,-1107.49,-2431.15,-11163.3,-7787.19
20,185,-1117.68,-2719.19,-9522.35,-8718.98
25,185,-1057.27,-2865.93,-7793.88,-9277.01
30,185,-932.903,-2884.15,-6090.67,-9484.61
35,185,-759.326,-2796.21,-4507.51,-9391.91
40,185,-556.295,-2628.91,-3113.3,-9062.96
45,185,-344.232,-2408.98,-1948.57,-8564.05
50,185,-140.226,-2160.01,-1027.53,-7955.69
55,185,44.3815,-1901.04,-343.315,-7289.05
60,185,204.4,-1646.49,125.682,-6605.29
65,185,339.605,-1406.66,409.571,-5936.23
70,185,452.828,-1188.49,541.762,-5305.06
75,185,548.149,-995.89,555.084,-4726.76
80,185,629.668,-830.051,479.302,-4208.46
85,185,700.911,-689.569,339.975,-3750.23
90,185,764.652,-570.759,158.448,-3346.28
95,185,822.839,-468.17,-47.2912,-2986.55
100,185,876.402,-375.324,-261.303,-2658.53
105,185,924.851,-285.584,-468.419,-2349.15
110,185,965.797,-193.012,-653.549,-2046.93
115,185,994.68,-93.0515,-802.023,-1744.13
120,185,1005.08,17.0929,-901.13,-1438.81
125,185,989.82,138.339,-942.49,-1135.96
130,185,942.837,269.682,-924.353,-847.2
135,185,861.168,407.935,-852.62,-588.434
140,185,746.408,547.102,-739.742,-375.9
145,185,604.978,677.588,-601.566,-221.787
150,185,447.152,785.798,-453.446,-131.112
155,185,285.329,854.758,-307.522,-101.047
160,185,132.174,866.144,-172.461,-122.732
165,185,-0.931993,803.6,-55.3112,-184.416
170,185,-105.071,656.76,36.5008,-274.434
175,185,-174.618,425.018,95.1639,-383.049
180,185,-207.657,119.866,115.222,-502.949
0,190,-1958.51,-1081.23,-14320.6,-3000.19
5,190,-2055.34,-1919,-13518.5,-4962.27
10,190,-2054.25,-2642.03,-12270.5,-6668.71
15,190,-1955.98,-3200.19,-10677.3,-8015.31
20,190,-1768.13,-3566.38,-8866.65,-8942.36
25,190,-1505.78,-3737.5,-6975.7,-9439.73
30,190,-1190.82,-3731.21,-5132.85,-9542.11
35,190,-849.39,-3579.55,-3443.28,-9316.31
40,190,-507.88,-3321.5,-1980.25,-8844.75
45,190,-188.848,-2996.15,-783.254,-8210.21
50,190,92.014,-2637.99,138.35,-7485.47
55,190,327.049,-2274.61,798.288,-6728.67
60,190,515.906,-1926.43,1225.44,-5983.05
65,190,663.477,-1607.45,1456.58,-5278.76
70,190,777.378,-1326.39,1530.6,-4635.01
75,190,865.732,-1087.52,1484.41,-4061.75
80,190,935.696,-891.257,1350.49,-3561.03
85,190,992.755,-734.692,1155.83,-3128.24
90,190,1040.56,-612.072,922.193,-2753.57
95,190,1080.99,-515.514,667.269,-2423.61
100,190,1114.3,-435.85,406.359,-2123.11
105,190,1139.08,-363.582,154.06,-1837.06
110,190,1152.27,-289.843,-74.6926,-1553.06
115,190,1149.24,-207.213,-264.793,-1263.92
120,190,1124.28,-110.28,-402.57,-969.982
125,190,1071.63,4.05814,-478.525,-680.311
130,190,987.088,136.359,-490.209,-411.691
135,190,869.743,284.196,-443.897,-185.048
140,190,723.273,441.361,-353.95,-19.852
145,190,556.124,596.952,-239.699,71.8088
150,190,380.396,734.944,-120.927,89.1814
155,190,209.806,834.984,-13.8726,43.1555
160,190,57.4218,874.852,70.6038,-47.2358
165,190,-66.218,834.47,126.339,-160.572
170,190,-154.277,700.821,149.964,-278.67
175,190,-204.079,472.621,139.781,-390.068
180,190,-216.909,163.245,96.6848,-490.588
0,195,-3199.18,-1338.6,-14095.4,-2894.54
5,195,-3192.27,-2398.6,-13226.7,-4967.91
10,195,-3030.2,-3308.34,-11876.9,-6751.73
15,195,-2729.45,-4000.29,-10159.3,-8131.63
20,195,-2317.59,-4438.33,-8217.07,-9044.21
25,195,-1830.36,-4619.39,-6202.22,-9482.75
30,195,-1307.65,-4568.91,-4255.41,-9491.71
35,195,-788.494,-4331.96,-2489.43,-9151.84
40,195,-306.247,-3962.69,-980.174,-8560.64
45,195,115.124,-3514.87,234.525,-7814.42
50,195,462.721,-3035.31,1149.81,-6995.86
55,195,734.271,-2560.73,1785.27,-6168.72
60,195,935.947,-2117.4,2175.76,-5377.72
65,195,1079.22,-1722.38,2363.4,-4651.31
70,195,1177.59,-1385.19,2391.31,-4004.98
75,195,1243.99,-1109.32,2299.39,-3444.06
80,195,1289,-893.45,2121.88,-2965.94
85,195,1320.14,-732.365,1886.39,-2561.88
90,195,1341.74,-617.872,1614.46,-2218.59
95,195,1355.23,-539.639,1322.91,-1919.87
100,195,1359.66,-486.047,1025.96,-1648.26
105,195,1352.24,-445.033,737.268,-1387.1
110,195,1328.87,-404.883,471.355,-1123.08
115,195,1284.78,-354.954,243.671,-849.194
120,195,1215.19,-286.271,69.0099,-567.466
125,195,1116.24,-192.088,-41.5456,-290.27
130,195,986.207,-68.5588,-84.1465,-38.9441
135,195,826.828,84.2361,-64.6367,160.862
140,195,644.348,260.883,1.44706,286.357
145,195,449.639,449.226,91.8425,325.082
150,195,257.028,629.734,182.66,279.779
155,195,81.9235,776.556,253.674,168.401
160,195,-62.0884,860.781,291.728,19.0221
165,195,-165.734,855.775,291.223,-138.376
170,195,-225.38,743.702,252.335,-279.888
175,195,-242.925,521.657,178.852,-392.504
180,195,-224.51,205.381,77.4121,-474.494
0,200,-4415.5,-1585.78,-13762.9,-2766.86
5,200,-4294.69,-2883.35,-12847.2,-4911.77
10,200,-3956.28,-3988.69,-11427,-6741.7
15,200,-3434.97,-4816.04,-9625.29,-8136.14
20,200,-2781.08,-5320.79,-7596.19,-9030
25,200,-2053.5,-5501.49,-5502.35,-9419.67
30,200,-1311.87,-5393.66,-3492.43,-9357
35,200,-609.156,-5057.81,-1683.71,-8932.77
40,200,14.1964,-4565.39,-152.844,-8255.21
45,200,533.285,-3986.3,1064.46,-7429.97
50,200,938.92,-3380.43,1967.2,-6546.59
55,200,1235.32,-2793.73,2579.41,-5672.55
60,200,1436.3,-2257.95,2940.24,-4853.52
65,200,1560.84,-1792.41,3095.41,-4116.62
70,200,1629.06,-1406.46,3090.82,-3474.56
75,200,1659.15,-1101.8,2968.17,-2929.18
80,200,1665.47,-874.448,2762.53,-2474.38
85,200,1657.76,-716.321,2501.51,-2098.26
90,200,1641.26,-616.575,2205.86,-1785
95,200,1617.23,-562.636,1891.13,-1516.38
100,200,1583.78,-540.981,1570.05,-1273.3
105,200,1536.89,-537.684,1254.95,-1037.71
110,200,1471.43,-538.78,959.583,-795.204
115,200,1382.16,-530.579,699.621,-538.318
120,200,1264.76,-500.07,491.146,-269.709
125,200,1116.75,-435.671,347.327,-3.85709
130,200,938.589,-328.567,274.17,234.387
135,200,734.71,-174.787,267.083,415.23
140,200,514.332,22.2312,310.055,512.513
145,200,291.434,249.292,378.391,512.761
150,200,83.3173,482.46,444.416,421.049
155,200,-92.3184,688.541,484.094,260.862
160,200,-221.135,829.599,481.974,67.5675
165,200,-295.457,870.186,432.733,-121.966
170,200,-315.795,785.987,339.47,-279.332
175,200,-289.988,571.773,210.585,-390.299
180,200,-230.403,245.955,57.5501,-454.788
0,205,-5598.22,-1820.9,-13325.7,-2618.12
5,205,-5357.29,-3364.44,-12384.5,-4793.12
10,205,-4833.86,-4669.7,-10928.9,-6637.96
15,205,-4082.47,-5632.87,-9087.64,-8030.33
20,205,-3177.68,-6201.67,-7021.22,-8905.34
25,205,-2202.67,-6377.55,-4897.69,-9261.85
30,205,-1237.64,-6207.54,-2869.23,-9156.13
35,205,-349.733,-5768.86,-1054.23,-8684.54
40,205,413.455,-5151.12,471.715,-7960.89
45,205,1026.3,-4440.84,1675.41,-7095.52
50,205,1483.64,-3711.03,2558.9,-6181.14
55,205,1796.57,-3016.56,3149.09,-5286.9
60,205,1986.88,-2394.09,3487.49,-4458.72
65,205,2081.41,-1864.5,3621.54,-3722.94
70,205,2107.21,-1436.17,3598.26,-3090.74
75,205,2087.98,-1108.32,3459.91,-2562.08
80,205,2042.18,-873.716,3241.52,-2128.91
85,205,1982.3,-721.107,2970.07,-1777.61
90,205,1915.14,-636.984,2665.17,-1490.94
95,205,1842.62,-606.873,2340.8,-1249.48
100,205,1762.78,-616.007,2007.9,-1033.04
105,205,1671.04,-649.472,1677.19,-822.316
110,205,1561.34,-691.938,1361.45,-601.588
115,205,1427.53,-727.27,1076.44,-362.218
120,205,1264.65,-738.457,839.598,-106.398
125,205,1070.3,-708.395,666.507,150.596
130,205,846.045,-622.005,565.837,381.615
135,205,598.595,-469.749,534.841,553.515
140,205,340.505,-251.915,557.597,636.9
145,205,89.7509,17.6496,607.477,616.647
150,205,-132.36,310.038,653.472,498.829
155,205,-305.052,583.4,668.108,310.564
160,205,-412.935,789.14,633.797,92.3117
165,205,-450.181,881.496,545.268,-114.29
170,205,-422.189,828.658,407.834,-277.854
175,205,-343.769,622.646,233.442,-383.386
180,205,-234.542,284.656,37.2502,-431.621
0,210,-6738.33,-2042.15,-12787.1,-2449.46
5,210,-6375.31,-3833,-11843.1,-4612.5
10,210,-5665.51,-5338.13,-10388.9,-6441.61
15,210,-4683.8,-6436.85,-8555.07,-7816.8
20,210,-3529.11,-7070.28,-6503.26,-8675.14
25,210,-2308.72,-7243.56,-4401.57,-9017.01
30,210,-1122.94,-7015.56,-2401.1,-8899.89
35,210,-52.7994,-6480.12,-618.063,-8421
40,210,847.171,-5744.68,874.795,-7694.55
45,210,1550.55,-4911.73,2047.14,-6830.74
50,210,2055.94,-4066.72,2903.27,-5921.82
55,210,2380.92,-3272.77,3471.41,-5036.35
60,210,2554.91,-2570.84,3793.5,-4219.77
65,210,2612.33,-1982.85,3916.81,-3498.05
70,210,2587,-1515.9,3887.81,-2882.11
75,210,2508.32,-1166.44,3747.97,-2371.65
80,210,2399.24,-923.942,3531.36,-1958.37
85,210,2275.7,-774.004,3263.77,-1628.41
90,210,2147.04,-700.684,2963.31,-1364.24
95,210,2016.95,-688.018,2642.23,-1146.05
100,210,1884.47,-720.634,2309.63,-952.931
105,210,1745.16,-783.458,1974.59,-764.523
110,210,1592.22,-860.721,1648.87,-563.603
115,210,1417.92,-934.668,1348.26,-339.894
120,210,1215.34,-984.741,1091.5,-94.306
125,210,980.571,-988.205,896.527,158.183
130,210,714.939,-923.026,774.713,389.311
135,210,426.841,-773.061,725.342,563.545
140,210,132.467,-534.481,732.964,648.663
145,210,-145.262,-221.289,769.587,627.496
150,210,-379.938,132.519,801.554,505.825
155,210,-546.908,475.829,798.601,312.346
160,210,-629.437,748.622,741.365,90.1321
165,210,-623.737,894.207,624.459,-116.803
170,210,-540.611,872.936,454.642,-275.806
175,210,-402.501,673.962,246.195,-371.674
180,210,-236.896,321.191,16.6668,-405.169
0,215,-7827.15,-2247.87,-12151.2,-2262.15
5,215,-7344.49,-4280.31,-11227.3,-4371.77
10,215,-6454.48,-5981.04,-9811.49,-6155.38
15,215,-5251.73,-7214.52,-8032.2,-7499.08
20,215,-3858.3,-7916.47,-6046.84,-8343.28
25,215,-2403.96,-8095.84,-4018.43,-8688.75
30,215,-1007.65,-7822.55,-2092.55,-8590.99
35,215,236.765,-7205.68,-380.141,-8143.58
40,215,1268.2,-6368.74,1050.56,-7456.26
45,215,2059.22,-5428.62,2172.42,-6634.73
50,215,2611.47,-4481.82,2991.28,-5767.43
55,215,2948.07,-3598.78,3535.35,-4920.27
60,215,3105.1,-2824.24,3845.3,-4137.37
65,215,3123.72,-2181.03,3966.43,-3444.58
70,215,3044.12,-1675.12,3943.01,-2853.47
75,215,2901.31,-1300.58,3814.39,-2364.85
80,215,2723.09,-1044.06,3612.67,-1971.57
85,215,2529.51,-888.517,3361.83,-1660.77
90,215,2333.34,-816.045,3078.2,-1415.58
95,215,2140.97,-809.65,2772.28,-1216.43
100,215,1953.32,-853.852,2451.5,-1042.15
105,215,1766.62,-934.032,2123.56,-871.51
110,215,1573.35,-1034.72,1799.37,-685.929
115,215,1363.62,-1137.32,1494.71,-473.432
120,215,1127.54,-1218.44,1229.36,-233.302
125,215,858.386,-1250.09,1023.1,20.4958
130,215,556.192,-1203.28,889.543,259.627
135,215,230.572,-1054.88,829.786,447.28
140,215,-98.4014,-796.395,829.065,549.163
145,215,-402.104,-441.451,858.703,546.039
150,215,-648.157,-28.8115,883.367,442.347
155,215,-807.438,381.334,870.934,266.351
160,215,-861.676,717.724,800.8,61.1673
165,215,-809.258,913.027,667.345,-129.319
170,215,-666.661,920.099,477.961,-272.981
175,215,-464.213,725.393,247.978,-355.037
180,215,-237.447,355.282,-4.04345,-375.634
0,220,-8856.41,-2436.47,-11422.7,-2057.63
5,220,-8260.86,-4697.98,-10541.1,-4074.07
10,220,-7204.15,-6585.93,-9199.36,-5783.63
15,220,-5798.95,-7952.69,-7519.47,-7081.61
20,220,-4187.84,-8729.74,-5649.9,-7912.69
25,220,-2520.25,-8929.3,-3743.7,-8276.89
30,220,-931.292,-8630.47,-1936.97,-8224.77
35,220,474.017,-7954.84,-332.557,-7842.32
40,220,1628.72,-7039.18,1007.26,-7230.69
45,220,2504.11,-6012.23,2058.87,-6487.5
50,220,3103.97,-4979.73,2829.15,-5694.62
55,220,3455.66,-4018.31,3345.17,-4913.61
60,220,3600.55,-3176.14,3644.91,-4186.46
65,220,3585.46,-2477.27,3770.11,-3538.85
70,220,3456.1,-1927.25,3761.33,-2983.53
75,220,3252.74,-1518.82,3654.49,-2523.18
80,220,3007.97,-1236.87,3478.72,-2152.67
85,220,2746.18,-1062.68,3255.57,-1860.93
90,220,2483.94,-977.077,2999.39,-1632.42
95,220,2230.77,-962.537,2719.09,-1448.32
100,220,1989.79,-1003.79,2420.81,-1287.62
105,220,1758.14,-1086.94,2111.26,-1128.74
110,220,1527.62,-1197.2,1800.78,-952.221
115,220,1286.05,-1315.7,1505.07,-744.799
120,220,1020.17,-1416.88,1244.37,-504.27
125,220,720.029,-1468.3,1039.53,-243.236
130,220,383.984,-1434.64,905.515,10.7885
135,220,22.7126,-1286.12,844.749,220.947
140,220,-339.691,-1009.53,843.294,351.97
145,220,-668.539,-617.746,872.587,382.948
150,220,-925.109,-153.57,896.81,316.275
155,220,-1075.59,314.675,883.121,177.992
160,220,-1100.16,705.595,810.328,8.78854
165,220,-999.47,942.363,672.479,-150.029
170,220,-795.666,971.291,476.779,-268.626
175,220,-526.802,776.567,238.313,-333.322
180,220,-236.191,386.668,-24.7229,-343.239
0,225,-9818.27,-2606.53,-10607.4,-1837.44
5,225,-9120.66,-5078.09,-9788.61,-3723.72
10,225,-7917.56,-7140.85,-8553.31,-5332.26
15,225,-6337,-8638.25,-7013.4,-6569.8
20,225,-4538.41,-9498.52,-5304.04,-7385.84
25,225,-2687.01,-9736.03,-3564.16,-7778.52
30,225,-930.72,-9436.19,-1916.87,-7791.01
35,225,616.518,-8729.38,-454.595,-7498.61
40,225,1882.87,-7761.87,767.601,-6990.76
45,225,2838.26,-6671.13,1729.92,-6354.3
50,225,3487.65,-5569.93,2439.89,-5662.64
55,225,3861.27,-4540.03,2922.58,-4971.65
60,225,4004.29,-3632.92,3212.08,-4320.53
65,225,3967.82,-2874.51,3345.25,-3734.45
70,225,3801.98,-2271.22,3357.6,-3227.3
75,225,3551.4,-1815.92,3280.4,-2803.79
80,225,3252.83,-1493.28,3138.98,-2461.09
85,225,2934.45,-1284.15,2951.96,-2190.24
90,225,2616.21,-1169.06,2731.69,-1977.38
95,225,2310.44,-1130.4,2485.74,-1804.89
100,225,2022.24,-1153.26,2219.43,-1652.52
105,225,1749.66,-1224.45,1938.93,-1499.04
