stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass,source_port,coupling_relation,s_magnitude,s_phase_deg,source_magnitude,term_real,term_imag,term_magnitude,term_alignment_with_total
778,k6_supported_scene,421027,6,0.699999988079071,interior,task,2,P11,7.134929911939331,0.43979825756952273,0.4941376398833503,0.21732087302021383,0.06106083105506921,0.07805396402596024,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.43834792608793094,-0.02551018708708598,0.011302661724702588,0.027901967803027537,-0.47751256480599474
778,k6_supported_scene,421027,6,0.699999988079071,interior,task,2,P11,7.134929911939331,0.43979825756952273,0.4941376398833503,0.21732087302021383,0.06106083105506921,0.07805396402596024,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.4542878594239106,0.03773907057071493,-0.0931052009496098,0.1004630075769615,0.9540420556329041
778,k6_supported_scene,421027,6,0.699999988079071,interior,task,2,P11,7.134929911939331,0.43979825756952273,0.4941376398833503,0.21732087302021383,0.06106083105506921,0.07805396402596024,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.5977471277989272,0.05696361406610766,-0.0898636744612536,0.10639705501164315,0.8850401415245863
778,k6_supported_scene,421027,6,0.699999988079071,interior,task,2,P11,7.134929911939331,0.43979825756952273,0.4941376398833503,0.21732087302021383,0.06106083105506921,0.07805396402596024,False,False,P11,self,0.13858096432942,-127.72686751526298,0.4941376398833503,-0.05166291392354382,-0.04494651804528711,0.06847807064649834,0.5933697307220699
781,k6_supported_scene,421027,6,0.699999988079071,interior,task,3,P10,6.129043905641027,0.4937962696016481,0.4880158172369336,0.24098039005819746,0.08665623839248049,0.10343884510943277,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.4350984504028677,0.005261383885542002,-0.07695775813671703,0.07713740141993686,0.9895322704905868
781,k6_supported_scene,421027,6,0.699999988079071,interior,task,3,P10,6.129043905641027,0.4937962696016481,0.4880158172369336,0.24098039005819746,0.08665623839248049,0.10343884510943277,False,False,P10,self,0.136232878997807,-128.024603514836,0.4880158172369336,-0.03562341279518683,-0.05613437533127108,0.06648379977865507,0.8828390791818204
781,k6_supported_scene,421027,6,0.699999988079071,interior,task,3,P10,6.129043905641027,0.4937962696016481,0.4880158172369336,0.24098039005819746,0.08665623839248049,0.10343884510943277,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.4762564161275738,-0.0248665054865047,0.017528133161637732,0.0304233224228136,-0.5119414559939229
781,k6_supported_scene,421027,6,0.699999988079071,interior,task,3,P10,6.129043905641027,0.4937962696016481,0.4880158172369336,0.24098039005819746,0.08665623839248049,0.10343884510943277,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5879708581748655,0.03679794072334573,-0.12471055433785033,0.13002619276412267,0.9346648002842103
784,k6_supported_scene,421027,6,0.699999988079071,interior,task,4,P00,6.372779223943609,0.4801324276950704,0.4524120208569422,0.2172176818924765,0.07415243921772258,0.0897106501442701,False,False,P00,self,0.13840586460662296,-126.940543860558,0.4524120208569422,-0.05909407383139516,-0.02070540069694083,0.06261647690513464,0.5620640176343265
784,k6_supported_scene,421027,6,0.699999988079071,interior,task,4,P00,6.372779223943609,0.4801324276950704,0.4524120208569422,0.2172176818924765,0.07415243921772258,0.0897106501442701,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.4638655216135334,0.036579880852842,-0.0736539760495054,0.08223743594683161,0.7512610660322566
784,k6_supported_scene,421027,6,0.699999988079071,interior,task,4,P00,6.372779223943609,0.4801324276950704,0.4524120208569422,0.2172176818924765,0.07415243921772258,0.0897106501442701,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.5554932281496751,-0.0009333470359568427,-0.1228274775532411,0.12283102368205466,0.9683490926635941
784,k6_supported_scene,421027,6,0.699999988079071,interior,task,4,P00,6.372779223943609,0.4801324276950704,0.4524120208569422,0.2172176818924765,0.07415243921772258,0.0897106501442701,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.5211328318142178,-0.032366687999658944,0.007262360069205781,0.03317143900770753,0.03913364090516901
787,k6_supported_scene,421027,6,0.699999988079071,interior,task,5,P10,7.950045052675453,0.40040339148043863,0.4353624321037852,0.17432059433752778,0.036646905025690485,0.05161878958201899,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.4602403049401458,0.04985349982096136,-0.06459356571920238,0.08159473130490419,0.7419864551624765
787,k6_supported_scene,421027,6,0.699999988079071,interior,task,5,P10,7.950045052675453,0.40040339148043863,0.4353624321037852,0.17432059433752778,0.036646905025690485,0.05161878958201899,False,False,P10,self,0.136232878997807,-128.024603514836,0.4353624321037852,-0.052951717678817865,0.026718384387619896,0.05931067753298594,-0.380046679756409
787,k6_supported_scene,421027,6,0.699999988079071,interior,task,5,P10,7.950045052675453,0.40040339148043863,0.4353624321037852,0.17432059433752778,0.036646905025690485,0.05161878958201899,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.6219463666433678,-0.019596938273934272,-0.03456058665330318,0.039730015599454126,0.905446090474235
787,k6_supported_scene,421027,6,0.699999988079071,interior,task,5,P10,7.950045052675453,0.40040339148043863,0.4353624321037852,0.17432059433752778,0.036646905025690485,0.05161878958201899,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.46024029436230834,0.009206089324366673,-0.10136214537098223,0.10177935249772595,0.9859155634775475
811,k6_supported_scene,421028,6,0.6000000238418579,edge,combined,-1,P01,6.601203741711133,0.46767032428969685,0.33133338394838635,0.15495479111914442,0.050177975306346975,0.06157235573132204,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.6486636798814591,0.10270618740855297,-0.10012215427150882,0.14343293453028358,0.9999406877033011
811,k6_supported_scene,421028,6,0.6000000238418579,edge,combined,-1,P01,6.601203741711133,0.46767032428969685,0.33133338394838635,0.15495479111914442,0.050177975306346975,0.06157235573132204,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.6851668470283135,-0.03625914125354303,-0.02451449543241229,0.04376854819102581,-0.1915555732627186
811,k6_supported_scene,421028,6,0.6000000238418579,edge,combined,-1,P01,6.601203741711133,0.46767032428969685,0.33133338394838635,0.15495479111914442,0.050177975306346975,0.06157235573132204,False,False,P01,self,0.138642679019854,-127.753500672212,0.33133338394838635,0.043324809154881974,0.015269711954883657,0.045936947999318176,0.4335175524837776
811,k6_supported_scene,421028,6,0.6000000238418579,edge,combined,-1,P01,6.601203741711133,0.46767032428969685,0.33133338394838635,0.15495479111914442,0.050177975306346975,0.06157235573132204,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,0.0
814,k6_supported_scene,421028,6,0.6000000238418579,edge,task,0,P01,5.845710541857373,0.5101694785512744,0.38145227885505967,0.19460531019568109,0.07397950821131366,0.0870974510139782,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.5219873658549586,0.10629748291864491,-0.044979173639957126,0.11542218563245552,0.9970256695321967
814,k6_supported_scene,421028,6,0.6000000238418579,edge,task,0,P01,5.845710541857373,0.5101694785512744,0.38145227885505967,0.19460531019568109,0.07397950821131366,0.0870974510139782,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.7629045359699906,0.029967309000216682,-0.03843183869689495,0.0487344419721681,0.833506036409844
814,k6_supported_scene,421028,6,0.6000000238418579,edge,task,0,P01,5.845710541857373,0.5101694785512744,0.38145227885505967,0.19460531019568109,0.07397950821131366,0.0870974510139782,False,False,P01,self,0.138642679019854,-127.753500672212,0.38145227885505967,0.04826764501531074,0.021612901722586817,0.052885565858693875,0.7356634289533557
814,k6_supported_scene,421028,6,0.6000000238418579,edge,task,0,P01,5.845710541857373,0.5101694785512744,0.38145227885505967,0.19460531019568109,0.07397950821131366,0.0870974510139782,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,0.0
820,k6_supported_scene,421028,6,0.6000000238418579,edge,task,2,P01,5.88766839571507,0.5077110085812435,0.4274307254900075,0.21701128473714432,0.08184582128848295,0.09654493863524238,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.589559614365691,-0.09287891795082673,-0.09147802081533579,0.13036380514547516,0.9824246125284143
820,k6_supported_scene,421028,6,0.6000000238418579,edge,task,2,P01,5.88766839571507,0.5077110085812435,0.4274307254900075,0.21701128473714432,0.08184582128848295,0.09654493863524238,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.6853630160601369,-0.04271337993507047,0.009609895745021725,0.043781079494547265,0.6885278946814898
820,k6_supported_scene,421028,6,0.6000000238418579,edge,task,2,P01,5.88766839571507,0.5077110085812435,0.4274307254900075,0.21701128473714432,0.08184582128848295,0.09654493863524238,False,False,P01,self,0.138642679019854,-127.753500672212,0.4274307254900075,-0.04472657070648933,-0.03887541857831159,0.05926014087733444,0.9921370185367712
820,k6_supported_scene,421028,6,0.6000000238418579,edge,task,2,P01,5.88766839571507,0.5077110085812435,0.4274307254900075,0.21701128473714432,0.08184582128848295,0.09654493863524238,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,-0.0
823,k6_supported_scene,421028,6,0.6000000238418579,edge,task,3,P01,7.588510907157432,0.4174211542415124,0.40942613527338123,0.17090312996245638,0.04143121785604734,0.05551116683564948,False,False,P00,y_neighbor,0.221120650005401,-124.185373834792,0.5889990025503797,0.07153242998828103,-0.10883716268527849,0.13023984229647279,0.996838879658088
823,k6_supported_scene,421028,6,0.6000000238418579,edge,task,3,P01,7.588510907157432,0.4174211542415124,0.40942613527338123,0.17090312996245638,0.04143121785604734,0.05551116683564948,False,False,P10,diagonal,0.0638801313590369,139.19540158061,0.6967427468882428,-0.02195370179267992,-0.03871690407581414,0.044508018194677146,0.3838737961020616
823,k6_supported_scene,421028,6,0.6000000238418579,edge,task,3,P01,7.588510907157432,0.4174211542415124,0.40942613527338123,0.17090312996245638,0.04143121785604734,0.05551116683564948,False,False,P01,self,0.138642679019854,-127.753500672212,0.40942613527338123,0.05533757928171677,0.012645029790661538,0.056763936255046714,0.4226192044123997
823,k6_supported_scene,421028,6,0.6000000238418579,edge,task,3,P01,7.588510907157432,0.4174211542415124,0.40942613527338123,0.17090312996245638,0.04143121785604734,0.05551116683564948,False,False,P11,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,0.0
826,k6_supported_scene,421028,6,0.6000000238418579,edge,task,4,P00,6.6339421550381825,0.46591092290223396,0.5847633481025696,0.2724476311938685,0.08752922397486637,0.10763892728173488,False,False,P00,self,0.13840586460662296,-126.940543860558,0.5847633481025696,0.06468781631093495,-0.048640603687845,0.08093467678439979,0.7438375436907105
826,k6_supported_scene,421028,6,0.6000000238418579,edge,task,4,P00,6.6339421550381825,0.46591092290223396,0.5847633481025696,0.2724476311938685,0.08752922397486637,0.10763892728173488,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.609471640230435,0.10779990344145607,0.00736997867500367,0.1080515421808373,0.9998193661301373
826,k6_supported_scene,421028,6,0.6000000238418579,edge,task,4,P00,6.6339421550381825,0.46591092290223396,0.5847633481025696,0.2724476311938685,0.08752922397486637,0.10763892728173488,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.5353467534039164,0.09892312182525907,0.06501650501889562,0.11837622209095511,0.8803571676958697
826,k6_supported_scene,421028,6,0.6000000238418579,edge,task,4,P00,6.6339421550381825,0.46591092290223396,0.5847633481025696,0.2724476311938685,0.08752922397486637,0.10763892728173488,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.0,-0.0,0.0,0.0,0.0
829,k6_supported_scene,421028,6,0.6000000238418579,edge,task,5,P00,7.042137509741345,0.44452186166586477,0.5659417705112509,0.2515734894221369,0.07260698763775006,0.0920694268122875,False,False,P00,self,0.13840586460662296,-126.940543860558,0.5659417705112509,0.01098186787350984,-0.07755600701329687,0.0783296600646127,0.6264717854324036
829,k6_supported_scene,421028,6,0.6000000238418579,edge,task,5,P00,7.042137509741345,0.44452186166586477,0.5659417705112509,0.2515734894221369,0.07260698763775006,0.0920694268122875,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.49711104314012794,0.06042655709476339,-0.06415436355774609,0.08813144254933174,0.9613429613267996
829,k6_supported_scene,421028,6,0.6000000238418579,edge,task,5,P00,7.042137509741345,0.44452186166586477,0.5659417705112509,0.2515734894221369,0.07260698763775006,0.0920694268122875,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.6577161294454839,0.14483845060844905,0.013154898562514145,0.14543461806202185,0.8098321227243243
829,k6_supported_scene,421028,6,0.6000000238418579,edge,task,5,P00,7.042137509741345,0.44452186166586477,0.5659417705112509,0.2515734894221369,0.07260698763775006,0.0920694268122875,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.0,-0.0,0.0,0.0,-0.0
832,k6_supported_scene,421028,6,0.6000000238418579,interior,combined,-1,P10,7.3909377780411045,0.4270248129245791,0.5852586814093637,0.2499199789413194,0.06484493357727605,0.08497167113547027,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.6069018866064678,0.020037939488861505,-0.10571362772557795,0.10759595766505987,0.9234793804820555
832,k6_supported_scene,421028,6,0.6000000238418579,interior,combined,-1,P10,7.3909377780411045,0.4270248129245791,0.5852586814093637,0.2499199789413194,0.06484493357727605,0.08497167113547027,False,False,P10,self,0.136232878997807,-128.024603514836,0.5852586814093637,-0.07714762095170366,-0.020133372976156232,0.07973147512685792,0.44546617606974626
832,k6_supported_scene,421028,6,0.6000000238418579,interior,combined,-1,P10,7.3909377780411045,0.4270248129245791,0.5852586814093637,0.2499199789413194,0.06484493357727605,0.08497167113547027,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,0.0
832,k6_supported_scene,421028,6,0.6000000238418579,interior,combined,-1,P10,7.3909377780411045,0.4270248129245791,0.5852586814093637,0.2499199789413194,0.06484493357727605,0.08497167113547027,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5377195940655521,0.005887623156709584,-0.1187675872052684,0.11891343017925458,0.9674235711125302
835,k6_supported_scene,421028,6,0.6000000238418579,interior,task,0,P10,7.711154897784491,0.4115686204631438,0.4683450484837278,0.19275612550519203,0.04465241709813511,0.060758556446315864,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.4596719689308175,-0.07298811078736919,-0.03624918276839047,0.08149397258500445,-0.15888904619309974
835,k6_supported_scene,421028,6,0.6000000238418579,interior,task,0,P10,7.711154897784491,0.4115686204631438,0.4683450484837278,0.19275612550519203,0.04465241709813511,0.060758556446315864,False,False,P10,self,0.136232878997807,-128.024603514836,0.4683450484837278,0.03139474120614247,-0.05554565613706746,0.06380399431930575,0.9943785139960358
835,k6_supported_scene,421028,6,0.6000000238418579,interior,task,0,P10,7.711154897784491,0.4115686204631438,0.4683450484837278,0.19275612550519203,0.04465241709813511,0.060758556446315864,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,-0.0
835,k6_supported_scene,421028,6,0.6000000238418579,interior,task,0,P10,7.711154897784491,0.4115686204631438,0.4683450484837278,0.19275612550519203,0.04465241709813511,0.060758556446315864,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.754555871444988,0.15367385556531532,-0.0650263604948268,0.16686545910856615,0.8525389543255347
838,k6_supported_scene,421028,6,0.6000000238418579,interior,task,1,P11,6.1676702710309605,0.4916052208498754,0.28346817592120555,0.1393544352276556,0.04971392721922474,0.059462248370356074,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.5831345319747925,0.02423965959852616,0.028110234248166267,0.03711800596663567,0.05763229048337868
838,k6_supported_scene,421028,6,0.6000000238418579,interior,task,1,P11,6.1676702710309605,0.4916052208498754,0.28346817592120555,0.1393544352276556,0.04971392721922474,0.059462248370356074,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.7613145846534766,-0.1293286929083234,0.10779246270568606,0.16836010758351322,0.9972308353085184
838,k6_supported_scene,421028,6,0.6000000238418579,interior,task,1,P11,6.1676702710309605,0.4916052208498754,0.28346817592120555,0.1393544352276556,0.04971392721922474,0.059462248370356074,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,0.0
838,k6_supported_scene,421028,6,0.6000000238418579,interior,task,1,P11,6.1676702710309605,0.4916052208498754,0.28346817592120555,0.1393544352276556,0.04971392721922474,0.059462248370356074,False,False,P11,self,0.13858096432942,-127.72686751526298,0.28346817592120555,0.004973244054925715,-0.03896721655842124,0.039283293175862335,-0.7809592504165814
841,k6_supported_scene,421028,6,0.6000000238418579,interior,task,2,P11,7.159676634612369,0.43854702405757096,0.44936415553092957,0.19706731312623263,0.054965890094643866,0.07041928653918891,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.5523434083254982,-0.009382910335390541,0.03388290170917044,0.035158072111469416,-0.5208536531588298
841,k6_supported_scene,421028,6,0.6000000238418579,interior,task,2,P11,7.159676634612369,0.43854702405757096,0.44936415553092957,0.19706731312623263,0.054965890094643866,0.07041928653918891,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.7021315097808838,-0.08724320333514875,-0.1284447646564487,0.15527212916627567,0.9878340238346905
841,k6_supported_scene,421028,6,0.6000000238418579,interior,task,2,P11,7.159676634612369,0.43854702405757096,0.44936415553092957,0.19706731312623263,0.054965890094643866,0.07041928653918891,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,-0.0
841,k6_supported_scene,421028,6,0.6000000238418579,interior,task,2,P11,7.159676634612369,0.43854702405757096,0.44936415553092957,0.19706731312623263,0.054965890094643866,0.07041928653918891,False,False,P11,self,0.13858096432942,-127.72686751526298,0.44936415553092957,-0.03810491866189723,-0.04925425169022877,0.06227331800855168,0.9955536859509794
844,k6_supported_scene,421028,6,0.6000000238418579,interior,task,3,P10,6.73498340103043,0.46052247490464654,0.6015352699661743,0.2770205112672573,0.08679835666551847,0.1074848375246352,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.7377318902594069,-0.029341229264424083,-0.12745679023536102,0.13079044732643252,0.9956683439418444
844,k6_supported_scene,421028,6,0.6000000238418579,interior,task,3,P10,6.73498340103043,0.46052247490464654,0.6015352699661743,0.2770205112672573,0.08679835666551847,0.1074848375246352,False,False,P10,self,0.136232878997807,-128.024603514836,0.6015352699661743,-0.04390992795701662,-0.06919203299423253,0.081948881646215,0.9698685021923529
844,k6_supported_scene,421028,6,0.6000000238418579,interior,task,3,P10,6.73498340103043,0.46052247490464654,0.6015352699661743,0.2770205112672573,0.08679835666551847,0.1074848375246352,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,0.0
844,k6_supported_scene,421028,6,0.6000000238418579,interior,task,3,P10,6.73498340103043,0.46052247490464654,0.6015352699661743,0.2770205112672573,0.08679835666551847,0.1074848375246352,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.30644246995708607,-0.013725581345394658,-0.0663633639615117,0.06776789549305125,0.9933459433262871
847,k6_supported_scene,421028,6,0.6000000238418579,interior,task,4,P11,7.990584658739563,0.39853894522609634,0.4961058093308185,0.19771748597124328,0.040835054178583186,0.057895871459331644,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.568454599857935,-0.01936337116200568,0.030566519156520443,0.03618359070218881,0.17601618529859522
847,k6_supported_scene,421028,6,0.6000000238418579,interior,task,4,P11,7.990584658739563,0.39853894522609634,0.4961058093308185,0.19771748597124328,0.040835054178583186,0.057895871459331644,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.6563066568532459,-0.13920480197419757,-0.041074712296138655,0.14513824059456598,0.9949226243270164
847,k6_supported_scene,421028,6,0.6000000238418579,interior,task,4,P11,7.990584658739563,0.39853894522609634,0.4961058093308185,0.19771748597124328,0.040835054178583186,0.057895871459331644,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.0,0.0,0.0,0.0,-0.0
847,k6_supported_scene,421028,6,0.6000000238418579,interior,task,4,P11,7.990584658739563,0.39853894522609634,0.4961058093308185,0.19771748597124328,0.040835054178583186,0.057895871459331644,False,False,P11,self,0.13858096432942,-127.72686751526298,0.4961058093308185,-0.024472068401856638,-0.06424790518337803,0.0687508214664922,0.6828612101132204
850,k6_supported_scene,421028,6,0.6000000238418579,interior,task,5,P10,9.869490364741146,0.32101511508609915,0.6110876014663624,0.19616835671241267,0.002925489660117103,0.023940470164399597,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.5570090698988585,0.043925065700850294,-0.08844359350836006,0.09875059812221922,0.7546832634824356
850,k6_supported_scene,421028,6,0.6000000238418579,interior,task,5,P10,9.869490364741146,0.32101511508609915,0.6110876014663624,0.19616835671241267,0.002925489660117103,0.023940470164399597,False,False,P10,self,0.136232878997807,-128.024603514836,0.6110876014663624,-0.08021289018832234,0.02228209868360465,0.08325022326762706,-0.01628957544443984
850,k6_supported_scene,421028,6,0.6000000238418579,interior,task,5,P10,9.869490364741146,0.32101511508609915,0.6110876014663624,0.19616835671241267,0.002925489660117103,0.023940470164399597,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.0,-0.0,0.0,0.0,0.0
850,k6_supported_scene,421028,6,0.6000000238418579,interior,task,5,P10,9.869490364741146,0.32101511508609915,0.6110876014663624,0.19616835671241267,0.002925489660117103,0.023940470164399597,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.5624169562620533,-0.013131171931742798,-0.12367998369921206,0.12437510218744888,0.9889362234091132
853,k6_supported_scene,421029,6,0.5,corner,combined,-1,P10,3.6972798661794286,0.6533351236005017,0.24364502028750454,0.15918184944418354,0.08213452897753883,0.0905133527975951,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.5235979483085611,0.023081208279406438,0.08991191780261247,0.09282723274223509,0.8161016840471185
853,k6_supported_scene,421029,6,0.5,corner,combined,-1,P10,3.6972798661794286,0.6533351236005017,0.24364502028750454,0.15918184944418354,0.08213452897753883,0.0905133527975951,False,False,P10,self,0.136232878997807,-128.024603514836,0.24364502028750454,0.009982434651081977,-0.03165581415340465,0.03319246256724583,-0.9982358885382718
853,k6_supported_scene,421029,6,0.5,corner,combined,-1,P10,3.6972798661794286,0.6533351236005017,0.24364502028750454,0.15918184944418354,0.08213452897753883,0.0905133527975951,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.5258267080252039,0.028025487352200524,0.01851626425735927,0.03358987918074002,0.21723001527362698
853,k6_supported_scene,421029,6,0.5,corner,combined,-1,P10,3.6972798661794286,0.6533351236005017,0.24364502028750454,0.15918184944418354,0.08213452897753883,0.0905133527975951,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.6244906499818705,-0.11789117648642734,0.0719299815689509,0.13810232344846185,0.7911710907217554
856,k6_supported_scene,421029,6,0.5,corner,task,0,P11,5.749845406278418,0.5158313458909831,0.4057513475418091,0.20929926369957141,0.08098942150810351,0.09494299647463282,False,False,P00,diagonal,0.063652560312172,139.228562638808,0.49591831507844325,0.02177027640951011,-0.022858195956449456,0.03156647046044132,0.4344087361268676
856,k6_supported_scene,421029,6,0.5,corner,task,0,P11,5.749845406278418,0.5158313458909831,0.4057513475418091,0.20929926369957141,0.08098942150810351,0.09494299647463282,False,False,P10,y_neighbor,0.22114394099010298,-124.185421282005,0.4959182994332693,-0.042737410010253225,-0.10099938169228719,0.10966932714578315,0.9992037109552271
856,k6_supported_scene,421029,6,0.5,corner,task,0,P11,5.749845406278418,0.5158313458909831,0.4057513475418091,0.20929926369957141,0.08098942150810351,0.09494299647463282,False,False,P01,x_neighbor,0.177996764958833,-23.879828669598304,0.5860852245543051,-0.09731367368540737,-0.03758958784905951,0.10432127396083749,0.6661281416265763
856,k6_supported_scene,421029,6,0.5,corner,task,0,P11,5.749845406278418,0.5158313458909831,0.4057513475418091,0.20929926369957141,0.08098942150810351,0.09494299647463282,False,False,P11,self,0.13858096432942,-127.72686751526298,0.4057513475418091,0.044473905516253825,-0.034406665295251056,0.05622941302030554,0.2936750938378609
859,k6_supported_scene,421029,6,0.5,corner,task,1,P10,2.846156052209747,0.7205965813091236,0.3147195583298513,0.22678583780360814,0.12726277495115335,0.1380858146704141,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.45777390142549357,0.02587107745608232,0.0769234827465732,0.08115746944429054,0.9504856669142616
859,k6_supported_scene,421029,6,0.5,corner,task,1,P10,2.846156052209747,0.7205965813091236,0.3147195583298513,0.22678583780360814,0.12726277495115335,0.1380858146704141,False,False,P10,self,0.136232878997807,-128.024603514836,0.3147195583298513,0.0052068921960056296,-0.04255780645791976,0.0428751515081939,-0.7233302762807902
859,k6_supported_scene,421029,6,0.5,corner,task,1,P10,2.846156052209747,0.7205965813091236,0.3147195583298513,0.22678583780360814,0.12726277495115335,0.1380858146704141,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.4792320430278778,0.02000528998732907,0.02317259137163737,0.030613405860080507,0.9974281413876097
859,k6_supported_scene,421029,6,0.5,corner,task,1,P10,2.846156052209747,0.7205965813091236,0.3147195583298513,0.22678583780360814,0.12726277495115335,0.1380858146704141,False,False,P11,y_neighbor,0.22114394099010298,-124.185421282005,0.6795081496238708,0.08443214246861885,0.12430614941040678,0.15026911014271538,0.9990413124070361
862,k6_supported_scene,421029,6,0.5,corner,task,2,P00,4.824100105698179,0.5738455190127199,0.31301321768893,0.1796212323625455,0.08063776179903301,0.09140212136308101,False,False,P00,self,0.13840586460662296,-126.940543860558,0.31301321768893,-0.02930502344290533,-0.03190746362851482,0.04332286502753745,0.9920033391651548
862,k6_supported_scene,421029,6,0.5,corner,task,2,P00,4.824100105698179,0.5738455190127199,0.31301321768893,0.1796212323625455,0.08063776179903301,0.09140212136308101,False,False,P10,x_neighbor,0.177287235448698,-24.2139363904075,0.35358901579453145,0.016394691911869905,-0.06050496975781432,0.06268681909523849,0.6364030461193051
862,k6_supported_scene,421029,6,0.5,corner,task,2,P00,4.824100105698179,0.5738455190127199,0.31301321768893,0.1796212323625455,0.08063776179903301,0.09140212136308101,False,False,P01,y_neighbor,0.221120650005401,-124.185373834792,0.6086368532641528,-0.09588433819378836,-0.0944381064533627,0.13458217661101132,0.9844401859748676
862,k6_supported_scene,421029,6,0.5,corner,task,2,P00,4.824100105698179,0.5738455190127199,0.31301321768893,0.1796212323625455,0.08063776179903301,0.09140212136308101,False,False,P11,diagonal,0.0636525603121721,139.228562638808,0.6376195357857439,0.004961274408058873,0.04028173984313056,0.040586115957821245,-0.8805321514307697
865,k6_supported_scene,421029,6,0.5,corner,task,3,P10,6.145672574760727,0.4928518274997489,0.4027937906812027,0.19851765584278205,0.07114307525021149,0.08499494139526118,False,False,P00,x_neighbor,0.177287235448698,-24.2139363904075,0.6928053463024562,-0.07504508109296709,0.09723348290462461,0.12282554455004029,0.9654829947480729
865,k6_supported_scene,421029,6,0.5,corner,task,3,P10,6.145672574760727,0.4928518274997489,0.4027937906812027,0.19851765584278205,0.07114307525021149,0.08499494139526118,False,False,P10,self,0.136232878997807,-128.024603514836,0.4027937906812027,0.04158581478345501,0.03580152647675885,0.05487375774694029,0.3117057019033253
865,k6_supported_scene,421029,6,0.5,corner,task,3,P10,6.145672574760727,0.4928518274997489,0.4027937906812027,0.19851765584278205,0.07114307525021149,0.08499494139526118,False,False,P01,diagonal,0.063880131359037,139.19540158061,0.42696141504057544,0.02229269379627841,-0.0157138805182829,0.027274351278032273,-0.8456620698287046
