stimulus_index,side,window_role,window_x0,window_y0,window_score,sample_index,scene_class,k_value,ratio,frequency_ghz,state_name,source_type,task_index,local_active_count,active_rl_db,total_rl_db,incident_power,accepted_power,radiated_power_from_eep,integrated_accepted_to_radiated_efficiency,integrated_transducer_efficiency
160,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,0,2,12.92806250502059,12.668554444781208,1.0000000141335144,0.945906578995791,0.9084117860013332,0.9603609977697125,0.9084117731622824
161,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,1,2,16.26692520616689,14.03530990619313,1.0000000263726445,0.9605116733279443,0.9206359341050409,0.9584848989031611,0.9206359098254373
162,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,2,13.195656053190387,11.629652823627302,0.9999999891847695,0.93128765326026,0.8773599813654,0.9420934319207718,0.8773599908542505
163,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,0,2,12.980495116219688,12.619026384292294,0.9999999788410572,0.9452861191501913,0.9077999855939572,0.9603441404704705,0.9078000048020456
164,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,1,2,16.347429056977553,14.016413295393388,0.9999999827983901,0.9603394391525473,0.9202988200628306,0.9583057641316381,0.9202988358934522
180,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,combined,-1,2,14.644030840242575,13.784992841061484,1.0000000487074787,0.9581688088500071,0.9098118964557691,0.9495319489138079,0.9098118521411277
181,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,0,2,12.502462469095732,12.055017051196552,0.999999947489487,0.937698480625522,0.8979247740731565,0.9575836930802819,0.8979248212236496
182,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,1,2,16.50863663660214,13.865675248230012,0.9999999749809734,0.9589386967926274,0.9184326685704248,0.9577595227331178,0.9184326915487168
183,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,2,2,14.308158451938592,12.061182468145228,0.9999999470452605,0.9377868630948745,0.8827548842107689,0.9413171787217304,0.8827549309568262
184,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,3,2,14.662871683501322,12.379824417779272,0.9999999840730408,0.9421880430041147,0.8870937527438199,0.9415251650990711,0.8870937668725261
185,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,2,15.420215743735808,13.777151037523987,1.0000000668288322,0.9580932257354988,0.9095687024513948,0.9493530253834607,0.9095686416659846
186,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,0,2,12.549782051598982,12.020416373783862,1.0000000465020786,0.9372002288337994,0.8973880497808462,0.9575200924753365,0.8973880080504385
187,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,1,2,16.46916060299992,13.805521515948572,0.9999999822120397,0.9583660107027784,0.917896690003869,0.9577725834942404,0.9178967063313792
188,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,2,2,14.175675184106385,11.988980763835755,1.0000000233115636,0.936743993023001,0.8816255480517619,0.9411595426479711,0.8816255274996924
189,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,3,2,14.625042585259463,12.343393106108882,1.0000000225168906,0.941701077047466,0.886505240335413,0.941387093996845,0.886505220374072
199,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,combined,-1,4,5.59903388273939,10.112893780022814,1.0000000211574307,0.9025659989485864,0.8533839143886024,0.9455086003491413,0.8533838963331918
200,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,0,4,4.273414617592212,10.212810019398237,0.9999999742107306,0.9047819891777442,0.876174932089907,0.9683823756109082,0.876174954685819
201,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,1,4,8.020513222408034,10.329304671583133,0.9999999800785391,0.9073021593640349,0.8669802720080739,0.9555584796753661,0.8669802892795879
202,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,4,5.8999589319335755,10.232801644811353,1.00000002222324,0.905219336774154,0.8553887130000901,0.9449518787881391,0.8553886939905819
203,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,0,4,4.367140954313269,10.371533553423578,1.0000000372871536,0.9081991960755806,0.8792866552029689,0.9681649785668763,0.8792866224168736
204,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,1,4,8.249373835288237,10.5317776766812,1.0000000271726406,0.9115246863823964,0.8704348553322304,0.9549218669949129,0.8704348316802176
214,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,combined,-1,4,4.252374493492669,12.805425409613921,0.9999999818871066,0.9475847572777474,0.9182089867518419,0.9689993213796546,0.9182090033832637
215,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,0,4,4.498862336422846,12.012813705525057,1.0000000012309072,0.9370901540828056,0.9091080353316585,0.9701393525166903,0.909108034212631
216,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,1,4,5.040690614251821,10.999011680642328,1.0000000324247307,0.9205491278755554,0.8886492284128844,0.9653468799255834,0.8886491995986734
217,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,combined,-1,4,4.102140114461033,12.76442001785126,0.9999999539050909,0.9470874908560846,0.9175121953658526,0.9687723723776581,0.9175122376584958
218,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,0,4,4.443325545997138,11.936767215319984,0.9999999758385221,0.9359788557715927,0.9080259567377951,0.9701351169832206,0.9080259786770447
219,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,1,4,5.054298346579417,10.92322769446675,0.9999999714736307,0.9191504938626501,0.8870993450587011,0.9651295962761693,0.8870993703644253
235,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,combined,-1,4,5.943978737485098,10.301619520436805,0.9999999965768023,0.9067093621615374,0.8849357859709447,0.9759861570871112,0.8849357890002548
236,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,0,4,6.028612654187365,10.841537191929977,1.0000000181914661,0.9176153705236467,0.8887481018780474,0.9685409926937842,0.8887480857104167
237,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,1,4,7.630747286151908,10.351013789156806,0.999999993222801,0.9077643845341202,0.8782711710353147,0.9675100565727285,0.8782711769875333
238,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,2,4,5.552745513539634,11.447430791717178,0.9999999968334182,0.9283432777450997,0.8934139320681318,0.9623745369689005,0.8934139348972001
239,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,3,4,6.604063274435143,10.861295053011277,0.9999999932736321,0.9179892983802695,0.8919679878289929,0.9716540153603211,0.8919679938286977
240,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,4,5.987709985546187,10.337189067172432,0.9999999889087333,0.907470302892405,0.8857256330483061,0.9760381471715476,0.8857256428721254
241,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,0,4,6.097621499197739,10.798463213053576,1.0000000128976003,0.9167941968570453,0.8878315161507451,0.9684087434174539,0.8878315046998492
242,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,1,4,7.769818641396097,10.46187642295985,1.0000000097940158,0.9100891062700265,0.8813912865070387,0.9684670220033674,0.8813912778746785
243,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,2,4,5.596969719426628,11.511894107544904,1.0000000031090555,0.9293990456835304,0.895393778130219,0.9634115531845613,0.8953937753463901
244,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,3,4,6.508716573628121,10.924326804217399,0.9999999991086383,0.9191709780100747,0.8935730112653784,0.9721510280926039,0.8935730120618751
254,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,combined,-1,4,7.124945596772485,11.297771102139755,0.9999999945768386,0.9258309153600828,0.9005399830293663,0.9726829900458875,0.90053998791314
255,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,0,4,6.3944453477306284,10.28546065546138,0.9999999777490023,0.9063615905788411,0.8808972773690116,0.9719049069659197,0.8808972969698553
256,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,1,4,7.553286276971897,10.831872439758563,0.9999999725334148,0.9174317863958849,0.8922547304678761,0.972557026798781,0.8922547549750673
257,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,4,7.311239135063112,11.191530402903275,1.0000000044140815,0.9239941646720944,0.8991576768996784,0.9731205144772425,0.8991576729307231
258,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,0,4,6.606374721886167,10.239922386863515,0.9999999976575111,0.9053745906989961,0.8802549318917159,0.9722549549486622,0.8802549339537032
259,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,1,4,7.583798169057384,10.665478292173447,1.0000000165275154,0.9142069526198957,0.8894400581204862,0.972908875360843,0.8894400434202522
275,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,combined,-1,4,6.1303264331968235,9.921741194299022,0.999999986704681,0.8981816789228456,0.8705235576992084,0.9692065404219706,0.8705235692730969
276,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,0,4,7.4547777007090605,10.783557830578518,0.9999999879882565,0.9165081134704762,0.8894201036831744,0.970444331709482,0.8894201143666607
277,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,1,4,7.630702896383919,10.367536600931665,1.0000000391269073,0.9081146715747678,0.8763593077855969,0.965031548566324,0.8763592734963689
278,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,2,4,4.4740954647706035,10.493694533544208,0.9999999713914087,0.9107453865567884,0.8795405108384485,0.9657369928204472,0.8795405360008642
279,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,3,4,3.460127343086135,8.734842457535315,1.0000000324301637,0.866181652335493,0.8412141103155059,0.9711751663722419,0.8412140830347955
280,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,4,6.1149409506797845,9.7693404597651,0.9999999735702784,0.8945452730819877,0.866798494002118,0.9689822528665615,0.8667985169113614
281,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,0,4,7.459529812845933,10.673522267901763,0.9999999903452345,0.9143656869949451,0.887396353445691,0.9705048713738498,0.8873963620132949
282,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,1,4,7.472814203133047,10.223553285918927,0.9999999867228817,0.905017252852796,0.8730564472965265,0.9646848660005954,0.8730564588882004
283,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,2,4,4.571312958151714,10.395381526284568,0.999999995482504,0.9087018732282066,0.8769992036779054,0.9651121336003458,0.8769992076397458
284,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,3,4,3.506692888597929,8.70525274271756,0.9999999810862497,0.8652667522851561,0.8405615232039525,0.9714478465560389,0.8405615391021236
