stimulus_index,side,window_role,window_x0,window_y0,window_score,sample_index,scene_class,k_value,ratio,frequency_ghz,state_name,source_type,task_index,local_active_count,active_rl_db,total_rl_db,external_incident_power,external_accepted_power,antenna_accepted_power,network_dissipated_power,actual_load_insertion_efficiency,actual_load_transducer_efficiency
120,2,edge,14,10,0.5826155150276308,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,0,2,16.116635199253373,16.464318746441997,0.9999999938572641,0.9774280935903754,0.9585106100326238,0.01891748355775158,0.9806456519085079,0.9585106159205014
121,2,edge,14,10,0.5826155150276308,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,1,2,15.440275280245777,15.204393746047192,0.9999999882222649,0.9698310086971882,0.9514127021570419,0.018418306540146312,0.9810087464981262,0.9514127133625289
122,2,edge,14,10,0.5826155150276308,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,combined,-1,2,16.415449511101915,15.95734813910637,1.000000047499146,0.9746332754236265,0.9559268709142963,0.018706404509330254,0.980806724969246,0.9559268255085885
123,2,edge,14,10,0.5826155150276308,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,0,2,15.888805660106014,16.275163442531827,0.9999999709926469,0.9764232370212568,0.9575686260256108,0.018854610995646004,0.9806901246500799,0.9575686538021428
124,2,edge,14,10,0.5826155150276308,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,1,2,15.365804918983148,15.105221591596019,1.0000000336690538,0.9691342110908037,0.9507602075203311,0.018374003570472586,0.9810408059480309,0.9507601755091356
140,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,combined,-1,4,14.008988810929168,15.221002534891664,0.9999999778115645,0.9699461539436107,0.9540817232049408,0.015864430738669943,0.9836440088203162,0.9540817443745221
141,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,0,4,13.503692084659338,15.49708448902177,1.0000000295515796,0.9717972726507996,0.9556899557149685,0.016107316935831117,0.9834252293259738,0.9556899274728216
142,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,1,4,14.869156528313711,17.23710956936939,0.9999999856704088,0.9811075028122028,0.9634082298756587,0.017699272936544164,0.9819599046120718,0.9634082436809049
143,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,2,4,16.302490090453933,18.975326730935798,1.0000000077196287,0.9873390275007896,0.970813085023908,0.01652594247688166,0.9832621399371672,0.9708130775295915
144,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,3,4,13.60016499275141,15.948935735974473,1.000000016434663,0.9745840613962363,0.9558630432062678,0.01872101818996852,0.9807907609702258,0.9558630274969812
145,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,4,13.747445333441972,15.154964005473355,1.000000036943216,0.9694857226215239,0.9536372479610561,0.015848474660467793,0.9836526992706887,0.9536372127306305
146,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,0,4,13.55684318422475,15.577024439102141,1.000000026574105,0.972311645236972,0.9561854255166026,0.016126219720369428,0.9834145566399761,0.9561854001068314
147,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,1,4,14.8740053296148,17.35293556788203,1.0000000032578167,0.9816047214837328,0.9639142342155185,0.017690487268214317,0.9819779928916046,0.9639142310752626
148,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,2,4,16.07119347836681,18.78589888894255,0.9999999910973385,0.9867745517777882,0.9702766191862034,0.01649793259158472,0.9832809504847264,0.9702766278242478
149,2,edge,14,10,0.5826155150276308,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,3,4,13.667391322285699,16.115213256346724,0.9999999707719351,0.975538719903331,0.9568727021077544,0.01866601779557653,0.9808659385683571,0.9568727300752926
159,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,combined,-1,2,14.539080208890361,15.18734760429513,0.9999999876036433,0.9697123615811444,0.9513464294520052,0.018365932129139173,0.9810604331173082,0.951346441245235
160,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,0,2,13.101071591650218,13.60449012640718,1.0000000141335144,0.9563935378982406,0.9388309830846826,0.01756255481355795,0.9816366860318262,0.9388309698157016
161,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,1,2,15.556530285538791,16.053894672860633,1.0000000263726445,0.9751909529634754,0.9564114449467861,0.01877950801668926,0.9807427376560244,0.9564114197236877
162,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,2,14.53819848728909,15.154564383784253,0.9999999891847695,0.9694828683772109,0.951133132665916,0.018349735711294834,0.981072656041865,0.9511331429526402
163,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,0,2,13.151731625017522,13.57955151749983,0.9999999788410572,0.9561423811866103,0.9385964990431321,0.017545882143478186,0.9816492998441267,0.9385965189028422
164,2,edge,14,10,0.5826155150276308,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,1,2,15.624789474965258,16.10281756557583,0.9999999827983901,0.9754688142756595,0.9566719852402721,0.018796829035387375,0.9807304664584843,0.9566720016965706
180,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,combined,-1,2,16.210589171437068,15.137530659051446,1.0000000487074787,0.969362998008999,0.950983767647215,0.018379230361784016,0.9810398886696381,0.9509837213271957
181,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,0,2,12.888939134962689,13.064492832140541,0.999999947489487,0.9506199920167386,0.9334423881485997,0.017177603868138935,0.981930104550298,0.933442437164141
182,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,1,2,15.788770178870294,16.202010202020347,0.9999999749809734,0.9760227472062433,0.9571926338322987,0.01883011337394458,0.980707300697813,0.9571926577803272
183,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,2,2,15.337515792183869,15.481692190407376,0.9999999470452605,0.9716970587079043,0.9532022326219542,0.0184948260859501,0.9809664690036798,0.9532022830985328
184,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,3,2,15.409198325706775,15.070704561284703,0.9999999840730408,0.9688878689637611,0.9505705876882684,0.018317281275492703,0.98109452924095,0.9505706028279676
185,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,2,16.209459008710176,15.165048065271428,1.0000000668288322,0.9695565218279815,0.9511653350867175,0.018391186741263943,0.981031341312016,0.9511652715214531
186,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,0,2,12.933201672316345,13.04825750519258,1.0000000465020786,0.9504351424648346,0.9332699701247412,0.017165172340093404,0.9819396699751888,0.9332699267257497
187,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,1,2,15.77137558114529,16.172655422397824,0.9999999822120397,0.9758601387220024,0.9570408791304378,0.018819259591564608,0.980715208209846,0.9570408961542433
188,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,2,2,15.220057028959392,15.395925344669939,1.0000000233115636,0.9711326362323077,0.9526752792833536,0.018457356948954118,0.9809939896360986,0.9526752570750038
189,2,edge,14,10,0.5826155150276308,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,3,2,15.38495201297927,15.076081412124163,1.0000000225168906,0.9689264012197275,0.9506073147054696,0.018319086514257954,0.9810934179405194,0.9506072933007491
199,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,combined,-1,4,11.936994611876797,14.804288840962228,1.0000000211574307,0.9669195927611707,0.9490253815166272,0.01789421124454349,0.9814935891479413,0.9490253614376889
200,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,0,4,13.353097291558335,15.539294740107144,0.9999999742107306,0.9720700012800648,0.9556792191205196,0.01639078215954526,0.9831382697357586,0.955679243766789
201,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_identity,task,1,4,15.173680929750805,17.813543510267543,0.9999999800785391,0.9834557850778881,0.9660967210414904,0.017359064036397753,0.982348912579712,0.9660967402875488
202,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,4,12.050909711912876,14.804861865117635,1.00000002222324,0.9669239582575061,0.9489421789053817,0.017981779352124416,0.9814031091084666,0.9489421578168125
203,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,0,4,13.328278394353193,15.501382326492909,1.0000000372871536,0.9718251761961807,0.9554363746740404,0.016388801522140284,0.9831360599379739,0.9554363390485389
204,2,interior,9,6,0.9661688989903746,426105,near_boundary,2,0.800000011920929,10.04,frequency_high_E2_source,task,1,4,14.931644447613914,17.55408476062531,1.0000000271726406,0.9824373169488926,0.965029651229306,0.01740766571958663,0.9822811436218152,0.9650296250069028
214,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,combined,-1,4,15.168695669573973,18.426692600494185,0.9999999818871066,0.9856341515814844,0.9689175965314445,0.016716555050039883,0.9830397972480788,0.9689176140813459
215,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,0,4,13.58116797959606,16.357106658662037,1.0000000012309072,0.9768639448122725,0.96046272106597,0.016401223746302485,0.9832103295106727,0.9604627198837296
216,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_identity,task,1,4,18.055817991324847,20.641540001543014,1.0000000324247307,0.9913733062334881,0.9745717282012101,0.016801578032277997,0.9830522186479763,0.9745716966009853
217,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,combined,-1,4,15.210098789535342,18.47861157943083,0.9999999539050909,0.9858048419520936,0.9690672174202781,0.016737624531815487,0.9830213610042008,0.9690672620893455
218,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,0,4,13.532795943342016,16.35313657293706,0.9999999758385221,0.9768427606040727,0.9604024228087633,0.0164403377953094,0.9831699241082129,0.9604024460135058
219,2,interior,9,6,0.9661688989903746,426109,near_boundary,2,0.6000000238418579,10.04,frequency_high_E2_source,task,1,4,18.14666906186121,20.717459776697567,0.9999999714736307,0.9915227406233252,0.9747243932067665,0.016798347416558723,0.9830580311188845,0.9747244210121153
235,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,combined,-1,4,13.176770158374653,14.36701499361055,0.9999999965768023,0.9634153807278224,0.9468635583956757,0.016551822332146693,0.9828196407663302,0.9468635616369769
236,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,0,4,13.738390519449865,15.62150661411205,1.0000000181914661,0.972593785138803,0.956535519765672,0.016058265373131042,0.983489237111628,0.9565355023648888
237,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,1,4,15.692714874836572,17.889807012784136,0.999999993222801,0.9837437834151523,0.9666114318652941,0.01713235154985826,0.9825845389432787,0.9666114384162122
238,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,2,4,16.619217287356573,18.30212542438247,0.9999999968334182,0.985216149940354,0.9687306307039529,0.01648551923640107,0.9832671041401432,0.9687306337715177
239,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_identity,task,3,4,13.25522050527221,15.473187209255531,0.9999999932736321,0.9716416225179618,0.9535025536115092,0.01813906890645267,0.9813315233867337,0.9535025600251181
240,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,4,12.880181949377388,14.330595402217872,0.9999999889087333,0.9631072876652115,0.9465371237379875,0.01657016392722399,0.9827951006710853,0.9465371342362833
241,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,0,4,13.551294155204918,15.443854577229494,1.0000000128976003,0.9714494583659057,0.9554502846245911,0.015999173741314543,0.9835306164375993,0.9554502723015754
242,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,1,4,15.422856090062144,17.834323678600523,1.0000000097940158,0.9835347860603098,0.966478130691573,0.017056655368736795,0.9826578016248315,0.966478121225871
243,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,2,4,17.02862256264282,18.51277704745293,1.0000000031090555,0.9859161237399756,0.9693806138032185,0.01653550993675712,0.9832282792231541,0.9693806107893604
244,2,interior,9,6,0.9661688989903746,426110,near_boundary,4,0.699999988079071,10.04,frequency_high_E2_source,task,3,4,13.127732653031465,15.451305877100861,0.9999999991086383,0.9714983878775598,0.9534426630414584,0.018055724836101406,0.9814145601666433,0.9534426638913206
254,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,combined,-1,4,14.265394816792021,16.344077356016257,0.9999999945768386,0.976794423425252,0.9606218282580752,0.01617259516717684,0.9834431946176908,0.9606218334676824
255,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,0,4,13.769257587866633,15.492761021262044,0.9999999777490023,0.9717691320564916,0.955693964893231,0.01607516716326063,0.9834578331077035,0.9556939861583756
256,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_identity,task,1,4,14.749189758959446,17.344882222789437,0.9999999725334148,0.981570548365335,0.9651728438921311,0.016397704473203878,0.9832944208640817,0.965172870402134
257,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,combined,-1,4,14.353890745324122,16.384842462992196,1.0000000044140815,0.9770112333349744,0.9608116828141521,0.016199550520822337,0.9834192791565701,0.9608116785730509
258,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,0,4,13.862668246943294,15.51037581817797,0.9999999976575111,0.9718834226018641,0.9557932150290799,0.016090207572784232,0.9834443028879857,0.9557932172680148
259,2,interior,9,6,0.9661688989903746,426102,stress,2,0.699999988079071,10.04,frequency_high_E2_source,task,1,4,14.836948340198004,17.403427114847613,1.0000000165275154,0.9818173616429123,0.9653922630063113,0.01642509863660102,0.9832707188950944,0.9653922470507761
275,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,combined,-1,4,13.748498860125384,15.58248929959191,0.999999986704681,0.9723464256967645,0.955857080860268,0.016489344836496556,0.9830416974848438,0.955857093568693
276,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,0,4,13.377670422521298,15.550935360340931,0.9999999879882565,0.9721447765898952,0.9560241714928223,0.016120605097072915,0.9834174852498606,0.9560241829763395
277,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,1,4,16.221179007736502,18.548047262060162,1.0000000391269073,0.986030075003731,0.9689560232719395,0.01707405173179144,0.9826840456851919,0.9689559853596885
278,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,2,4,17.39333321118218,18.926148103396464,0.9999999713914087,0.9871948064407639,0.9707592537057778,0.016435552734986092,0.983351256886933,0.9707592814778333
279,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_identity,task,3,4,12.050600211346365,15.277874809687777,1.0000000324301637,0.9703372058232163,0.9530425623051608,0.01729464351805543,0.9821766666121156,0.9530425313978356
280,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,combined,-1,4,13.323250278185288,15.477354485596575,0.9999999735702784,0.9716688016201164,0.9550906289974433,0.016578172622673026,0.9829384533134836,0.9550906542402234
281,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,0,4,13.572626436916417,15.54821079525422,0.9999999903452345,0.9721272983119773,0.9560077101449139,0.01611958816706338,0.9834182331932724,0.9560077193749443
282,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,1,4,16.333207859299783,18.40213942170167,0.9999999867228817,0.9855527079798189,0.9684612427299732,0.017091465249845617,0.9826579896625929,0.968461255588348
283,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,2,4,17.52772469353362,18.880689616589095,0.999999995482504,0.9870600920180204,0.9706339877479674,0.016426104270052977,0.9833585569886933,0.9706339921328027
284,2,interior,9,6,0.9661688989903746,426113,stress,4,0.800000011920929,10.04,frequency_high_E2_source,task,3,4,11.959148359520862,15.27326357724328,0.9999999810862497,0.9703056440147468,0.9530757614977718,0.017229882516974993,0.9822428297482797,0.9530757795240092
